,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,1,3,2,0.667,1,0,0.0,4,2,0.5,0.01,54,10,"McRae, Jordan",203895,received,202697,"Shumpert, Iman",CLE,1610612739,Cleveland Cavaliers
1,14,27,7,0.259,29,10,0.345,56,17,0.304,0.167,54,175,"Dellavedova, Matthew",203521,received,202697,"Shumpert, Iman",CLE,1610612739,Cleveland Cavaliers
2,0,2,0,0.0,0,0,0.0,2,0,0.0,0.011,54,11,"Cunningham, Jared",203099,received,202697,"Shumpert, Iman",CLE,1610612739,Cleveland Cavaliers
3,3,4,4,1.0,5,0,0.0,9,4,0.444,0.068,54,71,"Thompson, Tristan",202684,received,202697,"Shumpert, Iman",CLE,1610612739,Cleveland Cavaliers
4,18,25,14,0.56,28,10,0.357,53,24,0.453,0.188,54,197,"Irving, Kyrie",202681,received,202697,"Shumpert, Iman",CLE,1610612739,Cleveland Cavaliers
5,1,5,2,0.4,6,1,0.167,11,3,0.273,0.049,54,51,"Mozgov, Timofey",202389,received,202697,"Shumpert, Iman",CLE,1610612739,Cleveland Cavaliers
6,0,0,0,0.0,1,0,0.0,1,0,0.0,0.01,54,10,"Kaun, Sasha",201619,received,202697,"Shumpert, Iman",CLE,1610612739,Cleveland Cavaliers
7,2,12,2,0.167,6,2,0.333,18,4,0.222,0.092,54,96,"Love, Kevin",201567,received,202697,"Shumpert, Iman",CLE,1610612739,Cleveland Cavaliers
8,0,4,0,0.0,1,0,0.0,5,0,0.0,0.05,54,52,"Frye, Channing",101112,received,202697,"Shumpert, Iman",CLE,1610612739,Cleveland Cavaliers
9,2,2,1,0.5,3,1,0.333,5,2,0.4,0.016,54,17,"Varejao, Anderson",2760,received,202697,"Shumpert, Iman",CLE,1610612739,Cleveland Cavaliers
10,9,9,5,0.556,10,5,0.5,19,10,0.526,0.039,54,41,"Smith, J.R.",2747,received,202697,"Shumpert, Iman",CLE,1610612739,Cleveland Cavaliers
11,0,6,3,0.5,1,0,0.0,7,3,0.429,0.031,54,32,"Jones, James",2592,received,202697,"Shumpert, Iman",CLE,1610612739,Cleveland Cavaliers
12,3,5,2,0.4,7,2,0.286,12,4,0.333,0.047,54,49,"Williams, Mo",2590,received,202697,"Shumpert, Iman",CLE,1610612739,Cleveland Cavaliers
13,19,25,12,0.48,36,10,0.278,61,22,0.361,0.141,54,148,"James, LeBron",2544,received,202697,"Shumpert, Iman",CLE,1610612739,Cleveland Cavaliers
14,6,10,6,0.6,6,2,0.333,16,8,0.5,0.083,54,87,"Jefferson, Richard",2210,received,202697,"Shumpert, Iman",CLE,1610612739,Cleveland Cavaliers
