,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,33,64,33,0.516,45,17,0.378,109,50,0.459,0.081,76,360,"Ingles, Joe",204060,received,202330,"Hayward, Gordon",UTA,1610612762,Utah Jazz
1,0,0,0,0.0,0,0,0.0,0,0,0.0,0.001,76,6,"Cooley, Jack",204022,received,202330,"Hayward, Gordon",UTA,1610612762,Utah Jazz
2,24,82,38,0.463,39,16,0.41,121,54,0.446,0.121,76,538,"Exum, Dante",203957,received,202330,"Hayward, Gordon",UTA,1610612762,Utah Jazz
3,0,2,0,0.0,0,0,0.0,2,0,0.0,0.002,76,7,"Cotton, Bryce",203955,received,202330,"Hayward, Gordon",UTA,1610612762,Utah Jazz
4,10,26,11,0.423,16,6,0.375,42,17,0.405,0.036,76,161,"Hood, Rodney",203918,received,202330,"Hayward, Gordon",UTA,1610612762,Utah Jazz
5,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,76,1,"Christopher, Patrick",203565,received,202330,"Hayward, Gordon",UTA,1610612762,Utah Jazz
6,1,4,1,0.25,2,1,0.5,6,2,0.333,0.003,76,15,"Clark, Ian",203546,received,202330,"Hayward, Gordon",UTA,1610612762,Utah Jazz
7,47,137,62,0.453,67,25,0.373,204,87,0.426,0.182,76,811,"Burke, Trey",203504,received,202330,"Hayward, Gordon",UTA,1610612762,Utah Jazz
8,23,95,38,0.4,35,14,0.4,130,52,0.4,0.139,76,621,"Gobert, Rudy",203497,received,202330,"Hayward, Gordon",UTA,1610612762,Utah Jazz
9,0,2,1,0.5,0,0,0.0,2,1,0.5,0.002,76,9,"Johnson, Chris",203187,received,202330,"Hayward, Gordon",UTA,1610612762,Utah Jazz
10,10,14,6,0.429,16,5,0.313,30,11,0.367,0.038,76,170,"Burks, Alec",202692,received,202330,"Hayward, Gordon",UTA,1610612762,Utah Jazz
11,6,41,15,0.366,21,6,0.286,62,21,0.339,0.089,76,396,"Kanter, Enes",202683,received,202330,"Hayward, Gordon",UTA,1610612762,Utah Jazz
12,4,13,6,0.462,12,4,0.333,25,10,0.4,0.02,76,91,"Millsap, Elijah",202407,received,202330,"Hayward, Gordon",UTA,1610612762,Utah Jazz
13,0,3,1,0.333,0,0,0.0,3,1,0.333,0.004,76,18,"Evans, Jeremy",202379,received,202330,"Hayward, Gordon",UTA,1610612762,Utah Jazz
14,14,58,28,0.483,23,5,0.217,81,33,0.407,0.09,76,400,"Booker, Trevor",202344,received,202330,"Hayward, Gordon",UTA,1610612762,Utah Jazz
15,0,0,0,0.0,0,0,0.0,0,0,0.0,0.001,76,5,"Williams, Elliot",202343,received,202330,"Hayward, Gordon",UTA,1610612762,Utah Jazz
16,38,121,65,0.537,47,20,0.426,168,85,0.506,0.186,76,830,"Favors, Derrick",202324,received,202330,"Hayward, Gordon",UTA,1610612762,Utah Jazz
17,0,2,2,1.0,2,0,0.0,4,2,0.5,0.003,76,13,"Novak, Steve",200779,received,202330,"Hayward, Gordon",UTA,1610612762,Utah Jazz
