,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,1,4,3,0.75,1,1,1.0,5,4,0.8,0.052,21,34,"Caldwell-Pope, Kentavious",203484,received,101249,"Lucas III, John",DET,1610612765,Detroit Pistons
1,1,1,0,0.0,1,1,1.0,2,1,0.5,0.035,21,23,"Miller, Quincy",203113,received,101249,"Lucas III, John",DET,1610612765,Detroit Pistons
2,3,9,3,0.333,3,2,0.667,12,5,0.417,0.08,21,52,"Drummond, Andre",203083,received,101249,"Lucas III, John",DET,1610612765,Detroit Pistons
3,0,1,1,1.0,0,0,0.0,1,1,1.0,0.017,21,11,"Singler, Kyle",202713,received,101249,"Lucas III, John",DET,1610612765,Detroit Pistons
4,2,6,2,0.333,0,0,0.0,6,2,0.333,0.063,21,41,"Monroe, Greg",202328,received,101249,"Lucas III, John",DET,1610612765,Detroit Pistons
5,3,10,2,0.2,10,3,0.3,20,5,0.25,0.111,21,72,"Meeks, Jodie",201975,received,101249,"Lucas III, John",DET,1610612765,Detroit Pistons
6,0,2,1,0.5,0,0,0.0,2,1,0.5,0.012,21,8,"Jerebko, Jonas",201973,received,101249,"Lucas III, John",DET,1610612765,Detroit Pistons
7,0,0,0,0.0,0,0,0.0,0,0,0.0,0.011,21,7,"Martin, Cartier",201858,received,101249,"Lucas III, John",DET,1610612765,Detroit Pistons
8,1,18,10,0.556,7,1,0.143,25,11,0.44,0.304,21,197,"Tolliver, Anthony",201229,received,101249,"Lucas III, John",DET,1610612765,Detroit Pistons
9,0,0,0,0.0,1,0,0.0,1,0,0.0,0.032,21,21,"Anthony, Joel",201202,received,101249,"Lucas III, John",DET,1610612765,Detroit Pistons
10,1,4,2,0.5,0,0,0.0,4,2,0.5,0.06,21,39,"Williams, Shawne",200761,received,101249,"Lucas III, John",DET,1610612765,Detroit Pistons
11,0,6,4,0.667,3,0,0.0,9,4,0.444,0.082,21,53,"Prince, Tayshaun",2419,received,101249,"Lucas III, John",DET,1610612765,Detroit Pistons
12,1,12,5,0.417,3,1,0.333,15,6,0.4,0.14,21,91,"Butler, Caron",2406,received,101249,"Lucas III, John",DET,1610612765,Detroit Pistons
