,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,0,1,0,0.0,2,0,0.0,3,0,0.0,0.022,45,43,"Black, Tarik",204028,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
1,0,0,0,0.0,0,0,0.0,0,0,0.0,0.003,45,6,"Capela, Clint",203991,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
2,1,0,0,0.0,4,1,0.25,4,1,0.25,0.003,45,6,"Johnson, Nick",203910,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
3,0,2,0,0.0,1,1,1.0,3,1,0.333,0.006,45,11,"Daniels, Troy",203584,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
4,0,0,0,0.0,1,0,0.0,1,0,0.0,0.002,45,4,"Shved, Alexey",203144,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
5,1,3,3,1.0,7,1,0.143,10,4,0.4,0.04,45,77,"Papanikolaou, Kostas",203123,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
6,1,0,0,0.0,5,1,0.2,5,1,0.2,0.015,45,30,"Jones, Terrence",203093,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
7,1,3,0,0.0,4,2,0.5,7,2,0.286,0.065,45,126,"Motiejunas, Donatas",202700,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
8,0,0,0,0.0,2,0,0.0,2,0,0.0,0.004,45,7,"Beverley, Patrick",201976,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
9,12,9,6,0.667,19,9,0.474,28,15,0.536,0.045,45,87,"Harden, James",201935,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
10,0,1,1,1.0,2,2,1.0,3,3,1.0,0.021,45,40,"Dorsey, Joey",201595,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
11,0,1,0,0.0,2,0,0.0,3,0,0.0,0.004,45,8,"Brewer, Corey",201147,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
12,0,2,1,0.5,3,0,0.0,5,1,0.2,0.008,45,15,"Garcia, Francisco",101128,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
13,9,10,3,0.3,17,10,0.588,27,13,0.481,0.038,45,73,"Ariza, Trevor",2772,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
14,0,0,0,0.0,2,2,1.0,2,2,1.0,0.005,45,9,"Smith, Josh",2746,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
15,0,7,3,0.429,2,0,0.0,9,3,0.333,0.037,45,71,"Howard, Dwight",2730,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
16,0,1,0,0.0,2,1,0.5,3,1,0.333,0.01,45,19,"Terry, Jason",1891,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
17,1,0,0,0.0,1,1,1.0,1,1,1.0,0.001,45,1,"Frazier, Tim",204025,received,203477,"Canaan, Isaiah",PHI,1610612755,Philadelphia 76ers
18,2,5,1,0.2,9,1,0.111,14,2,0.143,0.02,45,38,"Sampson, JaKarr",203960,received,203477,"Canaan, Isaiah",PHI,1610612755,Philadelphia 76ers
19,2,7,2,0.286,13,6,0.462,20,8,0.4,0.069,45,134,"Grant, Jerami",203924,received,203477,"Canaan, Isaiah",PHI,1610612755,Philadelphia 76ers
20,0,0,0,0.0,0,0,0.0,0,0,0.0,0.003,45,6,"Robinson, Glenn",203922,received,203477,"Canaan, Isaiah",PHI,1610612755,Philadelphia 76ers
21,3,5,2,0.4,18,4,0.222,23,6,0.261,0.067,45,130,"Covington, Robert",203496,received,203477,"Canaan, Isaiah",PHI,1610612755,Philadelphia 76ers
22,3,6,4,0.667,22,10,0.455,28,14,0.5,0.106,45,206,"Noel, Nerlens",203457,received,203477,"Canaan, Isaiah",PHI,1610612755,Philadelphia 76ers
23,1,4,1,0.25,8,5,0.625,12,6,0.5,0.044,45,85,"Sims, Henry",203156,received,203477,"Canaan, Isaiah",PHI,1610612755,Philadelphia 76ers
24,3,10,4,0.4,18,3,0.167,28,7,0.25,0.041,45,80,"Thompson, Hollis",203138,received,203477,"Canaan, Isaiah",PHI,1610612755,Philadelphia 76ers
25,0,3,1,0.333,6,1,0.167,9,2,0.222,0.031,45,61,"Aldemir, Furkan",203128,received,203477,"Canaan, Isaiah",PHI,1610612755,Philadelphia 76ers
26,4,13,5,0.385,15,9,0.6,28,14,0.5,0.101,45,196,"Robinson, Thomas",203080,received,203477,"Canaan, Isaiah",PHI,1610612755,Philadelphia 76ers
27,6,3,1,0.333,12,5,0.417,15,6,0.4,0.018,45,34,"Smith, Ish",202397,received,203477,"Canaan, Isaiah",PHI,1610612755,Philadelphia 76ers
28,9,16,8,0.5,24,10,0.417,40,18,0.45,0.142,45,275,"Mbah a Moute, Luc",201601,received,203477,"Canaan, Isaiah",PHI,1610612755,Philadelphia 76ers
29,0,1,0,0.0,0,0,0.0,1,0,0.0,0.002,45,4,"McGee, JaVale",201580,received,203477,"Canaan, Isaiah",PHI,1610612755,Philadelphia 76ers
30,1,2,1,0.5,9,2,0.222,11,3,0.273,0.03,45,58,"Richardson, Jason",2202,received,203477,"Canaan, Isaiah",PHI,1610612755,Philadelphia 76ers
