,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,3,10,3,0.3,8,3,0.375,18,6,0.333,0.028,74,102,"Mejri, Salah",1626257,received,200826,"Barea, Jose Juan",DAL,1610612742,Dallas Mavericks
1,5,21,9,0.429,21,8,0.381,42,17,0.405,0.063,74,226,"Anderson, Justin",1626147,received,200826,"Barea, Jose Juan",DAL,1610612742,Dallas Mavericks
2,5,31,19,0.613,17,5,0.294,48,24,0.5,0.105,74,376,"Powell, Dwight",203939,received,200826,"Barea, Jose Juan",DAL,1610612742,Dallas Mavericks
3,0,1,1,1.0,1,1,1.0,2,2,1.0,0.007,74,24,"Jenkins, John",203098,received,200826,"Barea, Jose Juan",DAL,1610612742,Dallas Mavericks
4,6,37,20,0.541,17,5,0.294,54,25,0.463,0.084,74,301,"Parsons, Chandler",202718,received,200826,"Barea, Jose Juan",DAL,1610612742,Dallas Mavericks
5,0,2,1,0.5,3,1,0.333,5,2,0.4,0.011,74,40,"Evans, Jeremy",202379,received,200826,"Barea, Jose Juan",DAL,1610612742,Dallas Mavericks
6,12,44,24,0.545,30,11,0.367,74,35,0.473,0.085,74,306,"Matthews, Wesley",202083,received,200826,"Barea, Jose Juan",DAL,1610612742,Dallas Mavericks
7,1,11,5,0.455,4,1,0.25,15,6,0.4,0.03,74,107,"McGee, JaVale",201580,received,200826,"Barea, Jose Juan",DAL,1610612742,Dallas Mavericks
8,5,18,10,0.556,6,3,0.5,24,13,0.542,0.03,74,109,"Lee, David",101135,received,200826,"Barea, Jose Juan",DAL,1610612742,Dallas Mavericks
9,13,42,18,0.429,18,7,0.389,60,25,0.417,0.065,74,232,"Williams, Deron",101114,received,200826,"Barea, Jose Juan",DAL,1610612742,Dallas Mavericks
10,0,17,7,0.412,8,1,0.125,25,8,0.32,0.056,74,201,"Villanueva, Charlie",101111,received,200826,"Barea, Jose Juan",DAL,1610612742,Dallas Mavericks
11,19,40,25,0.625,32,13,0.406,72,38,0.528,0.114,74,409,"Felton, Raymond",101109,received,200826,"Barea, Jose Juan",DAL,1610612742,Dallas Mavericks
12,7,30,10,0.333,20,12,0.6,50,22,0.44,0.097,74,350,"Harris, Devin",2734,received,200826,"Barea, Jose Juan",DAL,1610612742,Dallas Mavericks
13,7,29,12,0.414,17,9,0.529,46,21,0.457,0.078,74,281,"Pachulia, Zaza",2585,received,200826,"Barea, Jose Juan",DAL,1610612742,Dallas Mavericks
14,16,87,40,0.46,48,16,0.333,135,56,0.415,0.148,74,531,"Nowitzki, Dirk",1717,received,200826,"Barea, Jose Juan",DAL,1610612742,Dallas Mavericks
