,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,13,22,9,0.409,31,12,0.387,53,21,0.396,0.07,70,237,"Kaminsky, Frank",1626163,received,201587,"Batum, Nicolas",CHA,1610612766,Charlotte Hornets
1,6,13,5,0.385,11,4,0.364,24,9,0.375,0.029,70,97,"Hairston, PJ",203798,received,201587,"Batum, Nicolas",CHA,1610612766,Charlotte Hornets
2,1,2,0,0.0,2,1,0.5,4,1,0.25,0.005,70,18,"Daniels, Troy",203584,received,201587,"Batum, Nicolas",CHA,1610612766,Charlotte Hornets
3,17,40,19,0.475,28,7,0.25,68,26,0.382,0.078,70,264,"Zeller, Cody",203469,received,201587,"Batum, Nicolas",CHA,1610612766,Charlotte Hornets
4,1,2,1,0.5,0,0,0.0,2,1,0.5,0.001,70,3,"Gutierrez, Jorge",203268,received,201587,"Batum, Nicolas",CHA,1610612766,Charlotte Hornets
5,0,4,1,0.25,3,1,0.333,7,2,0.286,0.011,70,38,"Roberts, Brian",203148,received,201587,"Batum, Nicolas",CHA,1610612766,Charlotte Hornets
6,8,14,8,0.571,9,7,0.778,23,15,0.652,0.027,70,90,"Lamb, Jeremy",203087,received,201587,"Batum, Nicolas",CHA,1610612766,Charlotte Hornets
7,2,2,0,0.0,5,2,0.4,7,2,0.286,0.009,70,30,"Kidd-Gilchrist, Michael",203077,received,201587,"Batum, Nicolas",CHA,1610612766,Charlotte Hornets
8,85,168,80,0.476,142,53,0.373,310,133,0.429,0.397,70,1344,"Walker, Kemba",202689,received,201587,"Batum, Nicolas",CHA,1610612766,Charlotte Hornets
9,16,38,21,0.553,38,10,0.263,76,31,0.408,0.093,70,316,"Lin, Jeremy",202391,received,201587,"Batum, Nicolas",CHA,1610612766,Charlotte Hornets
10,2,1,1,1.0,4,1,0.25,5,2,0.4,0.005,70,17,"Hansbrough, Tyler",201946,received,201587,"Batum, Nicolas",CHA,1610612766,Charlotte Hornets
11,11,13,9,0.692,12,4,0.333,25,13,0.52,0.036,70,123,"Lee, Courtney",201584,received,201587,"Batum, Nicolas",CHA,1610612766,Charlotte Hornets
12,8,20,7,0.35,22,4,0.182,42,11,0.262,0.033,70,113,"Hawes, Spencer",201150,received,201587,"Batum, Nicolas",CHA,1610612766,Charlotte Hornets
13,24,61,28,0.459,66,21,0.318,127,49,0.386,0.165,70,558,"Williams, Marvin",101107,received,201587,"Batum, Nicolas",CHA,1610612766,Charlotte Hornets
14,14,19,11,0.579,14,7,0.5,33,18,0.545,0.041,70,140,"Jefferson, Al",2744,received,201587,"Batum, Nicolas",CHA,1610612766,Charlotte Hornets
