,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,22,102,42,0.412,39,14,0.359,141,56,0.397,0.283,76,1432,"Towns, Karl-Anthony",1626157,received,201937,"Rubio, Ricky",MIN,1610612750,Minnesota Timberwolves
1,0,4,2,0.5,2,0,0.0,6,2,0.333,0.01,76,53,"Rudez, Damjan",204014,received,201937,"Rubio, Ricky",MIN,1610612750,Minnesota Timberwolves
2,24,42,14,0.333,49,15,0.306,91,29,0.319,0.111,76,561,"Wiggins, Andrew",203952,received,201937,"Rubio, Ricky",MIN,1610612750,Minnesota Timberwolves
3,1,10,5,0.5,3,1,0.333,13,6,0.462,0.029,76,145,"Payne, Adreian",203940,received,201937,"Rubio, Ricky",MIN,1610612750,Minnesota Timberwolves
4,12,26,10,0.385,23,6,0.261,49,16,0.327,0.069,76,349,"LaVine, Zach",203897,received,201937,"Rubio, Ricky",MIN,1610612750,Minnesota Timberwolves
5,1,8,1,0.125,2,1,0.5,10,2,0.2,0.022,76,109,"Muhammad, Shabazz",203498,received,201937,"Rubio, Ricky",MIN,1610612750,Minnesota Timberwolves
6,12,50,19,0.38,20,10,0.5,70,29,0.414,0.186,76,940,"Dieng, Gorgui",203476,received,201937,"Rubio, Ricky",MIN,1610612750,Minnesota Timberwolves
7,0,1,0,0.0,2,0,0.0,3,0,0.0,0.005,76,23,"Smith, Greg",202962,received,201937,"Rubio, Ricky",MIN,1610612750,Minnesota Timberwolves
8,6,23,7,0.304,12,6,0.5,35,13,0.371,0.069,76,347,"Bjelica, Nemanja",202357,received,201937,"Rubio, Ricky",MIN,1610612750,Minnesota Timberwolves
9,2,3,2,0.667,1,1,1.0,4,3,0.75,0.005,76,26,"Pekovic, Nikola",201593,received,201937,"Rubio, Ricky",MIN,1610612750,Minnesota Timberwolves
10,3,7,4,0.571,6,1,0.167,13,5,0.385,0.018,76,89,"Martin, Kevin",2755,received,201937,"Rubio, Ricky",MIN,1610612750,Minnesota Timberwolves
11,9,37,14,0.378,19,4,0.211,56,18,0.321,0.08,76,406,"Prince, Tayshaun",2419,received,201937,"Rubio, Ricky",MIN,1610612750,Minnesota Timberwolves
12,1,1,1,1.0,0,0,0.0,1,1,1.0,0.0,76,1,"Miller, Andre",1889,received,201937,"Rubio, Ricky",MIN,1610612750,Minnesota Timberwolves
13,5,28,9,0.321,6,1,0.167,34,10,0.294,0.114,76,577,"Garnett, Kevin",708,received,201937,"Rubio, Ricky",MIN,1610612750,Minnesota Timberwolves
