,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,5,16,9,0.563,1,0,0.0,17,9,0.529,0.088,77,79,"Towns, Karl-Anthony",1626157,received,2419,"Prince, Tayshaun",MIN,1610612750,Minnesota Timberwolves
1,3,15,5,0.333,1,0,0.0,16,5,0.313,0.078,77,70,"Jones, Tyus",1626145,received,2419,"Prince, Tayshaun",MIN,1610612750,Minnesota Timberwolves
2,0,2,1,0.5,0,0,0.0,2,1,0.5,0.003,77,3,"Rudez, Damjan",204014,received,2419,"Prince, Tayshaun",MIN,1610612750,Minnesota Timberwolves
3,11,28,12,0.429,1,0,0.0,29,12,0.414,0.091,77,82,"Wiggins, Andrew",203952,received,2419,"Prince, Tayshaun",MIN,1610612750,Minnesota Timberwolves
4,3,4,3,0.75,0,0,0.0,4,3,0.75,0.013,77,12,"Payne, Adreian",203940,received,2419,"Prince, Tayshaun",MIN,1610612750,Minnesota Timberwolves
5,5,13,5,0.385,0,0,0.0,13,5,0.385,0.113,77,102,"LaVine, Zach",203897,received,2419,"Prince, Tayshaun",MIN,1610612750,Minnesota Timberwolves
6,2,8,3,0.375,0,0,0.0,8,3,0.375,0.043,77,39,"Muhammad, Shabazz",203498,received,2419,"Prince, Tayshaun",MIN,1610612750,Minnesota Timberwolves
7,5,16,6,0.375,0,0,0.0,16,6,0.375,0.078,77,70,"Dieng, Gorgui",203476,received,2419,"Prince, Tayshaun",MIN,1610612750,Minnesota Timberwolves
8,0,0,0,0.0,0,0,0.0,0,0,0.0,0.009,77,8,"Smith, Greg",202962,received,2419,"Prince, Tayshaun",MIN,1610612750,Minnesota Timberwolves
9,5,18,10,0.556,4,0,0.0,22,10,0.455,0.062,77,56,"Bjelica, Nemanja",202357,received,2419,"Prince, Tayshaun",MIN,1610612750,Minnesota Timberwolves
10,28,59,28,0.475,11,3,0.273,70,31,0.443,0.337,77,304,"Rubio, Ricky",201937,received,2419,"Prince, Tayshaun",MIN,1610612750,Minnesota Timberwolves
11,1,2,1,0.5,0,0,0.0,2,1,0.5,0.006,77,5,"Pekovic, Nikola",201593,received,2419,"Prince, Tayshaun",MIN,1610612750,Minnesota Timberwolves
12,3,3,2,0.667,1,1,1.0,4,3,0.75,0.012,77,11,"Martin, Kevin",2755,received,2419,"Prince, Tayshaun",MIN,1610612750,Minnesota Timberwolves
13,1,5,1,0.2,1,0,0.0,6,1,0.167,0.026,77,23,"Miller, Andre",1889,received,2419,"Prince, Tayshaun",MIN,1610612750,Minnesota Timberwolves
14,5,8,6,0.75,2,0,0.0,10,6,0.6,0.041,77,37,"Garnett, Kevin",708,received,2419,"Prince, Tayshaun",MIN,1610612750,Minnesota Timberwolves
