,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,24,29,14,0.483,24,13,0.542,53,27,0.509,0.066,77,173,"Kelly, Ryan",203527,received,201975,"Meeks, Jodie",LAL,1610612747,Los Angeles Lakers
1,14,19,10,0.526,7,4,0.571,26,14,0.538,0.034,77,91,"Bazemore, Kent",203145,received,201975,"Meeks, Jodie",LAL,1610612747,Los Angeles Lakers
2,5,10,3,0.3,21,4,0.19,31,7,0.226,0.056,77,148,"Sacre, Robert",203135,received,201975,"Meeks, Jodie",LAL,1610612747,Los Angeles Lakers
3,97,134,77,0.575,86,32,0.372,220,109,0.495,0.254,77,671,"Marshall, Kendall",203088,received,201975,"Meeks, Jodie",LAL,1610612747,Los Angeles Lakers
4,0,0,0,0.0,1,0,0.0,1,0,0.0,0.001,77,3,"Brooks, MarShon",202705,received,201975,"Meeks, Jodie",LAL,1610612747,Los Angeles Lakers
5,2,4,2,0.5,5,1,0.2,9,3,0.333,0.01,77,26,"Harris, Manny",202412,received,201975,"Meeks, Jodie",LAL,1610612747,Los Angeles Lakers
6,12,16,10,0.625,12,5,0.417,28,15,0.536,0.04,77,105,"Henry, Xavier",202333,received,201975,"Meeks, Jodie",LAL,1610612747,Los Angeles Lakers
7,23,40,17,0.425,43,12,0.279,83,29,0.349,0.093,77,246,"Johnson, Wesley",202325,received,201975,"Meeks, Jodie",LAL,1610612747,Los Angeles Lakers
8,14,13,5,0.385,25,14,0.56,38,19,0.5,0.078,77,206,"Hill, Jordan",201941,received,201975,"Meeks, Jodie",LAL,1610612747,Los Angeles Lakers
9,12,17,6,0.353,17,6,0.353,34,12,0.353,0.048,77,126,"Young, Nick",201156,received,201975,"Meeks, Jodie",LAL,1610612747,Los Angeles Lakers
10,34,34,16,0.471,41,19,0.463,75,35,0.467,0.069,77,183,"Farmar, Jordan",200770,received,201975,"Meeks, Jodie",LAL,1610612747,Los Angeles Lakers
11,11,8,7,0.875,9,7,0.778,17,14,0.824,0.03,77,79,"Williams, Shawne",200761,received,201975,"Meeks, Jodie",LAL,1610612747,Los Angeles Lakers
12,26,29,17,0.586,32,12,0.375,61,29,0.475,0.052,77,136,"Blake, Steve",2581,received,201975,"Meeks, Jodie",LAL,1610612747,Los Angeles Lakers
13,5,12,4,0.333,6,3,0.5,18,7,0.389,0.034,77,91,"Kaman, Chris",2549,received,201975,"Meeks, Jodie",LAL,1610612747,Los Angeles Lakers
14,32,41,18,0.439,50,19,0.38,91,37,0.407,0.108,77,285,"Gasol, Pau",2200,received,201975,"Meeks, Jodie",LAL,1610612747,Los Angeles Lakers
15,4,8,3,0.375,6,2,0.333,14,5,0.357,0.013,77,35,"Bryant, Kobe",977,received,201975,"Meeks, Jodie",LAL,1610612747,Los Angeles Lakers
16,11,10,6,0.6,7,5,0.714,17,11,0.647,0.013,77,34,"Nash, Steve",959,received,201975,"Meeks, Jodie",LAL,1610612747,Los Angeles Lakers
