,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,1,0,0,0.0,1,1,1.0,1,1,1.0,0.01,51,8,"Tavares, Walter",204002,received,203501,"Hardaway Jr., Tim",ATL,1610612737,Atlanta Hawks
1,0,0,0,0.0,0,0,0.0,0,0,0.0,0.007,51,6,"Patterson, Lamar",203934,received,203501,"Hardaway Jr., Tim",ATL,1610612737,Atlanta Hawks
2,3,5,2,0.4,3,2,0.667,8,4,0.5,0.044,51,35,"Muscala, Mike",203488,received,203501,"Hardaway Jr., Tim",ATL,1610612737,Atlanta Hawks
3,19,34,14,0.412,32,10,0.313,66,24,0.364,0.212,51,170,"Schroder, Dennis",203471,received,203501,"Hardaway Jr., Tim",ATL,1610612737,Atlanta Hawks
4,0,0,0,0.0,1,0,0.0,1,0,0.0,0.012,51,10,"Holiday, Justin",203200,received,203501,"Hardaway Jr., Tim",ATL,1610612737,Atlanta Hawks
5,3,4,2,0.5,5,1,0.2,9,3,0.333,0.032,51,26,"Bazemore, Kent",203145,received,203501,"Hardaway Jr., Tim",ATL,1610612737,Atlanta Hawks
6,12,10,7,0.7,15,7,0.467,25,14,0.56,0.141,51,113,"Scott, Mike",203118,received,203501,"Hardaway Jr., Tim",ATL,1610612737,Atlanta Hawks
7,1,5,2,0.4,1,0,0.0,6,2,0.333,0.02,51,16,"Mack, Shelvin",202714,received,203501,"Hardaway Jr., Tim",ATL,1610612737,Atlanta Hawks
8,10,11,6,0.545,7,3,0.429,18,9,0.5,0.065,51,52,"Teague, Jeff",201952,received,203501,"Hardaway Jr., Tim",ATL,1610612737,Atlanta Hawks
9,0,0,0,0.0,2,0,0.0,2,0,0.0,0.006,51,5,"Splitter, Tiago",201168,received,203501,"Hardaway Jr., Tim",ATL,1610612737,Atlanta Hawks
10,18,15,11,0.733,26,8,0.308,41,19,0.463,0.161,51,129,"Horford, Al",201143,received,203501,"Hardaway Jr., Tim",ATL,1610612737,Atlanta Hawks
11,5,6,4,0.667,15,2,0.133,21,6,0.286,0.086,51,69,"Millsap, Paul",200794,received,203501,"Hardaway Jr., Tim",ATL,1610612737,Atlanta Hawks
12,6,4,3,0.75,14,4,0.286,18,7,0.389,0.084,51,67,"Sefolosha, Thabo",200757,received,203501,"Hardaway Jr., Tim",ATL,1610612737,Atlanta Hawks
13,3,7,4,0.571,4,2,0.5,11,6,0.545,0.06,51,48,"Humphries, Kris",2743,received,203501,"Hardaway Jr., Tim",ATL,1610612737,Atlanta Hawks
14,6,8,4,0.5,3,2,0.667,11,6,0.545,0.031,51,25,"Korver, Kyle",2594,received,203501,"Hardaway Jr., Tim",ATL,1610612737,Atlanta Hawks
15,5,1,1,1.0,6,4,0.667,7,5,0.714,0.027,51,22,"Hinrich, Kirk",2550,received,203501,"Hardaway Jr., Tim",ATL,1610612737,Atlanta Hawks
