,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,1,1,1,1.0,1,0,0.0,2,1,0.5,0.012,24,3,"Hollis-Jefferson, Rondae",1626178,received,1626191,"McCullough, Chris",BKN,1610612751,Brooklyn Nets
1,5,5,2,0.4,6,3,0.5,11,5,0.455,0.093,24,23,"Kilpatrick, Sean",203930,received,1626191,"McCullough, Chris",BKN,1610612751,Brooklyn Nets
2,5,11,2,0.182,9,3,0.333,20,5,0.25,0.165,24,41,"Brown, Markel",203900,received,1626191,"McCullough, Chris",BKN,1610612751,Brooklyn Nets
3,0,1,0,0.0,0,0,0.0,1,0,0.0,0.032,24,8,"Karasev, Sergey",203508,received,1626191,"McCullough, Chris",BKN,1610612751,Brooklyn Nets
4,14,22,12,0.545,11,4,0.364,33,16,0.485,0.302,24,75,"Larkin, Shane",203499,received,1626191,"McCullough, Chris",BKN,1610612751,Brooklyn Nets
5,0,0,0,0.0,0,0,0.0,0,0,0.0,0.024,24,6,"Reed, Willie",203186,received,1626191,"McCullough, Chris",BKN,1610612751,Brooklyn Nets
6,1,2,1,0.5,0,0,0.0,2,1,0.5,0.048,24,12,"Sims, Henry",203156,received,1626191,"McCullough, Chris",BKN,1610612751,Brooklyn Nets
7,1,1,1,1.0,0,0,0.0,1,1,1.0,0.056,24,14,"Robinson, Thomas",203080,received,1626191,"McCullough, Chris",BKN,1610612751,Brooklyn Nets
8,2,4,1,0.25,2,1,0.5,6,2,0.333,0.032,24,8,"Bogdanovic, Bojan",202711,received,1626191,"McCullough, Chris",BKN,1610612751,Brooklyn Nets
9,4,8,2,0.25,4,1,0.25,12,3,0.25,0.177,24,44,"Sloan, Donald",202388,received,1626191,"McCullough, Chris",BKN,1610612751,Brooklyn Nets
10,1,2,1,0.5,0,0,0.0,2,1,0.5,0.044,24,11,"Ellington, Wayne",201961,received,1626191,"McCullough, Chris",BKN,1610612751,Brooklyn Nets
11,1,1,1,1.0,0,0,0.0,1,1,1.0,0.012,24,3,"Lopez, Brook",201572,received,1626191,"McCullough, Chris",BKN,1610612751,Brooklyn Nets
