,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,1,3,3,1.0,0,0,0.0,3,3,1.0,0.005,77,11,"Wood, Christian",1626174,received,203924,"Grant, Jerami",PHI,1610612755,Philadelphia 76ers
1,3,6,2,0.333,2,1,0.5,8,3,0.375,0.017,77,39,"Holmes, Richaun",1626158,received,203924,"Grant, Jerami",PHI,1610612755,Philadelphia 76ers
2,6,13,5,0.385,4,1,0.25,17,6,0.353,0.049,77,115,"Okafor, Jahlil",1626143,received,203924,"Grant, Jerami",PHI,1610612755,Philadelphia 76ers
3,47,90,49,0.544,33,7,0.212,123,56,0.455,0.211,77,497,"McConnell, TJ",204456,received,203924,"Grant, Jerami",PHI,1610612755,Philadelphia 76ers
4,3,9,5,0.556,2,0,0.0,11,5,0.455,0.015,77,35,"Sampson, JaKarr",203960,received,203924,"Grant, Jerami",PHI,1610612755,Philadelphia 76ers
5,15,31,13,0.419,11,4,0.364,42,17,0.405,0.063,77,149,"Stauskas, Nik",203917,received,203924,"Grant, Jerami",PHI,1610612755,Philadelphia 76ers
6,4,7,4,0.571,4,2,0.5,11,6,0.545,0.023,77,53,"Pressey, Phil",203515,received,203924,"Grant, Jerami",PHI,1610612755,Philadelphia 76ers
7,21,32,19,0.594,11,5,0.455,43,24,0.558,0.072,77,169,"Covington, Robert",203496,received,203924,"Grant, Jerami",PHI,1610612755,Philadelphia 76ers
8,8,33,14,0.424,8,1,0.125,41,15,0.366,0.12,77,282,"Canaan, Isaiah",203477,received,203924,"Grant, Jerami",PHI,1610612755,Philadelphia 76ers
9,10,30,15,0.5,17,1,0.059,47,16,0.34,0.085,77,199,"Noel, Nerlens",203457,received,203924,"Grant, Jerami",PHI,1610612755,Philadelphia 76ers
10,13,42,18,0.429,8,1,0.125,50,19,0.38,0.07,77,166,"Thompson, Hollis",203138,received,203924,"Grant, Jerami",PHI,1610612755,Philadelphia 76ers
11,2,8,1,0.125,2,1,0.5,10,2,0.2,0.016,77,38,"Wroten, Tony",203100,received,203924,"Grant, Jerami",PHI,1610612755,Philadelphia 76ers
12,6,15,8,0.533,3,1,0.333,18,9,0.5,0.032,77,76,"Marshall, Kendall",203088,received,203924,"Grant, Jerami",PHI,1610612755,Philadelphia 76ers
13,37,67,34,0.507,30,6,0.2,97,40,0.412,0.19,77,447,"Smith, Ish",202397,received,203924,"Grant, Jerami",PHI,1610612755,Philadelphia 76ers
14,0,0,0,0.0,0,0,0.0,0,0,0.0,0.001,77,3,"Weems, Sonny",201603,received,203924,"Grant, Jerami",PHI,1610612755,Philadelphia 76ers
15,2,6,1,0.167,4,1,0.25,10,2,0.2,0.011,77,27,"Landry, Carl",201171,received,203924,"Grant, Jerami",PHI,1610612755,Philadelphia 76ers
16,2,3,1,0.333,3,2,0.667,6,3,0.5,0.006,77,15,"Brand, Elton",6274,received,203924,"Grant, Jerami",PHI,1610612755,Philadelphia 76ers
