,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,1,2,2,1.0,0,0,0.0,2,2,1.0,0.002,76,6,"Harris, Joe",203925,received,203521,"Dellavedova, Matthew",CLE,1610612739,Cleveland Cavaliers
1,0,0,0,0.0,2,1,0.5,2,1,0.5,0.001,76,5,"McRae, Jordan",203895,received,203521,"Dellavedova, Matthew",CLE,1610612739,Cleveland Cavaliers
2,1,5,3,0.6,3,1,0.333,8,4,0.5,0.016,76,56,"Cunningham, Jared",203099,received,203521,"Dellavedova, Matthew",CLE,1610612739,Cleveland Cavaliers
3,11,14,6,0.429,26,11,0.423,40,17,0.425,0.06,76,214,"Shumpert, Iman",202697,received,203521,"Dellavedova, Matthew",CLE,1610612739,Cleveland Cavaliers
4,7,31,9,0.29,25,9,0.36,56,18,0.321,0.181,76,642,"Thompson, Tristan",202684,received,203521,"Dellavedova, Matthew",CLE,1610612739,Cleveland Cavaliers
5,13,15,7,0.467,20,10,0.5,35,17,0.486,0.048,76,170,"Irving, Kyrie",202681,received,203521,"Dellavedova, Matthew",CLE,1610612739,Cleveland Cavaliers
6,4,11,3,0.273,6,2,0.333,17,5,0.294,0.074,76,262,"Mozgov, Timofey",202389,received,203521,"Dellavedova, Matthew",CLE,1610612739,Cleveland Cavaliers
7,0,0,0,0.0,0,0,0.0,0,0,0.0,0.001,76,3,"Kaun, Sasha",201619,received,203521,"Dellavedova, Matthew",CLE,1610612739,Cleveland Cavaliers
8,10,33,14,0.424,27,10,0.37,60,24,0.4,0.166,76,587,"Love, Kevin",201567,received,203521,"Dellavedova, Matthew",CLE,1610612739,Cleveland Cavaliers
9,1,15,6,0.4,11,1,0.091,26,7,0.269,0.052,76,184,"Frye, Channing",101112,received,203521,"Dellavedova, Matthew",CLE,1610612739,Cleveland Cavaliers
10,2,5,3,0.6,3,1,0.333,8,4,0.5,0.033,76,117,"Varejao, Anderson",2760,received,203521,"Dellavedova, Matthew",CLE,1610612739,Cleveland Cavaliers
11,5,18,6,0.333,16,6,0.375,34,12,0.353,0.069,76,245,"Smith, J.R.",2747,received,203521,"Dellavedova, Matthew",CLE,1610612739,Cleveland Cavaliers
12,2,15,7,0.467,5,0,0.0,20,7,0.35,0.048,76,171,"Jones, James",2592,received,203521,"Dellavedova, Matthew",CLE,1610612739,Cleveland Cavaliers
13,1,4,0,0.0,4,2,0.5,8,2,0.25,0.016,76,57,"Williams, Mo",2590,received,203521,"Dellavedova, Matthew",CLE,1610612739,Cleveland Cavaliers
14,49,53,22,0.415,71,37,0.521,124,59,0.476,0.158,76,558,"James, LeBron",2544,received,203521,"Dellavedova, Matthew",CLE,1610612739,Cleveland Cavaliers
15,7,30,13,0.433,14,6,0.429,44,19,0.432,0.074,76,261,"Jefferson, Richard",2210,received,203521,"Dellavedova, Matthew",CLE,1610612739,Cleveland Cavaliers
