,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,0,0,0,0.0,1,0,0.0,1,0,0.0,0.0,70,2,"Nogueira, Lucas",203512,received,200768,"Lowry, Kyle",TOR,1610612761,Toronto Raptors
1,14,46,18,0.391,38,14,0.368,84,32,0.381,0.083,70,390,"Ross, Terrence",203082,received,200768,"Lowry, Kyle",TOR,1610612761,Toronto Raptors
2,10,62,28,0.452,30,13,0.433,92,41,0.446,0.196,70,920,"Valanciunas, Jonas",202685,received,200768,"Lowry, Kyle",TOR,1610612761,Toronto Raptors
3,2,3,1,0.333,9,2,0.222,12,3,0.25,0.014,70,66,"Fields, Landry",202361,received,200768,"Lowry, Kyle",TOR,1610612761,Toronto Raptors
4,23,65,31,0.477,39,13,0.333,104,44,0.423,0.075,70,353,"Vasquez, Greivis",202349,received,200768,"Lowry, Kyle",TOR,1610612761,Toronto Raptors
5,20,93,38,0.409,48,19,0.396,141,57,0.404,0.164,70,773,"Patterson, Patrick",202335,received,200768,"Lowry, Kyle",TOR,1610612761,Toronto Raptors
6,12,44,21,0.477,25,6,0.24,69,27,0.391,0.053,70,247,"Johnson, James",201949,received,200768,"Lowry, Kyle",TOR,1610612761,Toronto Raptors
7,3,9,1,0.111,9,5,0.556,18,6,0.333,0.031,70,148,"Hansbrough, Tyler",201946,received,200768,"Lowry, Kyle",TOR,1610612761,Toronto Raptors
8,29,80,36,0.45,69,18,0.261,149,54,0.362,0.101,70,476,"DeRozan, DeMar",201942,received,200768,"Lowry, Kyle",TOR,1610612761,Toronto Raptors
9,0,2,1,0.5,1,1,1.0,3,2,0.667,0.001,70,7,"Stiemsma, Greg",201880,received,200768,"Lowry, Kyle",TOR,1610612761,Toronto Raptors
10,2,7,4,0.571,3,1,0.333,10,5,0.5,0.009,70,44,"Hayes, Charles",101236,received,200768,"Lowry, Kyle",TOR,1610612761,Toronto Raptors
11,28,108,47,0.435,63,18,0.286,171,65,0.38,0.218,70,1023,"Johnson, Amir",101161,received,200768,"Lowry, Kyle",TOR,1610612761,Toronto Raptors
12,12,49,26,0.531,22,8,0.364,71,34,0.479,0.054,70,253,"Williams, Lou",101150,received,200768,"Lowry, Kyle",TOR,1610612761,Toronto Raptors
