,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,0,1,1,1.0,2,0,0.0,3,1,0.333,0.007,68,9,"Wilcox, CJ",203912,received,1718,"Pierce, Paul",LAC,1610612746,Los Angeles Clippers
1,6,12,6,0.5,10,4,0.4,22,10,0.455,0.069,68,84,"Prigioni, Pablo",203143,received,1718,"Pierce, Paul",LAC,1610612746,Los Angeles Clippers
2,5,15,7,0.467,19,4,0.211,34,11,0.324,0.111,68,135,"Rivers, Austin",203085,received,1718,"Pierce, Paul",LAC,1610612746,Los Angeles Clippers
3,3,7,5,0.714,11,1,0.091,18,6,0.333,0.027,68,33,"Stephenson, Lance",202362,received,1718,"Pierce, Paul",LAC,1610612746,Los Angeles Clippers
4,2,2,0,0.0,4,2,0.5,6,2,0.333,0.019,68,23,"Aldrich, Cole",202332,received,1718,"Pierce, Paul",LAC,1610612746,Los Angeles Clippers
5,1,3,1,0.333,3,2,0.667,6,3,0.5,0.024,68,29,"Johnson, Wesley",202325,received,1718,"Pierce, Paul",LAC,1610612746,Los Angeles Clippers
6,0,1,0,0.0,0,0,0.0,1,0,0.0,0.002,68,3,"Ayres, Jeff",201965,received,1718,"Pierce, Paul",LAC,1610612746,Los Angeles Clippers
7,4,2,0,0.0,11,4,0.364,13,4,0.308,0.037,68,45,"Griffin, Blake",201933,received,1718,"Pierce, Paul",LAC,1610612746,Los Angeles Clippers
8,1,0,0,0.0,7,2,0.286,7,2,0.286,0.022,68,27,"Mbah a Moute, Luc",201601,received,1718,"Pierce, Paul",LAC,1610612746,Los Angeles Clippers
9,1,2,0,0.0,4,1,0.25,6,1,0.167,0.059,68,71,"Jordan, DeAndre",201599,received,1718,"Pierce, Paul",LAC,1610612746,Los Angeles Clippers
10,1,4,1,0.25,2,2,1.0,6,3,0.5,0.013,68,16,"Green, Jeff",201145,received,1718,"Pierce, Paul",LAC,1610612746,Los Angeles Clippers
11,10,15,8,0.533,24,4,0.167,39,12,0.308,0.097,68,117,"Redick, JJ",200755,received,1718,"Pierce, Paul",LAC,1610612746,Los Angeles Clippers
12,59,68,31,0.456,117,40,0.342,185,71,0.384,0.379,68,459,"Paul, Chris",101108,received,1718,"Pierce, Paul",LAC,1610612746,Los Angeles Clippers
13,2,4,2,0.5,4,1,0.25,8,3,0.375,0.039,68,47,"Smith, Josh",2746,received,1718,"Pierce, Paul",LAC,1610612746,Los Angeles Clippers
14,10,14,6,0.429,20,7,0.35,34,13,0.382,0.093,68,113,"Crawford, Jamal",2037,received,1718,"Pierce, Paul",LAC,1610612746,Los Angeles Clippers
