,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,2,1,0,0.0,2,2,1.0,3,2,0.667,0.01,59,7,"Baynes, Aron",203382,received,2588,"Bonner, Matt",SAS,1610612759,San Antonio Spurs
1,7,7,4,0.571,6,3,0.5,13,7,0.538,0.139,59,93,"Joseph, Cory",202709,received,2588,"Bonner, Matt",SAS,1610612759,San Antonio Spurs
2,5,1,0,0.0,8,5,0.625,9,5,0.556,0.055,59,37,"Leonard, Kawhi",202695,received,2588,"Bonner, Matt",SAS,1610612759,San Antonio Spurs
3,0,1,0,0.0,0,0,0.0,1,0,0.0,0.003,59,2,"James, Damion",202345,received,2588,"Bonner, Matt",SAS,1610612759,San Antonio Spurs
4,5,8,3,0.375,16,5,0.313,24,8,0.333,0.162,59,109,"Mills, Patty",201988,received,2588,"Bonner, Matt",SAS,1610612759,San Antonio Spurs
5,2,3,1,0.333,3,1,0.333,6,2,0.333,0.064,59,43,"De Colo, Nando",201986,received,2588,"Bonner, Matt",SAS,1610612759,San Antonio Spurs
6,3,4,3,0.75,6,1,0.167,10,4,0.4,0.067,59,45,"Green, Danny",201980,received,2588,"Bonner, Matt",SAS,1610612759,San Antonio Spurs
7,0,1,0,0.0,2,0,0.0,3,0,0.0,0.028,59,19,"Ayres, Jeff",201965,received,2588,"Bonner, Matt",SAS,1610612759,San Antonio Spurs
8,2,2,2,1.0,1,0,0.0,3,2,0.667,0.01,59,7,"Daye, Austin",201948,received,2588,"Bonner, Matt",SAS,1610612759,San Antonio Spurs
9,0,0,0,0.0,0,0,0.0,0,0,0.0,0.009,59,6,"Jeffers, Othyus",201785,received,2588,"Bonner, Matt",SAS,1610612759,San Antonio Spurs
10,0,0,0,0.0,1,0,0.0,1,0,0.0,0.01,59,7,"Splitter, Tiago",201168,received,2588,"Bonner, Matt",SAS,1610612759,San Antonio Spurs
11,12,12,7,0.583,12,7,0.583,24,14,0.583,0.143,59,96,"Belinelli, Marco",201158,received,2588,"Bonner, Matt",SAS,1610612759,San Antonio Spurs
12,2,2,1,0.5,2,1,0.5,4,2,0.5,0.019,59,13,"Brown, Shannon",200769,received,2588,"Bonner, Matt",SAS,1610612759,San Antonio Spurs
13,3,4,2,0.5,1,1,1.0,5,3,0.6,0.018,59,12,"Diaw, Boris",2564,received,2588,"Bonner, Matt",SAS,1610612759,San Antonio Spurs
14,14,7,4,0.571,22,10,0.455,29,14,0.483,0.124,59,83,"Parker, Tony",2225,received,2588,"Bonner, Matt",SAS,1610612759,San Antonio Spurs
15,7,8,2,0.25,12,5,0.417,20,7,0.35,0.089,59,60,"Ginobili, Manu",1938,received,2588,"Bonner, Matt",SAS,1610612759,San Antonio Spurs
16,1,1,1,1.0,3,1,0.333,4,2,0.5,0.048,59,32,"Duncan, Tim",1495,received,2588,"Bonner, Matt",SAS,1610612759,San Antonio Spurs
