,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,5,9,3,0.333,15,5,0.333,24,8,0.333,0.026,81,71,"Miller, Quincy",203113,received,200751,"Foye, Randy",DEN,1610612743,Denver Nuggets
1,9,22,8,0.364,23,8,0.348,45,16,0.356,0.052,81,145,"Fournier, Evan",203095,received,200751,"Foye, Randy",DEN,1610612743,Denver Nuggets
2,2,11,4,0.364,6,2,0.333,17,6,0.353,0.018,81,51,"Hamilton, Jordan",202706,received,200751,"Foye, Randy",DEN,1610612743,Denver Nuggets
3,20,30,14,0.467,35,22,0.629,65,36,0.554,0.123,81,340,"Faried, Kenneth",202702,received,200751,"Foye, Randy",DEN,1610612743,Denver Nuggets
4,1,8,4,0.5,10,3,0.3,18,7,0.389,0.024,81,66,"Vesely, Jan",202686,received,200751,"Foye, Randy",DEN,1610612743,Denver Nuggets
5,5,24,16,0.667,16,7,0.438,40,23,0.575,0.096,81,266,"Mozgov, Timofey",202389,received,200751,"Foye, Randy",DEN,1610612743,Denver Nuggets
6,76,91,41,0.451,190,65,0.342,281,106,0.377,0.274,81,759,"Lawson, Ty",201951,received,200751,"Foye, Randy",DEN,1610612743,Denver Nuggets
7,3,10,4,0.4,11,4,0.364,21,8,0.381,0.036,81,101,"Arthur, Darrell",201589,received,200751,"Foye, Randy",DEN,1610612743,Denver Nuggets
8,20,32,14,0.438,45,17,0.378,77,31,0.403,0.107,81,297,"Hickson, JJ",201581,received,200751,"Foye, Randy",DEN,1610612743,Denver Nuggets
9,0,0,0,0.0,0,0,0.0,0,0,0.0,0.002,81,6,"McGee, JaVale",201580,received,200751,"Foye, Randy",DEN,1610612743,Denver Nuggets
10,10,8,5,0.625,23,13,0.565,31,18,0.581,0.034,81,94,"Randolph, Anthony",201576,received,200751,"Foye, Randy",DEN,1610612743,Denver Nuggets
11,15,22,10,0.455,34,11,0.324,56,21,0.375,0.055,81,153,"Brooks, Aaron",201166,received,200751,"Foye, Randy",DEN,1610612743,Denver Nuggets
12,16,43,18,0.419,50,18,0.36,93,36,0.387,0.112,81,309,"Chandler, Wilson",201163,received,200751,"Foye, Randy",DEN,1610612743,Denver Nuggets
13,6,9,3,0.333,10,6,0.6,19,9,0.474,0.019,81,53,"Robinson, Nate",101126,received,200751,"Foye, Randy",DEN,1610612743,Denver Nuggets
14,1,7,2,0.286,9,1,0.111,16,3,0.188,0.021,81,57,"Miller, Andre",1889,received,200751,"Foye, Randy",DEN,1610612743,Denver Nuggets
