,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,0,1,0,0.0,0,0,0.0,1,0,0.0,0.001,41,3,"Harris, Elias",203548,received,200770,"Farmar, Jordan",LAL,1610612747,Los Angeles Lakers
1,3,14,4,0.286,18,6,0.333,32,10,0.313,0.097,41,205,"Kelly, Ryan",203527,received,200770,"Farmar, Jordan",LAL,1610612747,Los Angeles Lakers
2,7,7,3,0.429,6,5,0.833,13,8,0.615,0.03,41,64,"Bazemore, Kent",203145,received,200770,"Farmar, Jordan",LAL,1610612747,Los Angeles Lakers
3,4,12,4,0.333,15,6,0.4,27,10,0.37,0.086,41,180,"Sacre, Robert",203135,received,200770,"Farmar, Jordan",LAL,1610612747,Los Angeles Lakers
4,0,4,0,0.0,0,0,0.0,4,0,0.0,0.014,41,30,"Marshall, Kendall",203088,received,200770,"Farmar, Jordan",LAL,1610612747,Los Angeles Lakers
5,3,1,0,0.0,8,3,0.375,9,3,0.333,0.031,41,65,"Brooks, MarShon",202705,received,200770,"Farmar, Jordan",LAL,1610612747,Los Angeles Lakers
6,6,20,10,0.5,9,2,0.222,29,12,0.414,0.051,41,108,"Henry, Xavier",202333,received,200770,"Farmar, Jordan",LAL,1610612747,Los Angeles Lakers
7,10,23,15,0.652,16,8,0.5,39,23,0.59,0.146,41,307,"Johnson, Wesley",202325,received,200770,"Farmar, Jordan",LAL,1610612747,Los Angeles Lakers
8,7,14,5,0.357,14,7,0.5,28,12,0.429,0.064,41,135,"Meeks, Jodie",201975,received,200770,"Farmar, Jordan",LAL,1610612747,Los Angeles Lakers
9,4,26,5,0.192,9,4,0.444,35,9,0.257,0.121,41,255,"Hill, Jordan",201941,received,200770,"Farmar, Jordan",LAL,1610612747,Los Angeles Lakers
10,6,14,6,0.429,16,6,0.375,30,12,0.4,0.065,41,137,"Young, Nick",201156,received,200770,"Farmar, Jordan",LAL,1610612747,Los Angeles Lakers
11,1,10,4,0.4,5,2,0.4,15,6,0.4,0.076,41,159,"Williams, Shawne",200761,received,200770,"Farmar, Jordan",LAL,1610612747,Los Angeles Lakers
12,3,4,2,0.5,8,3,0.375,12,5,0.417,0.024,41,50,"Blake, Steve",2581,received,200770,"Farmar, Jordan",LAL,1610612747,Los Angeles Lakers
13,2,13,5,0.385,9,3,0.333,22,8,0.364,0.084,41,177,"Kaman, Chris",2549,received,200770,"Farmar, Jordan",LAL,1610612747,Los Angeles Lakers
14,8,14,6,0.429,19,9,0.474,33,15,0.455,0.106,41,223,"Gasol, Pau",2200,received,200770,"Farmar, Jordan",LAL,1610612747,Los Angeles Lakers
15,1,0,0,0.0,2,1,0.5,2,1,0.5,0.003,41,7,"Nash, Steve",959,received,200770,"Farmar, Jordan",LAL,1610612747,Los Angeles Lakers
