,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.001,60,1,"Hamilton, Justin",203120,received,1740,"Lewis, Rashard",MIA,1610612748,Miami Heat
1,20,32,15,0.469,31,8,0.258,63,23,0.365,0.303,60,265,"Cole, Norris",202708,received,1740,"Lewis, Rashard",MIA,1610612748,Miami Heat
2,2,3,2,0.667,3,1,0.333,6,3,0.5,0.022,60,19,"Douglas, Toney",201962,received,1740,"Lewis, Rashard",MIA,1610612748,Miami Heat
3,9,16,9,0.563,14,4,0.286,30,13,0.433,0.127,60,111,"Chalmers, Mario",201596,received,1740,"Lewis, Rashard",MIA,1610612748,Miami Heat
4,1,2,1,0.5,2,1,0.5,4,2,0.5,0.034,60,30,"Beasley, Michael",201563,received,1740,"Lewis, Rashard",MIA,1610612748,Miami Heat
5,0,0,0,0.0,0,0,0.0,0,0,0.0,0.002,60,2,"Anthony, Joel",201202,received,1740,"Lewis, Rashard",MIA,1610612748,Miami Heat
6,1,0,0,0.0,1,1,1.0,1,1,1.0,0.015,60,13,"Haslem, Udonis",2617,received,1740,"Lewis, Rashard",MIA,1610612748,Miami Heat
7,0,2,1,0.5,0,0,0.0,2,1,0.5,0.008,60,7,"Jones, James",2592,received,1740,"Lewis, Rashard",MIA,1610612748,Miami Heat
8,6,8,5,0.625,14,3,0.214,22,8,0.364,0.078,60,68,"Wade, Dwyane",2548,received,1740,"Lewis, Rashard",MIA,1610612748,Miami Heat
9,1,1,0,0.0,3,1,0.333,4,1,0.25,0.031,60,27,"Bosh, Chris",2547,received,1740,"Lewis, Rashard",MIA,1610612748,Miami Heat
10,24,9,8,0.889,38,16,0.421,47,24,0.511,0.162,60,142,"James, LeBron",2544,received,1740,"Lewis, Rashard",MIA,1610612748,Miami Heat
11,0,1,1,1.0,1,0,0.0,2,1,0.5,0.018,60,16,"Mason Jr., Roger",2427,received,1740,"Lewis, Rashard",MIA,1610612748,Miami Heat
12,3,5,1,0.2,7,2,0.286,12,3,0.25,0.078,60,68,"Andersen, Chris",2365,received,1740,"Lewis, Rashard",MIA,1610612748,Miami Heat
13,1,3,1,0.333,1,0,0.0,4,1,0.25,0.014,60,12,"Battier, Shane",2203,received,1740,"Lewis, Rashard",MIA,1610612748,Miami Heat
14,10,9,1,0.111,18,9,0.5,27,10,0.37,0.106,60,93,"Allen, Ray",951,received,1740,"Lewis, Rashard",MIA,1610612748,Miami Heat
