,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,1,1,1,1.0,0,0,0.0,1,1,1.0,0.002,74,6,"Marjanovic, Boban",1626246,received,200746,"Aldridge, LaMarcus",SAS,1610612759,San Antonio Spurs
1,18,28,20,0.714,2,0,0.0,30,20,0.667,0.035,74,95,"Anderson, Kyle",203937,received,200746,"Aldridge, LaMarcus",SAS,1610612759,San Antonio Spurs
2,6,14,7,0.5,0,0,0.0,14,7,0.5,0.016,74,44,"Simmons, Jonathon",203613,received,200746,"Aldridge, LaMarcus",SAS,1610612759,San Antonio Spurs
3,3,11,3,0.273,0,0,0.0,11,3,0.273,0.016,74,42,"McCallum, Ray",203492,received,200746,"Aldridge, LaMarcus",SAS,1610612759,San Antonio Spurs
4,43,125,63,0.504,3,0,0.0,128,63,0.492,0.138,74,373,"Leonard, Kawhi",202695,received,200746,"Aldridge, LaMarcus",SAS,1610612759,San Antonio Spurs
5,33,89,44,0.494,0,0,0.0,89,44,0.494,0.107,74,289,"Mills, Patty",201988,received,200746,"Aldridge, LaMarcus",SAS,1610612759,San Antonio Spurs
6,29,106,46,0.434,1,0,0.0,107,46,0.43,0.126,74,339,"Green, Danny",201980,received,200746,"Aldridge, LaMarcus",SAS,1610612759,San Antonio Spurs
7,0,3,1,0.333,0,0,0.0,3,1,0.333,0.005,74,14,"Martin, Kevin",2755,received,200746,"Aldridge, LaMarcus",SAS,1610612759,San Antonio Spurs
8,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,74,1,"Bonner, Matt",2588,received,200746,"Aldridge, LaMarcus",SAS,1610612759,San Antonio Spurs
9,13,25,16,0.64,0,0,0.0,25,16,0.64,0.027,74,74,"Diaw, Boris",2564,received,200746,"Aldridge, LaMarcus",SAS,1610612759,San Antonio Spurs
10,15,35,17,0.486,1,0,0.0,36,17,0.472,0.03,74,82,"West, David",2561,received,200746,"Aldridge, LaMarcus",SAS,1610612759,San Antonio Spurs
11,2,9,6,0.667,0,0,0.0,9,6,0.667,0.007,74,18,"Butler, Rasual",2446,received,200746,"Aldridge, LaMarcus",SAS,1610612759,San Antonio Spurs
12,113,307,144,0.469,6,0,0.0,313,144,0.46,0.323,74,871,"Parker, Tony",2225,received,200746,"Aldridge, LaMarcus",SAS,1610612759,San Antonio Spurs
13,32,76,41,0.539,2,0,0.0,78,41,0.526,0.082,74,220,"Ginobili, Manu",1938,received,200746,"Aldridge, LaMarcus",SAS,1610612759,San Antonio Spurs
14,3,6,4,0.667,0,0,0.0,6,4,0.667,0.009,74,25,"Miller, Andre",1889,received,200746,"Aldridge, LaMarcus",SAS,1610612759,San Antonio Spurs
15,43,84,50,0.595,1,0,0.0,85,50,0.588,0.076,74,206,"Duncan, Tim",1495,received,200746,"Aldridge, LaMarcus",SAS,1610612759,San Antonio Spurs
