,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,2,4,2,0.5,0,0,0.0,4,2,0.5,0.01,67,9,"Black, Tarik",204028,received,203135,"Sacre, Robert",LAL,1610612747,Los Angeles Lakers
1,0,0,0,0.0,0,0,0.0,0,0,0.0,0.001,67,1,"Randle, Julius",203944,received,203135,"Sacre, Robert",LAL,1610612747,Los Angeles Lakers
2,2,9,2,0.222,0,0,0.0,9,2,0.222,0.046,67,41,"Brown, Jabari",203913,received,203135,"Sacre, Robert",LAL,1610612747,Los Angeles Lakers
3,22,63,28,0.444,0,0,0.0,63,28,0.444,0.237,67,211,"Clarkson, Jordan",203903,received,203135,"Sacre, Robert",LAL,1610612747,Los Angeles Lakers
4,8,19,10,0.526,0,0,0.0,19,10,0.526,0.097,67,86,"Kelly, Ryan",203527,received,203135,"Sacre, Robert",LAL,1610612747,Los Angeles Lakers
5,1,2,1,0.5,0,0,0.0,2,1,0.5,0.006,67,5,"Blue, Vander",203505,received,203135,"Sacre, Robert",LAL,1610612747,Los Angeles Lakers
6,4,9,5,0.556,0,0,0.0,9,5,0.556,0.037,67,33,"Buycks, Dwight",202779,received,203135,"Sacre, Robert",LAL,1610612747,Los Angeles Lakers
7,8,26,9,0.346,0,0,0.0,26,9,0.346,0.104,67,93,"Lin, Jeremy",202391,received,203135,"Sacre, Robert",LAL,1610612747,Los Angeles Lakers
8,0,5,0,0.0,0,0,0.0,5,0,0.0,0.035,67,31,"Davis, Ed",202334,received,203135,"Sacre, Robert",LAL,1610612747,Los Angeles Lakers
9,1,4,1,0.25,0,0,0.0,4,1,0.25,0.013,67,12,"Henry, Xavier",202333,received,203135,"Sacre, Robert",LAL,1610612747,Los Angeles Lakers
10,3,11,6,0.545,0,0,0.0,11,6,0.545,0.048,67,43,"Johnson, Wesley",202325,received,203135,"Sacre, Robert",LAL,1610612747,Los Angeles Lakers
11,13,38,18,0.474,0,0,0.0,38,18,0.474,0.139,67,124,"Ellington, Wayne",201961,received,203135,"Sacre, Robert",LAL,1610612747,Los Angeles Lakers
12,1,4,1,0.25,0,0,0.0,4,1,0.25,0.012,67,11,"Hill, Jordan",201941,received,203135,"Sacre, Robert",LAL,1610612747,Los Angeles Lakers
13,3,9,4,0.444,0,0,0.0,9,4,0.444,0.04,67,36,"Young, Nick",201156,received,203135,"Sacre, Robert",LAL,1610612747,Los Angeles Lakers
14,14,46,18,0.391,0,0,0.0,46,18,0.391,0.121,67,108,"Price, Ronnie",101179,received,203135,"Sacre, Robert",LAL,1610612747,Los Angeles Lakers
15,3,9,4,0.444,0,0,0.0,9,4,0.444,0.028,67,25,"Boozer, Carlos",2430,received,203135,"Sacre, Robert",LAL,1610612747,Los Angeles Lakers
16,1,10,1,0.1,0,0,0.0,10,1,0.1,0.025,67,22,"Bryant, Kobe",977,received,203135,"Sacre, Robert",LAL,1610612747,Los Angeles Lakers
