,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,0,2,0,0.0,0,0,0.0,2,0,0.0,0.004,78,6,"Cotton, Bryce",1962937348,received,203458,"Len, Alex",PHX,1610612756,Phoenix Suns
1,0,0,0,0.0,0,0,0.0,0,0,0.0,0.001,78,1,"Williams, Alan",1626210,received,203458,"Len, Alex",PHX,1610612756,Phoenix Suns
2,40,111,46,0.414,3,0,0.0,114,46,0.404,0.197,78,304,"Booker, Devin",1626164,received,203458,"Len, Alex",PHX,1610612756,Phoenix Suns
3,5,14,5,0.357,1,0,0.0,15,5,0.333,0.032,78,50,"Warren, TJ",203933,received,203458,"Len, Alex",PHX,1610612756,Phoenix Suns
4,0,1,0,0.0,0,0,0.0,1,0,0.0,0.001,78,1,"Jefferson, Cory",203928,received,203458,"Len, Alex",PHX,1610612756,Phoenix Suns
5,1,5,2,0.4,0,0,0.0,5,2,0.4,0.007,78,11,"McRae, Jordan",203895,received,203458,"Len, Alex",PHX,1610612756,Phoenix Suns
6,2,4,2,0.5,0,0,0.0,4,2,0.5,0.008,78,12,"Pressey, Phil",203515,received,203458,"Len, Alex",PHX,1610612756,Phoenix Suns
7,1,3,2,0.667,0,0,0.0,3,2,0.667,0.004,78,6,"Brown, Lorenzo",203485,received,203458,"Len, Alex",PHX,1610612756,Phoenix Suns
8,17,42,23,0.548,0,0,0.0,42,23,0.548,0.085,78,132,"Goodwin, Archie",203462,received,203458,"Len, Alex",PHX,1610612756,Phoenix Suns
9,8,26,12,0.462,0,0,0.0,26,12,0.462,0.043,78,66,"Teletovic, Mirza",203141,received,203458,"Len, Alex",PHX,1610612756,Phoenix Suns
10,0,1,0,0.0,0,0,0.0,1,0,0.0,0.002,78,3,"Johnson, Orlando",203111,received,203458,"Len, Alex",PHX,1610612756,Phoenix Suns
11,2,10,5,0.5,0,0,0.0,10,5,0.5,0.013,78,20,"Jenkins, John",203098,received,203458,"Len, Alex",PHX,1610612756,Phoenix Suns
12,6,17,7,0.412,0,0,0.0,17,7,0.412,0.029,78,45,"Leuer, Jon",202720,received,203458,"Len, Alex",PHX,1610612756,Phoenix Suns
13,3,9,4,0.444,0,0,0.0,9,4,0.444,0.017,78,26,"Morris, Markieff",202693,received,203458,"Len, Alex",PHX,1610612756,Phoenix Suns
14,21,49,23,0.469,1,0,0.0,50,23,0.46,0.126,78,194,"Knight, Brandon",202688,received,203458,"Len, Alex",PHX,1610612756,Phoenix Suns
15,18,35,18,0.514,2,1,0.5,37,19,0.514,0.08,78,123,"Bledsoe, Eric",202339,received,203458,"Len, Alex",PHX,1610612756,Phoenix Suns
16,2,5,3,0.6,0,0,0.0,5,3,0.6,0.008,78,12,"Budinger, Chase",201978,received,203458,"Len, Alex",PHX,1610612756,Phoenix Suns
17,5,12,6,0.5,0,0,0.0,12,6,0.5,0.023,78,36,"Weems, Sonny",201603,received,203458,"Len, Alex",PHX,1610612756,Phoenix Suns
18,19,59,26,0.441,0,0,0.0,59,26,0.441,0.113,78,174,"Tucker, PJ",200782,received,203458,"Len, Alex",PHX,1610612756,Phoenix Suns
19,20,89,27,0.303,0,0,0.0,89,27,0.303,0.171,78,264,"Price, Ronnie",101179,received,203458,"Len, Alex",PHX,1610612756,Phoenix Suns
20,2,6,2,0.333,0,0,0.0,6,2,0.333,0.005,78,7,"Humphries, Kris",2743,received,203458,"Len, Alex",PHX,1610612756,Phoenix Suns
21,5,10,5,0.5,0,0,0.0,10,5,0.5,0.033,78,51,"Chandler, Tyson",2199,received,203458,"Len, Alex",PHX,1610612756,Phoenix Suns
