,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,0,0,0,0.0,1,1,1.0,1,1,1.0,0.032,22,15,"Daniels, Troy",203584,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
1,0,0,0,0.0,0,0,0.0,0,0,0.0,0.006,22,3,"Covington, Robert",203496,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
2,2,1,0,0.0,6,4,0.667,7,4,0.571,0.073,22,34,"Jones, Terrence",203093,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
3,3,3,2,0.667,5,1,0.2,8,3,0.375,0.088,22,41,"Parsons, Chandler",202718,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
4,2,3,2,0.667,6,1,0.167,9,3,0.333,0.109,22,51,"Hamilton, Jordan",202706,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
5,1,3,2,0.667,9,1,0.111,12,3,0.25,0.175,22,82,"Motiejunas, Donatas",202700,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
6,1,3,1,0.333,4,1,0.25,7,2,0.286,0.06,22,28,"Lin, Jeremy",202391,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
7,1,4,1,0.25,7,2,0.286,11,3,0.273,0.188,22,88,"Casspi, Omri",201956,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
8,4,2,0,0.0,9,4,0.444,11,4,0.364,0.081,22,38,"Harden, James",201935,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
9,0,1,0,0.0,2,0,0.0,3,0,0.0,0.081,22,38,"Asik, Omer",201600,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
10,0,0,0,0.0,0,0,0.0,0,0,0.0,0.002,22,1,"Brooks, Aaron",201166,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
11,0,0,0,0.0,2,0,0.0,2,0,0.0,0.011,22,5,"Brewer, Ronnie",200758,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
12,4,4,2,0.5,4,3,0.75,8,5,0.625,0.051,22,24,"Garcia, Francisco",101128,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
13,0,1,0,0.0,0,0,0.0,1,0,0.0,0.026,22,12,"Howard, Dwight",2730,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
14,0,1,0,0.0,0,0,0.0,1,0,0.0,0.017,22,8,"Powell, Josh",2694,received,203477,"Canaan, Isaiah",HOU,1610612745,Houston Rockets
