,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,1,5,1,0.2,0,0,0.0,5,1,0.2,0.055,20,22,"Capela, Clint",203991,received,201563,"Beasley, Michael",HOU,1610612745,Houston Rockets
1,1,2,1,0.5,0,0,0.0,2,1,0.5,0.015,20,6,"McDaniels, KJ",203909,received,201563,"Beasley, Michael",HOU,1610612745,Houston Rockets
2,0,0,0,0.0,0,0,0.0,0,0,0.0,0.003,20,1,"Jones, Terrence",203093,received,201563,"Beasley, Michael",HOU,1610612745,Houston Rockets
3,0,2,2,1.0,1,0,0.0,3,2,0.667,0.03,20,12,"Goudelock, Andrew",202726,received,201563,"Beasley, Michael",HOU,1610612745,Houston Rockets
4,1,1,1,1.0,0,0,0.0,1,1,1.0,0.005,20,2,"Motiejunas, Donatas",202700,received,201563,"Beasley, Michael",HOU,1610612745,Houston Rockets
5,20,39,26,0.667,2,0,0.0,41,26,0.634,0.216,20,86,"Beverley, Patrick",201976,received,201563,"Beasley, Michael",HOU,1610612745,Houston Rockets
6,19,52,24,0.462,1,0,0.0,53,24,0.453,0.244,20,97,"Harden, James",201935,received,201563,"Beasley, Michael",HOU,1610612745,Houston Rockets
7,2,9,7,0.778,0,0,0.0,9,7,0.778,0.048,20,19,"Brewer, Corey",201147,received,201563,"Beasley, Michael",HOU,1610612745,Houston Rockets
8,9,28,15,0.536,2,1,0.5,30,16,0.533,0.116,20,46,"Ariza, Trevor",2772,received,201563,"Beasley, Michael",HOU,1610612745,Houston Rockets
9,0,1,0,0.0,0,0,0.0,1,0,0.0,0.005,20,2,"Smith, Josh",2746,received,201563,"Beasley, Michael",HOU,1610612745,Houston Rockets
10,3,6,4,0.667,1,1,1.0,7,5,0.714,0.075,20,30,"Howard, Dwight",2730,received,201563,"Beasley, Michael",HOU,1610612745,Houston Rockets
11,6,29,11,0.379,2,1,0.5,31,12,0.387,0.188,20,75,"Terry, Jason",1891,received,201563,"Beasley, Michael",HOU,1610612745,Houston Rockets
