,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,5,11,7,0.636,7,4,0.571,18,11,0.611,0.041,81,125,"Baynes, Aron",203382,received,201988,"Mills, Patty",SAS,1610612759,San Antonio Spurs
1,0,0,0,0.0,0,0,0.0,0,0,0.0,0.003,81,8,"Thomas, Malcolm",202952,received,201988,"Mills, Patty",SAS,1610612759,San Antonio Spurs
2,10,16,5,0.313,23,6,0.261,39,11,0.282,0.039,81,117,"Joseph, Cory",202709,received,201988,"Mills, Patty",SAS,1610612759,San Antonio Spurs
3,14,11,6,0.545,17,10,0.588,28,16,0.571,0.044,81,134,"Leonard, Kawhi",202695,received,201988,"Mills, Patty",SAS,1610612759,San Antonio Spurs
4,3,6,3,0.5,9,4,0.444,15,7,0.467,0.016,81,47,"De Colo, Nando",201986,received,201988,"Mills, Patty",SAS,1610612759,San Antonio Spurs
5,8,26,14,0.538,19,7,0.368,45,21,0.467,0.085,81,257,"Green, Danny",201980,received,201988,"Mills, Patty",SAS,1610612759,San Antonio Spurs
6,16,22,16,0.727,23,12,0.522,45,28,0.622,0.126,81,383,"Ayres, Jeff",201965,received,201988,"Mills, Patty",SAS,1610612759,San Antonio Spurs
7,0,5,3,0.6,4,1,0.25,9,4,0.444,0.013,81,40,"Daye, Austin",201948,received,201988,"Mills, Patty",SAS,1610612759,San Antonio Spurs
8,0,1,1,1.0,1,1,1.0,2,2,1.0,0.002,81,6,"Jeffers, Othyus",201785,received,201988,"Mills, Patty",SAS,1610612759,San Antonio Spurs
9,6,20,8,0.4,14,6,0.429,34,14,0.412,0.09,81,273,"Splitter, Tiago",201168,received,201988,"Mills, Patty",SAS,1610612759,San Antonio Spurs
10,26,32,13,0.406,55,27,0.491,87,40,0.46,0.092,81,278,"Belinelli, Marco",201158,received,201988,"Mills, Patty",SAS,1610612759,San Antonio Spurs
11,1,4,2,0.5,2,0,0.0,6,2,0.333,0.005,81,14,"Brown, Shannon",200769,received,201988,"Mills, Patty",SAS,1610612759,San Antonio Spurs
12,8,30,16,0.533,16,3,0.188,46,19,0.413,0.08,81,244,"Bonner, Matt",2588,received,201988,"Mills, Patty",SAS,1610612759,San Antonio Spurs
13,24,66,30,0.455,36,16,0.444,102,46,0.451,0.212,81,642,"Diaw, Boris",2564,received,201988,"Mills, Patty",SAS,1610612759,San Antonio Spurs
14,4,2,1,0.5,8,3,0.375,10,4,0.4,0.012,81,35,"Parker, Tony",2225,received,201988,"Mills, Patty",SAS,1610612759,San Antonio Spurs
15,47,37,25,0.676,62,25,0.403,99,50,0.505,0.076,81,231,"Ginobili, Manu",1938,received,201988,"Mills, Patty",SAS,1610612759,San Antonio Spurs
16,4,18,5,0.278,11,6,0.545,29,11,0.379,0.065,81,198,"Duncan, Tim",1495,received,201988,"Mills, Patty",SAS,1610612759,San Antonio Spurs
