,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,5,7,5,0.714,0,0,0.0,7,5,0.714,0.037,48,13,"Frazier, Tim",204025,received,200777,"Freeland, Joel",POR,1610612757,Portland Trail Blazers
1,4,9,5,0.556,0,0,0.0,9,5,0.556,0.077,48,27,"McCollum, CJ",203468,received,200777,"Freeland, Joel",POR,1610612757,Portland Trail Blazers
2,1,12,5,0.417,0,0,0.0,12,5,0.417,0.077,48,27,"Crabbe, Allen",203459,received,200777,"Freeland, Joel",POR,1610612757,Portland Trail Blazers
3,1,3,2,0.667,0,0,0.0,3,2,0.667,0.028,48,10,"Barton, Will",203115,received,200777,"Freeland, Joel",POR,1610612757,Portland Trail Blazers
4,0,0,0,0.0,0,0,0.0,0,0,0.0,0.017,48,6,"Leonard, Meyers",203086,received,200777,"Freeland, Joel",POR,1610612757,Portland Trail Blazers
5,7,24,8,0.333,0,0,0.0,24,8,0.333,0.225,48,79,"Lillard, Damian",203081,received,200777,"Freeland, Joel",POR,1610612757,Portland Trail Blazers
6,1,1,1,1.0,0,0,0.0,1,1,1.0,0.006,48,2,"Robinson, Thomas",203080,received,200777,"Freeland, Joel",POR,1610612757,Portland Trail Blazers
7,2,6,5,0.833,0,0,0.0,6,5,0.833,0.023,48,8,"Gee, Alonzo",202087,received,200777,"Freeland, Joel",POR,1610612757,Portland Trail Blazers
8,2,3,2,0.667,0,0,0.0,3,2,0.667,0.068,48,24,"Matthews, Wesley",202083,received,200777,"Freeland, Joel",POR,1610612757,Portland Trail Blazers
9,0,0,0,0.0,0,0,0.0,0,0,0.0,0.006,48,2,"Claver, Victor",201964,received,200777,"Freeland, Joel",POR,1610612757,Portland Trail Blazers
10,8,13,8,0.615,0,0,0.0,13,8,0.615,0.105,48,37,"Batum, Nicolas",201587,received,200777,"Freeland, Joel",POR,1610612757,Portland Trail Blazers
11,0,1,0,0.0,0,0,0.0,1,0,0.0,0.009,48,3,"Lopez, Robin",201577,received,200777,"Freeland, Joel",POR,1610612757,Portland Trail Blazers
12,1,1,1,1.0,0,0,0.0,1,1,1.0,0.003,48,1,"Afflalo, Arron",201167,received,200777,"Freeland, Joel",POR,1610612757,Portland Trail Blazers
13,0,0,0,0.0,0,0,0.0,0,0,0.0,0.011,48,4,"Aldridge, LaMarcus",200746,received,200777,"Freeland, Joel",POR,1610612757,Portland Trail Blazers
14,4,7,5,0.714,0,0,0.0,7,5,0.714,0.026,48,9,"Wright, Dorell",2748,received,200777,"Freeland, Joel",POR,1610612757,Portland Trail Blazers
15,11,33,13,0.394,0,0,0.0,33,13,0.394,0.236,48,83,"Blake, Steve",2581,received,200777,"Freeland, Joel",POR,1610612757,Portland Trail Blazers
16,4,6,4,0.667,0,0,0.0,6,4,0.667,0.046,48,16,"Kaman, Chris",2549,received,200777,"Freeland, Joel",POR,1610612757,Portland Trail Blazers
