,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,3,2,0,0.0,5,3,0.6,7,3,0.429,0.042,44,13,"Hill, Solomon",203524,received,2446,"Butler, Rasual",IND,1610612754,Indiana Pacers
1,3,3,1,0.333,4,2,0.5,7,3,0.429,0.071,44,22,"Copeland, Chris",203142,received,2446,"Butler, Rasual",IND,1610612754,Indiana Pacers
2,1,2,1,0.5,1,1,1.0,3,2,0.667,0.022,44,7,"Johnson, Orlando",203111,received,2446,"Butler, Rasual",IND,1610612754,Indiana Pacers
3,2,2,1,0.5,1,1,1.0,3,2,0.667,0.013,44,4,"Allen, Lavoy",202730,received,2446,"Butler, Rasual",IND,1610612754,Indiana Pacers
4,3,14,7,0.5,10,3,0.3,24,10,0.417,0.16,44,50,"Sloan, Donald",202388,received,2446,"Butler, Rasual",IND,1610612754,Indiana Pacers
5,2,1,1,1.0,5,2,0.4,6,3,0.5,0.029,44,9,"Stephenson, Lance",202362,received,2446,"Butler, Rasual",IND,1610612754,Indiana Pacers
6,4,1,1,1.0,6,3,0.5,7,4,0.571,0.048,44,15,"George, Paul",202331,received,2446,"Butler, Rasual",IND,1610612754,Indiana Pacers
7,3,3,1,0.333,4,2,0.5,7,3,0.429,0.083,44,26,"Turner, Evan",202323,received,2446,"Butler, Rasual",IND,1610612754,Indiana Pacers
8,3,3,2,0.667,5,3,0.6,8,5,0.625,0.064,44,20,"Hill, George",201588,received,2446,"Butler, Rasual",IND,1610612754,Indiana Pacers
9,0,1,0,0.0,0,0,0.0,1,0,0.0,0.035,44,11,"Hibbert, Roy",201579,received,2446,"Butler, Rasual",IND,1610612754,Indiana Pacers
10,1,2,1,0.5,5,0,0.0,7,1,0.143,0.131,44,41,"Watson, CJ",201228,received,2446,"Butler, Rasual",IND,1610612754,Indiana Pacers
11,0,2,0,0.0,3,0,0.0,5,0,0.0,0.083,44,26,"Mahinmi, Ian",101133,received,2446,"Butler, Rasual",IND,1610612754,Indiana Pacers
12,0,1,1,1.0,1,0,0.0,2,1,0.5,0.022,44,7,"Granger, Danny",101122,received,2446,"Butler, Rasual",IND,1610612754,Indiana Pacers
13,0,0,0,0.0,1,0,0.0,1,0,0.0,0.006,44,2,"Bynum, Andrew",101115,received,2446,"Butler, Rasual",IND,1610612754,Indiana Pacers
14,1,0,0,0.0,2,1,0.5,2,1,0.5,0.022,44,7,"West, David",2561,received,2446,"Butler, Rasual",IND,1610612754,Indiana Pacers
15,7,5,3,0.6,8,5,0.625,13,8,0.615,0.167,44,52,"Scola, Luis",2449,received,2446,"Butler, Rasual",IND,1610612754,Indiana Pacers
