,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.019,5,1,"Fournier, Evan",203095,received,201580,"McGee, JaVale",DEN,1610612743,Denver Nuggets
1,0,1,0,0.0,0,0,0.0,1,0,0.0,0.038,5,2,"Hamilton, Jordan",202706,received,201580,"McGee, JaVale",DEN,1610612743,Denver Nuggets
2,3,3,3,1.0,0,0,0.0,3,3,1.0,0.132,5,7,"Faried, Kenneth",202702,received,201580,"McGee, JaVale",DEN,1610612743,Denver Nuggets
3,1,9,3,0.333,0,0,0.0,9,3,0.333,0.283,5,15,"Lawson, Ty",201951,received,201580,"McGee, JaVale",DEN,1610612743,Denver Nuggets
4,0,0,0,0.0,0,0,0.0,0,0,0.0,0.019,5,1,"Arthur, Darrell",201589,received,201580,"McGee, JaVale",DEN,1610612743,Denver Nuggets
5,0,0,0,0.0,0,0,0.0,0,0,0.0,0.038,5,2,"Hickson, JJ",201581,received,201580,"McGee, JaVale",DEN,1610612743,Denver Nuggets
6,0,1,1,1.0,0,0,0.0,1,1,1.0,0.038,5,2,"Randolph, Anthony",201576,received,201580,"McGee, JaVale",DEN,1610612743,Denver Nuggets
7,4,10,4,0.4,0,0,0.0,10,4,0.4,0.283,5,15,"Foye, Randy",200751,received,201580,"McGee, JaVale",DEN,1610612743,Denver Nuggets
8,1,3,1,0.333,0,0,0.0,3,1,0.333,0.094,5,5,"Robinson, Nate",101126,received,201580,"McGee, JaVale",DEN,1610612743,Denver Nuggets
9,2,2,2,1.0,0,0,0.0,2,2,1.0,0.057,5,3,"Miller, Andre",1889,received,201580,"McGee, JaVale",DEN,1610612743,Denver Nuggets
