,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,17,21,11,0.524,31,13,0.419,52,24,0.462,0.162,67,108,"Payne, Cameron",1626166,received,201627,"Morrow, Anthony",OKC,1610612760,Oklahoma City Thunder
1,0,0,0,0.0,1,0,0.0,1,0,0.0,0.002,67,1,"Huestis, Josh",203962,received,201627,"Morrow, Anthony",OKC,1610612760,Oklahoma City Thunder
2,0,0,0,0.0,2,0,0.0,2,0,0.0,0.003,67,2,"McGary, Mitch",203956,received,201627,"Morrow, Anthony",OKC,1610612760,Oklahoma City Thunder
3,4,8,4,0.5,4,1,0.25,12,5,0.417,0.054,67,36,"Adams, Steven",203500,received,201627,"Morrow, Anthony",OKC,1610612760,Oklahoma City Thunder
4,2,5,3,0.6,4,1,0.25,9,4,0.444,0.018,67,12,"Roberson, Andre",203460,received,201627,"Morrow, Anthony",OKC,1610612760,Oklahoma City Thunder
5,13,13,4,0.308,31,13,0.419,44,17,0.386,0.128,67,85,"Waiters, Dion",203079,received,201627,"Morrow, Anthony",OKC,1610612760,Oklahoma City Thunder
6,3,7,1,0.143,5,3,0.6,12,4,0.333,0.035,67,23,"Singler, Kyle",202713,received,201627,"Morrow, Anthony",OKC,1610612760,Oklahoma City Thunder
7,4,8,4,0.5,8,3,0.375,16,7,0.438,0.056,67,37,"Kanter, Enes",202683,received,201627,"Morrow, Anthony",OKC,1610612760,Oklahoma City Thunder
8,6,4,1,0.25,10,6,0.6,14,7,0.5,0.039,67,26,"Ibaka, Serge",201586,received,201627,"Morrow, Anthony",OKC,1610612760,Oklahoma City Thunder
9,3,7,2,0.286,16,3,0.188,23,5,0.217,0.122,67,81,"Augustin, D.J.",201571,received,201627,"Morrow, Anthony",OKC,1610612760,Oklahoma City Thunder
10,27,22,13,0.591,50,20,0.4,72,33,0.458,0.205,67,136,"Westbrook, Russell",201566,received,201627,"Morrow, Anthony",OKC,1610612760,Oklahoma City Thunder
11,13,9,4,0.444,27,10,0.37,36,14,0.389,0.081,67,54,"Durant, Kevin",201142,received,201627,"Morrow, Anthony",OKC,1610612760,Oklahoma City Thunder
12,0,0,0,0.0,1,0,0.0,1,0,0.0,0.002,67,1,"Novak, Steve",200779,received,201627,"Morrow, Anthony",OKC,1610612760,Oklahoma City Thunder
13,2,2,1,0.5,7,2,0.286,9,3,0.333,0.027,67,18,"Foye, Randy",200751,received,201627,"Morrow, Anthony",OKC,1610612760,Oklahoma City Thunder
14,8,15,6,0.4,4,3,0.75,19,9,0.474,0.066,67,44,"Collison, Nick",2555,received,201627,"Morrow, Anthony",OKC,1610612760,Oklahoma City Thunder
15,0,0,0,0.0,0,0,0.0,0,0,0.0,0.002,67,1,"Mohammed, Nazr",1737,received,201627,"Morrow, Anthony",OKC,1610612760,Oklahoma City Thunder
