,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,1,3,3,1.0,1,1,1.0,4,4,1.0,0.009,78,12,"Jefferson, Cory",203928,received,202711,"Bogdanovic, Bojan",BKN,1610612751,Brooklyn Nets
1,6,3,3,1.0,6,3,0.5,9,6,0.667,0.011,78,14,"Brown, Markel",203900,received,202711,"Bogdanovic, Bojan",BKN,1610612751,Brooklyn Nets
2,0,1,0,0.0,1,0,0.0,2,0,0.0,0.002,78,3,"Davies, Brandon",203561,received,202711,"Bogdanovic, Bojan",BKN,1610612751,Brooklyn Nets
3,1,0,0,0.0,2,1,0.5,2,1,0.5,0.004,78,5,"Karasev, Sergey",203508,received,202711,"Bogdanovic, Bojan",BKN,1610612751,Brooklyn Nets
4,5,16,8,0.5,8,1,0.125,24,9,0.375,0.053,78,69,"Plumlee, Mason",203486,received,202711,"Bogdanovic, Bojan",BKN,1610612751,Brooklyn Nets
5,0,0,0,0.0,1,0,0.0,1,0,0.0,0.006,78,8,"Gutierrez, Jorge",203268,received,202711,"Bogdanovic, Bojan",BKN,1610612751,Brooklyn Nets
6,5,12,5,0.417,5,1,0.2,17,6,0.353,0.032,78,42,"Teletovic, Mirza",203141,received,202711,"Bogdanovic, Bojan",BKN,1610612751,Brooklyn Nets
7,7,8,4,0.5,14,5,0.357,22,9,0.409,0.044,78,57,"Morris, Darius",202721,received,202711,"Bogdanovic, Bojan",BKN,1610612751,Brooklyn Nets
8,1,1,0,0.0,2,1,0.5,3,1,0.333,0.009,78,12,"Jordan, Jerome",202366,received,202711,"Bogdanovic, Bojan",BKN,1610612751,Brooklyn Nets
9,1,1,1,1.0,1,0,0.0,2,1,0.5,0.005,78,6,"Clark, Earl",201947,received,202711,"Bogdanovic, Bojan",BKN,1610612751,Brooklyn Nets
10,8,18,7,0.389,17,5,0.294,35,12,0.343,0.06,78,78,"Lopez, Brook",201572,received,202711,"Bogdanovic, Bojan",BKN,1610612751,Brooklyn Nets
11,9,14,8,0.571,6,2,0.333,20,10,0.5,0.045,78,58,"Young, Thaddeus",201152,received,202711,"Bogdanovic, Bojan",BKN,1610612751,Brooklyn Nets
12,11,15,7,0.467,15,5,0.333,30,12,0.4,0.042,78,55,"Anderson, Alan",101187,received,202711,"Bogdanovic, Bojan",BKN,1610612751,Brooklyn Nets
13,52,87,41,0.471,53,22,0.415,140,63,0.45,0.274,78,357,"Jack, Jarrett",101127,received,202711,"Bogdanovic, Bojan",BKN,1610612751,Brooklyn Nets
14,45,59,31,0.525,73,25,0.342,132,56,0.424,0.241,78,314,"Williams, Deron",101114,received,202711,"Bogdanovic, Bojan",BKN,1610612751,Brooklyn Nets
15,30,24,17,0.708,41,16,0.39,65,33,0.508,0.105,78,137,"Johnson, Joe",2207,received,202711,"Bogdanovic, Bojan",BKN,1610612751,Brooklyn Nets
16,0,1,0,0.0,0,0,0.0,1,0,0.0,0.001,78,1,"Kirilenko, Andrei",1905,received,202711,"Bogdanovic, Bojan",BKN,1610612751,Brooklyn Nets
17,13,22,13,0.591,7,3,0.429,29,16,0.552,0.057,78,74,"Garnett, Kevin",708,received,202711,"Bogdanovic, Bojan",BKN,1610612751,Brooklyn Nets
