,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,0,1,0,0.0,0,0,0.0,1,0,0.0,0.004,79,8,"Cooley, Jack",204022,received,204060,"Ingles, Joe",UTA,1610612762,Utah Jazz
1,19,16,7,0.438,33,14,0.424,49,21,0.429,0.119,79,264,"Exum, Dante",203957,received,204060,"Ingles, Joe",UTA,1610612762,Utah Jazz
2,1,1,0,0.0,5,1,0.2,6,1,0.167,0.015,79,33,"Cotton, Bryce",203955,received,204060,"Ingles, Joe",UTA,1610612762,Utah Jazz
3,1,5,5,1.0,1,1,1.0,6,6,1.0,0.031,79,69,"Hood, Rodney",203918,received,204060,"Ingles, Joe",UTA,1610612762,Utah Jazz
4,0,0,0,0.0,1,0,0.0,1,0,0.0,0.0,79,1,"Christopher, Patrick",203565,received,204060,"Ingles, Joe",UTA,1610612762,Utah Jazz
5,1,1,0,0.0,3,1,0.333,4,1,0.25,0.008,79,18,"Clark, Ian",203546,received,204060,"Ingles, Joe",UTA,1610612762,Utah Jazz
6,0,0,0,0.0,0,0,0.0,0,0,0.0,0.001,79,3,"Jerrett, Grant",203511,received,204060,"Ingles, Joe",UTA,1610612762,Utah Jazz
7,20,15,6,0.4,31,16,0.516,46,22,0.478,0.105,79,234,"Burke, Trey",203504,received,204060,"Ingles, Joe",UTA,1610612762,Utah Jazz
8,8,19,8,0.421,22,6,0.273,41,14,0.341,0.171,79,380,"Gobert, Rudy",203497,received,204060,"Ingles, Joe",UTA,1610612762,Utah Jazz
9,0,0,0,0.0,1,0,0.0,1,0,0.0,0.003,79,6,"Johnson, Chris",203187,received,204060,"Ingles, Joe",UTA,1610612762,Utah Jazz
10,2,1,0,0.0,9,2,0.222,10,2,0.2,0.025,79,55,"Burks, Alec",202692,received,204060,"Ingles, Joe",UTA,1610612762,Utah Jazz
11,2,6,5,0.833,7,1,0.143,13,6,0.462,0.057,79,126,"Kanter, Enes",202683,received,204060,"Ingles, Joe",UTA,1610612762,Utah Jazz
12,2,5,1,0.2,4,2,0.5,9,3,0.333,0.027,79,61,"Millsap, Elijah",202407,received,204060,"Ingles, Joe",UTA,1610612762,Utah Jazz
13,0,1,1,1.0,6,0,0.0,7,1,0.143,0.017,79,38,"Evans, Jeremy",202379,received,204060,"Ingles, Joe",UTA,1610612762,Utah Jazz
14,7,19,10,0.526,21,7,0.333,40,17,0.425,0.119,79,266,"Booker, Trevor",202344,received,204060,"Ingles, Joe",UTA,1610612762,Utah Jazz
15,0,0,0,0.0,0,0,0.0,0,0,0.0,0.001,79,2,"Williams, Elliot",202343,received,204060,"Ingles, Joe",UTA,1610612762,Utah Jazz
16,19,26,14,0.538,41,16,0.39,67,30,0.448,0.154,79,342,"Hayward, Gordon",202330,received,204060,"Ingles, Joe",UTA,1610612762,Utah Jazz
17,6,19,8,0.421,11,3,0.273,30,11,0.367,0.139,79,310,"Favors, Derrick",202324,received,204060,"Ingles, Joe",UTA,1610612762,Utah Jazz
18,1,2,2,1.0,1,1,1.0,3,3,1.0,0.004,79,10,"Novak, Steve",200779,received,204060,"Ingles, Joe",UTA,1610612762,Utah Jazz
