,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,1,7,4,0.571,0,0,0.0,7,4,0.571,0.035,26,15,"Dellavedova, Matthew",203521,received,101115,"Bynum, Andrew",CLE,1610612739,Cleveland Cavaliers
1,0,3,1,0.333,0,0,0.0,3,1,0.333,0.014,26,6,"Karasev, Sergey",203508,received,101115,"Bynum, Andrew",CLE,1610612739,Cleveland Cavaliers
2,1,2,2,1.0,0,0,0.0,2,2,1.0,0.021,26,9,"Bennett, Anthony",203461,received,101115,"Bynum, Andrew",CLE,1610612739,Cleveland Cavaliers
3,1,3,2,0.667,0,0,0.0,3,2,0.667,0.031,26,13,"Waiters, Dion",203079,received,101115,"Bynum, Andrew",CLE,1610612739,Cleveland Cavaliers
4,6,7,6,0.857,0,0,0.0,7,6,0.857,0.057,26,24,"Thompson, Tristan",202684,received,101115,"Bynum, Andrew",CLE,1610612739,Cleveland Cavaliers
5,17,72,25,0.347,0,0,0.0,72,25,0.347,0.357,26,151,"Irving, Kyrie",202681,received,101115,"Bynum, Andrew",CLE,1610612739,Cleveland Cavaliers
6,0,17,6,0.353,0,0,0.0,17,6,0.353,0.137,26,58,"Gee, Alonzo",202087,received,101115,"Bynum, Andrew",CLE,1610612739,Cleveland Cavaliers
7,0,5,1,0.2,0,0,0.0,5,1,0.2,0.028,26,12,"Clark, Earl",201947,received,101115,"Bynum, Andrew",CLE,1610612739,Cleveland Cavaliers
8,6,21,8,0.381,0,0,0.0,21,8,0.381,0.085,26,36,"Miles, CJ",101139,received,101115,"Bynum, Andrew",CLE,1610612739,Cleveland Cavaliers
9,8,23,11,0.478,0,0,0.0,23,11,0.478,0.147,26,62,"Jack, Jarrett",101127,received,101115,"Bynum, Andrew",CLE,1610612739,Cleveland Cavaliers
10,1,3,1,0.333,0,0,0.0,3,1,0.333,0.009,26,4,"Varejao, Anderson",2760,received,101115,"Bynum, Andrew",CLE,1610612739,Cleveland Cavaliers
11,0,0,0,0.0,0,0,0.0,0,0,0.0,0.007,26,3,"Sloan, Donald",202388,received,101115,"Bynum, Andrew",IND,1610612754,Indiana Pacers
12,1,2,1,0.5,0,0,0.0,2,1,0.5,0.009,26,4,"Stephenson, Lance",202362,received,101115,"Bynum, Andrew",IND,1610612754,Indiana Pacers
13,0,3,0,0.0,0,0,0.0,3,0,0.0,0.009,26,4,"George, Paul",202331,received,101115,"Bynum, Andrew",IND,1610612754,Indiana Pacers
14,3,7,3,0.429,0,0,0.0,7,3,0.429,0.024,26,10,"Turner, Evan",202323,received,101115,"Bynum, Andrew",IND,1610612754,Indiana Pacers
15,0,1,0,0.0,0,0,0.0,1,0,0.0,0.012,26,5,"Hill, George",201588,received,101115,"Bynum, Andrew",IND,1610612754,Indiana Pacers
16,0,1,1,1.0,0,0,0.0,1,1,1.0,0.005,26,2,"West, David",2561,received,101115,"Bynum, Andrew",IND,1610612754,Indiana Pacers
17,0,4,1,0.25,0,0,0.0,4,1,0.25,0.009,26,4,"Scola, Luis",2449,received,101115,"Bynum, Andrew",IND,1610612754,Indiana Pacers
18,0,0,0,0.0,0,0,0.0,0,0,0.0,0.002,26,1,"Butler, Rasual",2446,received,101115,"Bynum, Andrew",IND,1610612754,Indiana Pacers
