,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,1,3,2,0.667,0,0,0.0,3,2,0.667,0.011,67,10,"Harris, Joe",203925,received,2570,"Perkins, Kendrick",CLE,1610612739,Cleveland Cavaliers
1,6,15,6,0.4,0,0,0.0,15,6,0.4,0.061,67,55,"Dellavedova, Matthew",203521,received,2570,"Perkins, Kendrick",CLE,1610612739,Cleveland Cavaliers
2,3,6,4,0.667,0,0,0.0,6,4,0.667,0.025,67,22,"Shumpert, Iman",202697,received,2570,"Perkins, Kendrick",CLE,1610612739,Cleveland Cavaliers
3,0,0,0,0.0,0,0,0.0,0,0,0.0,0.001,67,1,"Thompson, Tristan",202684,received,2570,"Perkins, Kendrick",CLE,1610612739,Cleveland Cavaliers
4,2,2,2,1.0,0,0,0.0,2,2,1.0,0.006,67,5,"Irving, Kyrie",202681,received,2570,"Perkins, Kendrick",CLE,1610612739,Cleveland Cavaliers
5,0,0,0,0.0,0,0,0.0,0,0,0.0,0.008,67,7,"Love, Kevin",201567,received,2570,"Perkins, Kendrick",CLE,1610612739,Cleveland Cavaliers
6,1,3,1,0.333,0,0,0.0,3,1,0.333,0.006,67,5,"Smith, J.R.",2747,received,2570,"Perkins, Kendrick",CLE,1610612739,Cleveland Cavaliers
7,1,1,1,1.0,0,0,0.0,1,1,1.0,0.008,67,7,"Jones, James",2592,received,2570,"Perkins, Kendrick",CLE,1610612739,Cleveland Cavaliers
8,0,0,0,0.0,0,0,0.0,0,0,0.0,0.01,67,9,"James, LeBron",2544,received,2570,"Perkins, Kendrick",CLE,1610612739,Cleveland Cavaliers
9,0,0,0,0.0,0,0,0.0,0,0,0.0,0.001,67,1,"Haywood, Brendan",2217,received,2570,"Perkins, Kendrick",CLE,1610612739,Cleveland Cavaliers
10,0,4,1,0.25,0,0,0.0,4,1,0.25,0.01,67,9,"Miller, Mike",2034,received,2570,"Perkins, Kendrick",CLE,1610612739,Cleveland Cavaliers
11,0,1,0,0.0,0,0,0.0,1,0,0.0,0.006,67,5,"Marion, Shawn",1890,received,2570,"Perkins, Kendrick",CLE,1610612739,Cleveland Cavaliers
12,1,4,1,0.25,0,0,0.0,4,1,0.25,0.031,67,28,"Roberson, Andre",203460,received,2570,"Perkins, Kendrick",OKC,1610612760,Oklahoma City Thunder
13,0,4,0,0.0,0,0,0.0,4,0,0.0,0.018,67,16,"Jones, Perry",203103,received,2570,"Perkins, Kendrick",OKC,1610612760,Oklahoma City Thunder
14,7,12,8,0.667,0,0,0.0,12,8,0.667,0.042,67,38,"Lamb, Jeremy",203087,received,2570,"Perkins, Kendrick",OKC,1610612760,Oklahoma City Thunder
15,0,6,2,0.333,0,0,0.0,6,2,0.333,0.026,67,23,"Waiters, Dion",203079,received,2570,"Perkins, Kendrick",OKC,1610612760,Oklahoma City Thunder
16,9,30,11,0.367,0,0,0.0,30,11,0.367,0.233,67,209,"Jackson, Reggie",202704,received,2570,"Perkins, Kendrick",OKC,1610612760,Oklahoma City Thunder
17,1,4,1,0.25,0,0,0.0,4,1,0.25,0.023,67,21,"Thomas, Lance",202498,received,2570,"Perkins, Kendrick",OKC,1610612760,Oklahoma City Thunder
18,4,9,4,0.444,0,0,0.0,9,4,0.444,0.041,67,37,"Smith, Ish",202397,received,2570,"Perkins, Kendrick",OKC,1610612760,Oklahoma City Thunder
19,6,14,6,0.429,0,0,0.0,14,6,0.429,0.074,67,66,"Morrow, Anthony",201627,received,2570,"Perkins, Kendrick",OKC,1610612760,Oklahoma City Thunder
20,0,0,0,0.0,0,0,0.0,0,0,0.0,0.018,67,16,"Ibaka, Serge",201586,received,2570,"Perkins, Kendrick",OKC,1610612760,Oklahoma City Thunder
21,10,29,12,0.414,0,0,0.0,29,12,0.414,0.132,67,118,"Westbrook, Russell",201566,received,2570,"Perkins, Kendrick",OKC,1610612760,Oklahoma City Thunder
22,6,12,7,0.583,0,0,0.0,12,7,0.583,0.057,67,51,"Durant, Kevin",201142,received,2570,"Perkins, Kendrick",OKC,1610612760,Oklahoma City Thunder
23,7,18,11,0.611,0,0,0.0,18,11,0.611,0.11,67,99,"Telfair, Sebastian",2742,received,2570,"Perkins, Kendrick",OKC,1610612760,Oklahoma City Thunder
24,4,12,4,0.333,0,0,0.0,12,4,0.333,0.043,67,39,"Collison, Nick",2555,received,2570,"Perkins, Kendrick",OKC,1610612760,Oklahoma City Thunder
