,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,3,19,10,0.526,1,0,0.0,20,10,0.5,0.037,72,105,"Withey, Jeff",203481,received,201936,"Evans, Tyreke",NOP,1610612740,New Orleans Pelicans
1,0,0,0,0.0,0,0,0.0,0,0,0.0,0.001,72,4,"Southerland, James",203480,received,201936,"Evans, Tyreke",NOP,1610612740,New Orleans Pelicans
2,21,117,61,0.521,14,4,0.286,131,65,0.496,0.204,72,585,"Roberts, Brian",203148,received,201936,"Evans, Tyreke",NOP,1610612740,New Orleans Pelicans
3,10,32,19,0.594,5,1,0.2,37,20,0.541,0.031,72,88,"Miller, Darius",203121,received,201936,"Evans, Tyreke",NOP,1610612740,New Orleans Pelicans
4,17,98,39,0.398,18,5,0.278,116,44,0.379,0.158,72,453,"Rivers, Austin",203085,received,201936,"Evans, Tyreke",NOP,1610612740,New Orleans Pelicans
5,11,71,24,0.338,5,1,0.2,76,25,0.329,0.09,72,258,"Davis, Anthony",203076,received,201936,"Evans, Tyreke",NOP,1610612740,New Orleans Pelicans
6,0,0,0,0.0,0,0,0.0,0,0,0.0,0.001,72,3,"Onuaku, Arinze",202620,received,201936,"Evans, Tyreke",NOP,1610612740,New Orleans Pelicans
7,0,1,0,0.0,0,0,0.0,1,0,0.0,0.002,72,5,"Thomas, Lance",202498,received,201936,"Evans, Tyreke",NOP,1610612740,New Orleans Pelicans
8,2,17,10,0.588,7,2,0.286,24,12,0.5,0.03,72,85,"Babbitt, Luke",202337,received,201936,"Evans, Tyreke",NOP,1610612740,New Orleans Pelicans
9,8,41,17,0.415,8,3,0.375,49,20,0.408,0.057,72,162,"Aminu, Al-Farouq",202329,received,201936,"Evans, Tyreke",NOP,1610612740,New Orleans Pelicans
10,19,68,35,0.515,6,3,0.5,74,38,0.514,0.095,72,272,"Holiday, Jrue",201950,received,201936,"Evans, Tyreke",NOP,1610612740,New Orleans Pelicans
11,2,36,12,0.333,6,0,0.0,42,12,0.286,0.079,72,227,"Stiemsma, Greg",201880,received,201936,"Evans, Tyreke",NOP,1610612740,New Orleans Pelicans
12,9,46,23,0.5,2,0,0.0,48,23,0.479,0.057,72,164,"Morrow, Anthony",201627,received,201936,"Evans, Tyreke",NOP,1610612740,New Orleans Pelicans
13,2,21,7,0.333,2,0,0.0,23,7,0.304,0.028,72,79,"Anderson, Ryan",201583,received,201936,"Evans, Tyreke",NOP,1610612740,New Orleans Pelicans
14,10,25,17,0.68,2,0,0.0,27,17,0.63,0.05,72,143,"Ajinca, Alexis",201582,received,201936,"Evans, Tyreke",NOP,1610612740,New Orleans Pelicans
15,7,37,18,0.486,5,1,0.2,42,19,0.452,0.042,72,119,"Gordon, Eric",201569,received,201936,"Evans, Tyreke",NOP,1610612740,New Orleans Pelicans
16,2,16,8,0.5,2,0,0.0,18,8,0.444,0.026,72,74,"Smith, Jason",201160,received,201936,"Evans, Tyreke",NOP,1610612740,New Orleans Pelicans
17,0,10,4,0.4,2,0,0.0,12,4,0.333,0.012,72,33,"Amundson, Lou",200811,received,201936,"Evans, Tyreke",NOP,1610612740,New Orleans Pelicans
18,1,1,1,1.0,0,0,0.0,1,1,1.0,0.0,72,1,"Childress, Josh",2735,received,201936,"Evans, Tyreke",NOP,1610612740,New Orleans Pelicans
19,0,0,0,0.0,1,0,0.0,1,0,0.0,0.002,72,5,"Ely, Melvin",2408,received,201936,"Evans, Tyreke",NOP,1610612740,New Orleans Pelicans
