,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,1,3,1,0.333,2,0,0.0,5,1,0.2,0.053,72,67,"Antic, Pero",203544,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
1,3,6,3,0.5,5,1,0.2,11,4,0.364,0.067,72,85,"Muscala, Mike",203488,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
2,26,34,18,0.529,21,10,0.476,55,28,0.509,0.179,72,227,"Schroder, Dennis",203471,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
3,13,21,9,0.429,7,5,0.714,28,14,0.5,0.097,72,123,"Scott, Mike",203118,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
4,1,8,2,0.25,1,1,1.0,9,3,0.333,0.027,72,34,"Jenkins, John",203098,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
5,8,19,8,0.421,20,4,0.2,39,12,0.308,0.097,72,123,"Mack, Shelvin",202714,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
6,7,4,3,0.75,6,4,0.667,10,7,0.7,0.035,72,44,"Carroll, DeMarre",201960,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
7,11,16,7,0.438,27,5,0.185,43,12,0.279,0.1,72,126,"Teague, Jeff",201952,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
8,0,0,0,0.0,0,0,0.0,0,0,0.0,0.004,72,5,"Daye, Austin",201948,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
9,11,16,4,0.25,20,8,0.4,36,12,0.333,0.114,72,144,"Horford, Al",201143,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
10,12,22,13,0.591,11,5,0.455,33,18,0.545,0.108,72,137,"Millsap, Paul",200794,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
11,2,3,0,0.0,3,2,0.667,6,2,0.333,0.03,72,38,"Sefolosha, Thabo",200757,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
12,5,7,5,0.714,2,1,0.5,9,6,0.667,0.042,72,53,"Korver, Kyle",2594,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
13,0,7,2,0.286,3,1,0.333,10,3,0.3,0.047,72,60,"Brand, Elton",1882,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
