,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,3,4,3,0.75,0,0,0.0,4,3,0.75,0.01,78,15,"Marjanovic, Boban",1626246,received,2561,"West, David",SAS,1610612759,San Antonio Spurs
1,20,33,24,0.727,1,0,0.0,34,24,0.706,0.085,78,130,"Anderson, Kyle",203937,received,2561,"West, David",SAS,1610612759,San Antonio Spurs
2,9,25,12,0.48,0,0,0.0,25,12,0.48,0.04,78,62,"Simmons, Jonathon",203613,received,2561,"West, David",SAS,1610612759,San Antonio Spurs
3,5,6,5,0.833,0,0,0.0,6,5,0.833,0.024,78,37,"McCallum, Ray",203492,received,2561,"West, David",SAS,1610612759,San Antonio Spurs
4,15,32,16,0.5,2,1,0.5,34,17,0.5,0.073,78,112,"Leonard, Kawhi",202695,received,2561,"West, David",SAS,1610612759,San Antonio Spurs
5,25,66,28,0.424,2,1,0.5,68,29,0.426,0.197,78,302,"Mills, Patty",201988,received,2561,"West, David",SAS,1610612759,San Antonio Spurs
6,13,40,17,0.425,0,0,0.0,40,17,0.425,0.112,78,172,"Green, Danny",201980,received,2561,"West, David",SAS,1610612759,San Antonio Spurs
7,6,9,6,0.667,0,0,0.0,9,6,0.667,0.022,78,33,"Aldridge, LaMarcus",200746,received,2561,"West, David",SAS,1610612759,San Antonio Spurs
8,1,5,3,0.6,0,0,0.0,5,3,0.6,0.016,78,24,"Martin, Kevin",2755,received,2561,"West, David",SAS,1610612759,San Antonio Spurs
9,1,2,1,0.5,0,0,0.0,2,1,0.5,0.005,78,8,"Bonner, Matt",2588,received,2561,"West, David",SAS,1610612759,San Antonio Spurs
10,27,46,30,0.652,0,0,0.0,46,30,0.652,0.062,78,95,"Diaw, Boris",2564,received,2561,"West, David",SAS,1610612759,San Antonio Spurs
11,1,4,1,0.25,0,0,0.0,4,1,0.25,0.02,78,31,"Butler, Rasual",2446,received,2561,"West, David",SAS,1610612759,San Antonio Spurs
12,30,67,34,0.507,1,1,1.0,68,35,0.515,0.171,78,262,"Parker, Tony",2225,received,2561,"West, David",SAS,1610612759,San Antonio Spurs
13,24,51,25,0.49,0,0,0.0,51,25,0.49,0.107,78,164,"Ginobili, Manu",1938,received,2561,"West, David",SAS,1610612759,San Antonio Spurs
14,5,10,7,0.7,0,0,0.0,10,7,0.7,0.027,78,41,"Miller, Andre",1889,received,2561,"West, David",SAS,1610612759,San Antonio Spurs
15,6,11,7,0.636,0,0,0.0,11,7,0.636,0.03,78,46,"Duncan, Tim",1495,received,2561,"West, David",SAS,1610612759,San Antonio Spurs
