,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.001,77,5,"Zeller, Cody",203469,received,201177,"McRoberts, Josh",CHA,1610612766,Charlotte Bobcats
1,4,8,5,0.625,3,1,0.333,11,6,0.545,0.018,77,69,"Taylor, Jeff",203106,received,201177,"McRoberts, Josh",CHA,1610612766,Charlotte Bobcats
2,4,14,6,0.429,9,2,0.222,23,8,0.348,0.056,77,219,"Kidd-Gilchrist, Michael",203077,received,201177,"McRoberts, Josh",CHA,1610612766,Charlotte Bobcats
3,73,84,44,0.524,116,39,0.336,200,83,0.415,0.374,77,1459,"Walker, Kemba",202689,received,201177,"McRoberts, Josh",CHA,1610612766,Charlotte Bobcats
4,1,2,2,1.0,2,0,0.0,4,2,0.5,0.023,77,91,"Biyombo, Bismack",202687,received,201177,"McRoberts, Josh",CHA,1610612766,Charlotte Bobcats
5,1,1,0,0.0,2,1,0.5,3,1,0.333,0.005,77,21,"Adrien, Jeff",202399,received,201177,"McRoberts, Josh",CHA,1610612766,Charlotte Bobcats
6,2,6,4,0.667,8,2,0.25,14,6,0.429,0.016,77,62,"Neal, Gary",202390,received,201177,"McRoberts, Josh",CHA,1610612766,Charlotte Bobcats
7,36,45,23,0.511,52,18,0.346,97,41,0.423,0.187,77,727,"Henderson, Gerald",201945,received,201177,"McRoberts, Josh",CHA,1610612766,Charlotte Bobcats
8,4,5,5,1.0,5,1,0.2,10,6,0.6,0.022,77,86,"Douglas-Roberts, Chris",201604,received,201177,"McRoberts, Josh",CHA,1610612766,Charlotte Bobcats
9,0,0,0,0.0,2,0,0.0,2,0,0.0,0.017,77,65,"Tolliver, Anthony",201229,received,201177,"McRoberts, Josh",CHA,1610612766,Charlotte Bobcats
10,25,30,14,0.467,36,13,0.361,66,27,0.409,0.1,77,390,"Sessions, Ramon",201196,received,201177,"McRoberts, Josh",CHA,1610612766,Charlotte Bobcats
11,28,23,15,0.652,28,14,0.5,51,29,0.569,0.1,77,390,"Jefferson, Al",2744,received,201177,"McRoberts, Josh",CHA,1610612766,Charlotte Bobcats
12,5,8,3,0.375,3,2,0.667,11,5,0.455,0.011,77,42,"Gordon, Ben",2732,received,201177,"McRoberts, Josh",CHA,1610612766,Charlotte Bobcats
13,6,9,4,0.444,12,6,0.5,21,10,0.476,0.047,77,185,"Ridnour, Luke",2557,received,201177,"McRoberts, Josh",CHA,1610612766,Charlotte Bobcats
14,9,6,3,0.5,5,5,1.0,11,8,0.727,0.022,77,87,"Pargo, Jannero",2457,received,201177,"McRoberts, Josh",CHA,1610612766,Charlotte Bobcats
