,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,17,42,23,0.548,11,3,0.273,53,26,0.491,0.112,79,228,"Ingles, Joe",204060,received,202344,"Booker, Trevor",UTA,1610612762,Utah Jazz
1,0,0,0,0.0,0,0,0.0,0,0,0.0,0.001,79,2,"Cooley, Jack",204022,received,202344,"Booker, Trevor",UTA,1610612762,Utah Jazz
2,17,41,20,0.488,18,6,0.333,59,26,0.441,0.18,79,368,"Exum, Dante",203957,received,202344,"Booker, Trevor",UTA,1610612762,Utah Jazz
3,3,7,5,0.714,1,0,0.0,8,5,0.625,0.022,79,44,"Cotton, Bryce",203955,received,202344,"Booker, Trevor",UTA,1610612762,Utah Jazz
4,11,35,13,0.371,6,2,0.333,41,15,0.366,0.072,79,146,"Hood, Rodney",203918,received,202344,"Booker, Trevor",UTA,1610612762,Utah Jazz
5,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,79,1,"Christopher, Patrick",203565,received,202344,"Booker, Trevor",UTA,1610612762,Utah Jazz
6,1,1,0,0.0,2,1,0.5,3,1,0.333,0.009,79,18,"Clark, Ian",203546,received,202344,"Booker, Trevor",UTA,1610612762,Utah Jazz
7,32,70,38,0.543,12,3,0.25,82,41,0.5,0.274,79,559,"Burke, Trey",203504,received,202344,"Booker, Trevor",UTA,1610612762,Utah Jazz
8,7,13,7,0.538,3,0,0.0,16,7,0.438,0.048,79,98,"Gobert, Rudy",203497,received,202344,"Booker, Trevor",UTA,1610612762,Utah Jazz
9,0,0,0,0.0,0,0,0.0,0,0,0.0,0.001,79,2,"Murry, Toure",203315,received,202344,"Booker, Trevor",UTA,1610612762,Utah Jazz
10,0,1,0,0.0,0,0,0.0,1,0,0.0,0.004,79,9,"Johnson, Chris",203187,received,202344,"Booker, Trevor",UTA,1610612762,Utah Jazz
11,7,12,6,0.5,2,1,0.5,14,7,0.5,0.056,79,114,"Burks, Alec",202692,received,202344,"Booker, Trevor",UTA,1610612762,Utah Jazz
12,1,2,1,0.5,0,0,0.0,2,1,0.5,0.007,79,15,"Kanter, Enes",202683,received,202344,"Booker, Trevor",UTA,1610612762,Utah Jazz
13,7,14,9,0.643,4,1,0.25,18,10,0.556,0.051,79,105,"Millsap, Elijah",202407,received,202344,"Booker, Trevor",UTA,1610612762,Utah Jazz
14,1,2,1,0.5,0,0,0.0,2,1,0.5,0.002,79,5,"Evans, Jeremy",202379,received,202344,"Booker, Trevor",UTA,1610612762,Utah Jazz
15,0,2,0,0.0,0,0,0.0,2,0,0.0,0.004,79,8,"Williams, Elliot",202343,received,202344,"Booker, Trevor",UTA,1610612762,Utah Jazz
16,30,55,25,0.455,22,11,0.5,77,36,0.468,0.137,79,279,"Hayward, Gordon",202330,received,202344,"Booker, Trevor",UTA,1610612762,Utah Jazz
17,4,5,3,0.6,1,1,1.0,6,4,0.667,0.017,79,34,"Favors, Derrick",202324,received,202344,"Booker, Trevor",UTA,1610612762,Utah Jazz
18,1,2,1,0.5,0,0,0.0,2,1,0.5,0.002,79,4,"Novak, Steve",200779,received,202344,"Booker, Trevor",UTA,1610612762,Utah Jazz
