,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.005,75,11,"Tavares, Walter",204002,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
1,2,3,1,0.333,2,1,0.5,5,2,0.4,0.006,75,13,"Patterson, Lamar",203934,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
2,2,1,1,1.0,2,1,0.5,3,2,0.667,0.006,75,15,"Hardaway Jr., Tim",203501,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
3,2,6,4,0.667,7,2,0.286,13,6,0.462,0.029,75,69,"Muscala, Mike",203488,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
4,27,45,23,0.511,33,13,0.394,78,36,0.462,0.094,75,222,"Schroder, Dennis",203471,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
5,1,0,0,0.0,1,1,1.0,1,1,1.0,0.002,75,4,"Holiday, Justin",203200,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
6,3,17,4,0.235,8,2,0.25,25,6,0.24,0.043,75,101,"Scott, Mike",203118,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
7,1,0,0,0.0,1,1,1.0,1,1,1.0,0.002,75,5,"Mack, Shelvin",202714,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
8,51,67,29,0.433,81,29,0.358,148,58,0.392,0.188,75,441,"Teague, Jeff",201952,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
9,4,13,7,0.538,1,1,1.0,14,8,0.571,0.025,75,58,"Splitter, Tiago",201168,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
10,36,71,33,0.465,58,14,0.241,129,47,0.364,0.226,75,532,"Horford, Al",201143,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
11,47,70,36,0.514,59,23,0.39,129,59,0.457,0.234,75,549,"Millsap, Paul",200794,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
12,10,14,6,0.429,13,7,0.538,27,13,0.481,0.039,75,91,"Sefolosha, Thabo",200757,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
13,0,4,3,0.75,1,0,0.0,5,3,0.6,0.012,75,29,"Humphries, Kris",2743,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
14,28,37,24,0.649,25,13,0.52,62,37,0.597,0.088,75,206,"Korver, Kyle",2594,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
15,0,0,0,0.0,1,0,0.0,1,0,0.0,0.002,75,4,"Hinrich, Kirk",2550,received,203145,"Bazemore, Kent",ATL,1610612737,Atlanta Hawks
