,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.002,43,1,"Holmes, Richaun",1626158,received,201603,"Weems, Sonny",PHI,1610612755,Philadelphia 76ers
1,5,7,4,0.571,2,2,1.0,9,6,0.667,0.05,43,27,"McConnell, TJ",204456,received,201603,"Weems, Sonny",PHI,1610612755,Philadelphia 76ers
2,0,0,0,0.0,1,0,0.0,1,0,0.0,0.006,43,3,"Grant, Jerami",203924,received,201603,"Weems, Sonny",PHI,1610612755,Philadelphia 76ers
3,0,0,0,0.0,3,0,0.0,3,0,0.0,0.007,43,4,"Stauskas, Nik",203917,received,201603,"Weems, Sonny",PHI,1610612755,Philadelphia 76ers
4,0,0,0,0.0,1,0,0.0,1,0,0.0,0.004,43,2,"Canaan, Isaiah",203477,received,201603,"Weems, Sonny",PHI,1610612755,Philadelphia 76ers
5,0,0,0,0.0,0,0,0.0,0,0,0.0,0.011,43,6,"Noel, Nerlens",203457,received,201603,"Weems, Sonny",PHI,1610612755,Philadelphia 76ers
6,0,0,0,0.0,0,0,0.0,0,0,0.0,0.002,43,1,"Thompson, Hollis",203138,received,201603,"Weems, Sonny",PHI,1610612755,Philadelphia 76ers
7,1,1,1,1.0,1,0,0.0,2,1,0.5,0.006,43,3,"Marshall, Kendall",203088,received,201603,"Weems, Sonny",PHI,1610612755,Philadelphia 76ers
8,0,1,0,0.0,0,0,0.0,1,0,0.0,0.013,43,7,"Smith, Ish",202397,received,201603,"Weems, Sonny",PHI,1610612755,Philadelphia 76ers
9,0,2,0,0.0,0,0,0.0,2,0,0.0,0.017,43,9,"Landry, Carl",201171,received,201603,"Weems, Sonny",PHI,1610612755,Philadelphia 76ers
10,0,0,0,0.0,1,0,0.0,1,0,0.0,0.006,43,3,"Brand, Elton",6274,received,201603,"Weems, Sonny",PHI,1610612755,Philadelphia 76ers
11,0,0,0,0.0,0,0,0.0,0,0,0.0,0.009,43,5,"Cotton, Bryce",1962937348,received,201603,"Weems, Sonny",PHX,1610612756,Phoenix Suns
12,4,2,1,0.5,4,3,0.75,6,4,0.667,0.044,43,24,"Booker, Devin",1626164,received,201603,"Weems, Sonny",PHX,1610612756,Phoenix Suns
13,2,2,2,1.0,1,0,0.0,3,2,0.667,0.061,43,33,"Warren, TJ",203933,received,201603,"Weems, Sonny",PHX,1610612756,Phoenix Suns
14,0,0,0,0.0,0,0,0.0,0,0,0.0,0.009,43,5,"Jefferson, Cory",203928,received,201603,"Weems, Sonny",PHX,1610612756,Phoenix Suns
15,1,1,1,1.0,1,0,0.0,2,1,0.5,0.031,43,17,"McRae, Jordan",203895,received,201603,"Weems, Sonny",PHX,1610612756,Phoenix Suns
16,1,2,2,1.0,1,0,0.0,3,2,0.667,0.028,43,15,"Pressey, Phil",203515,received,201603,"Weems, Sonny",PHX,1610612756,Phoenix Suns
17,0,1,0,0.0,1,0,0.0,2,0,0.0,0.011,43,6,"Brown, Lorenzo",203485,received,201603,"Weems, Sonny",PHX,1610612756,Phoenix Suns
18,1,0,0,0.0,5,1,0.2,5,1,0.2,0.094,43,51,"Goodwin, Archie",203462,received,201603,"Weems, Sonny",PHX,1610612756,Phoenix Suns
19,3,10,4,0.4,3,1,0.333,13,5,0.385,0.094,43,51,"Len, Alex",203458,received,201603,"Weems, Sonny",PHX,1610612756,Phoenix Suns
20,2,6,2,0.333,1,1,1.0,7,3,0.429,0.092,43,50,"Teletovic, Mirza",203141,received,201603,"Weems, Sonny",PHX,1610612756,Phoenix Suns
21,0,0,0,0.0,1,0,0.0,1,0,0.0,0.002,43,1,"Johnson, Orlando",203111,received,201603,"Weems, Sonny",PHX,1610612756,Phoenix Suns
22,0,0,0,0.0,0,0,0.0,0,0,0.0,0.002,43,1,"Jenkins, John",203098,received,201603,"Weems, Sonny",PHX,1610612756,Phoenix Suns
23,3,5,2,0.4,3,2,0.667,8,4,0.5,0.052,43,28,"Leuer, Jon",202720,received,201603,"Weems, Sonny",PHX,1610612756,Phoenix Suns
24,3,6,1,0.167,4,3,0.75,10,4,0.4,0.064,43,35,"Morris, Markieff",202693,received,201603,"Weems, Sonny",PHX,1610612756,Phoenix Suns
25,2,5,3,0.6,3,1,0.333,8,4,0.5,0.072,43,39,"Knight, Brandon",202688,received,201603,"Weems, Sonny",PHX,1610612756,Phoenix Suns
26,2,4,1,0.25,2,1,0.5,6,2,0.333,0.033,43,18,"Bledsoe, Eric",202339,received,201603,"Weems, Sonny",PHX,1610612756,Phoenix Suns
27,1,2,1,0.5,1,0,0.0,3,1,0.333,0.033,43,18,"Tucker, PJ",200782,received,201603,"Weems, Sonny",PHX,1610612756,Phoenix Suns
28,1,4,1,0.25,0,0,0.0,4,1,0.25,0.083,43,45,"Price, Ronnie",101179,received,201603,"Weems, Sonny",PHX,1610612756,Phoenix Suns
29,0,0,0,0.0,0,0,0.0,0,0,0.0,0.007,43,4,"Humphries, Kris",2743,received,201603,"Weems, Sonny",PHX,1610612756,Phoenix Suns
30,0,2,0,0.0,2,0,0.0,4,0,0.0,0.057,43,31,"Chandler, Tyson",2199,received,201603,"Weems, Sonny",PHX,1610612756,Phoenix Suns
