,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.008,24,2,"Acy, Quincy",203112,received,202361,"Fields, Landry",TOR,1610612761,Toronto Raptors
1,0,1,0,0.0,0,0,0.0,1,0,0.0,0.035,24,9,"Ross, Terrence",203082,received,202361,"Fields, Landry",TOR,1610612761,Toronto Raptors
2,0,1,0,0.0,0,0,0.0,1,0,0.0,0.042,24,11,"Stone, Julyan",202933,received,202361,"Fields, Landry",TOR,1610612761,Toronto Raptors
3,0,4,1,0.25,0,0,0.0,4,1,0.25,0.077,24,20,"Buycks, Dwight",202779,received,202361,"Fields, Landry",TOR,1610612761,Toronto Raptors
4,1,2,1,0.5,0,0,0.0,2,1,0.5,0.081,24,21,"Valanciunas, Jonas",202685,received,202361,"Fields, Landry",TOR,1610612761,Toronto Raptors
5,2,3,2,0.667,0,0,0.0,3,2,0.667,0.031,24,8,"Vasquez, Greivis",202349,received,202361,"Fields, Landry",TOR,1610612761,Toronto Raptors
6,0,0,0,0.0,0,0,0.0,0,0,0.0,0.015,24,4,"Patterson, Patrick",202335,received,202361,"Fields, Landry",TOR,1610612761,Toronto Raptors
7,0,1,1,1.0,0,0,0.0,1,1,1.0,0.012,24,3,"De Colo, Nando",201986,received,202361,"Fields, Landry",TOR,1610612761,Toronto Raptors
8,0,1,0,0.0,0,0,0.0,1,0,0.0,0.004,24,1,"Daye, Austin",201948,received,202361,"Fields, Landry",TOR,1610612761,Toronto Raptors
9,0,0,0,0.0,0,0,0.0,0,0,0.0,0.066,24,17,"Hansbrough, Tyler",201946,received,202361,"Fields, Landry",TOR,1610612761,Toronto Raptors
10,1,5,2,0.4,1,0,0.0,6,2,0.333,0.093,24,24,"DeRozan, DeMar",201942,received,202361,"Fields, Landry",TOR,1610612761,Toronto Raptors
11,1,2,1,0.5,0,0,0.0,2,1,0.5,0.077,24,20,"Augustin, D.J.",201571,received,202361,"Fields, Landry",TOR,1610612761,Toronto Raptors
12,0,1,0,0.0,0,0,0.0,1,0,0.0,0.031,24,8,"Novak, Steve",200779,received,202361,"Fields, Landry",TOR,1610612761,Toronto Raptors
13,6,15,7,0.467,2,0,0.0,17,7,0.412,0.278,24,72,"Lowry, Kyle",200768,received,202361,"Fields, Landry",TOR,1610612761,Toronto Raptors
14,0,3,0,0.0,0,0,0.0,3,0,0.0,0.027,24,7,"Gay, Rudy",200752,received,202361,"Fields, Landry",TOR,1610612761,Toronto Raptors
15,2,5,3,0.6,0,0,0.0,5,3,0.6,0.112,24,29,"Johnson, Amir",101161,received,202361,"Fields, Landry",TOR,1610612761,Toronto Raptors
16,0,0,0,0.0,0,0,0.0,0,0,0.0,0.012,24,3,"Salmons, John",2422,received,202361,"Fields, Landry",TOR,1610612761,Toronto Raptors
