,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,4,9,5,0.556,0,0,0.0,9,5,0.556,0.079,61,83,"Zeller, Cody",203469,received,203077,"Kidd-Gilchrist, Michael",CHA,1610612766,Charlotte Bobcats
1,0,1,0,0.0,1,0,0.0,2,0,0.0,0.013,61,14,"Taylor, Jeff",203106,received,203077,"Kidd-Gilchrist, Michael",CHA,1610612766,Charlotte Bobcats
2,26,83,33,0.398,0,0,0.0,83,33,0.398,0.274,61,290,"Walker, Kemba",202689,received,203077,"Kidd-Gilchrist, Michael",CHA,1610612766,Charlotte Bobcats
3,0,0,0,0.0,0,0,0.0,0,0,0.0,0.01,61,11,"Biyombo, Bismack",202687,received,203077,"Kidd-Gilchrist, Michael",CHA,1610612766,Charlotte Bobcats
4,1,1,1,1.0,0,0,0.0,1,1,1.0,0.007,61,7,"Adrien, Jeff",202399,received,203077,"Kidd-Gilchrist, Michael",CHA,1610612766,Charlotte Bobcats
5,0,2,0,0.0,0,0,0.0,2,0,0.0,0.008,61,8,"Neal, Gary",202390,received,203077,"Kidd-Gilchrist, Michael",CHA,1610612766,Charlotte Bobcats
6,16,45,18,0.4,3,1,0.333,48,19,0.396,0.154,61,163,"Henderson, Gerald",201945,received,203077,"Kidd-Gilchrist, Michael",CHA,1610612766,Charlotte Bobcats
7,0,0,0,0.0,0,0,0.0,0,0,0.0,0.001,61,1,"Douglas-Roberts, Chris",201604,received,203077,"Kidd-Gilchrist, Michael",CHA,1610612766,Charlotte Bobcats
8,1,3,1,0.333,0,0,0.0,3,1,0.333,0.017,61,18,"Tolliver, Anthony",201229,received,203077,"Kidd-Gilchrist, Michael",CHA,1610612766,Charlotte Bobcats
9,9,25,11,0.44,2,0,0.0,27,11,0.407,0.079,61,83,"Sessions, Ramon",201196,received,203077,"Kidd-Gilchrist, Michael",CHA,1610612766,Charlotte Bobcats
10,34,68,37,0.544,2,0,0.0,70,37,0.529,0.233,61,246,"McRoberts, Josh",201177,received,203077,"Kidd-Gilchrist, Michael",CHA,1610612766,Charlotte Bobcats
11,15,32,17,0.531,0,0,0.0,32,17,0.531,0.094,61,99,"Jefferson, Al",2744,received,203077,"Kidd-Gilchrist, Michael",CHA,1610612766,Charlotte Bobcats
12,0,0,0,0.0,0,0,0.0,0,0,0.0,0.001,61,1,"Gordon, Ben",2732,received,203077,"Kidd-Gilchrist, Michael",CHA,1610612766,Charlotte Bobcats
13,3,8,3,0.375,0,0,0.0,8,3,0.375,0.017,61,18,"Ridnour, Luke",2557,received,203077,"Kidd-Gilchrist, Michael",CHA,1610612766,Charlotte Bobcats
14,1,4,1,0.25,1,0,0.0,5,1,0.2,0.014,61,15,"Pargo, Jannero",2457,received,203077,"Kidd-Gilchrist, Michael",CHA,1610612766,Charlotte Bobcats
