,AST,FG2A,FG2M,FG2_PCT,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FREQUENCY,G,PASS,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,PASS_TYPE,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME
0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.005,73,7,"Hamilton, Justin",203120,received,2203,"Battier, Shane",MIA,1610612748,Miami Heat
1,5,10,2,0.2,13,3,0.231,23,5,0.217,0.114,73,147,"Cole, Norris",202708,received,2203,"Battier, Shane",MIA,1610612748,Miami Heat
2,4,2,0,0.0,7,4,0.571,9,4,0.444,0.04,73,52,"Douglas, Toney",201962,received,2203,"Battier, Shane",MIA,1610612748,Miami Heat
3,11,9,4,0.444,33,10,0.303,42,14,0.333,0.245,73,316,"Chalmers, Mario",201596,received,2203,"Battier, Shane",MIA,1610612748,Miami Heat
4,1,1,0,0.0,2,1,0.5,3,1,0.333,0.01,73,13,"Beasley, Michael",201563,received,2203,"Battier, Shane",MIA,1610612748,Miami Heat
5,0,0,0,0.0,0,0,0.0,0,0,0.0,0.001,73,1,"Oden, Greg",201141,received,2203,"Battier, Shane",MIA,1610612748,Miami Heat
6,0,0,0,0.0,1,0,0.0,1,0,0.0,0.008,73,10,"Haslem, Udonis",2617,received,2203,"Battier, Shane",MIA,1610612748,Miami Heat
7,1,1,1,1.0,2,0,0.0,3,1,0.333,0.011,73,14,"Jones, James",2592,received,2203,"Battier, Shane",MIA,1610612748,Miami Heat
8,16,10,6,0.6,30,10,0.333,40,16,0.4,0.097,73,125,"Wade, Dwyane",2548,received,2203,"Battier, Shane",MIA,1610612748,Miami Heat
9,7,2,2,1.0,18,8,0.444,20,10,0.5,0.096,73,124,"Bosh, Chris",2547,received,2203,"Battier, Shane",MIA,1610612748,Miami Heat
10,26,13,7,0.538,65,20,0.308,78,27,0.346,0.265,73,342,"James, LeBron",2544,received,2203,"Battier, Shane",MIA,1610612748,Miami Heat
11,1,0,0,0.0,1,1,1.0,1,1,1.0,0.002,73,2,"Mason Jr., Roger",2427,received,2203,"Battier, Shane",MIA,1610612748,Miami Heat
12,0,0,0,0.0,5,0,0.0,5,0,0.0,0.022,73,29,"Andersen, Chris",2365,received,2203,"Battier, Shane",MIA,1610612748,Miami Heat
13,2,2,2,1.0,0,0,0.0,2,2,1.0,0.005,73,7,"Lewis, Rashard",1740,received,2203,"Battier, Shane",MIA,1610612748,Miami Heat
14,16,6,2,0.333,28,14,0.5,34,16,0.471,0.078,73,100,"Allen, Ray",951,received,2203,"Battier, Shane",MIA,1610612748,Miami Heat
