,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
0,25.0,3,0,0,5,"358,1610612753",0,3,5,3,0.6,10,7,0.7,2,2,1.0,1,0,23.1833333333,3,2,0,358,Anfernee Hardaway,11,19,6,1,0,ORL,1610612753,0,0,0.0
1,29.0,0,0,0,5,"423,1610612751",0,2,0,0,0.0,8,1,0.125,0,0,0.0,1,0,11.8166666667,1,1,0,423,Chris Gatling,-9,2,3,0,0,NJN,1610612751,0,0,0.0
2,24.0,2,0,0,5,"185,1610612764",0,3,0,0,0.0,4,1,0.25,0,0,0.0,1,0,13.9,1,3,0,185,Chris Webber,-6,2,4,0,0,WAS,1610612764,3,0,0.0
3,27.0,3,0,0,5,"363,1610612737",0,5,0,0,0.0,5,3,0.6,1,1,1.0,1,0,25.1833333333,3,4,0,363,Christian Laettner,23,7,8,2,0,ATL,1610612737,2,0,0.0
4,34.0,2,0,0,5,"96,1610612760",0,3,3,1,0.333,8,5,0.625,1,0,0.0,1,0,19.5833333333,2,3,0,96,Detlef Schrempf,-9,11,5,0,0,SEA,1610612760,2,0,0.0
5,31.0,0,1,1,5,"87,1610612737",0,3,0,0,0.0,4,1,0.25,2,1,0.5,1,0,15.7333333333,3,0,0,87,Dikembe Mutombo,-9,3,6,0,0,ATL,1610612737,1,0,0.0
6,25.0,3,1,0,5,"224,1610612747",0,0,1,0,0.0,4,3,0.75,7,4,0.571,1,0,16.6333333333,1,1,0,224,Eddie Jones,15,10,1,1,0,LAL,1610612747,3,0,0.0
7,28.0,9,0,0,5,"56,1610612760",0,4,5,1,0.2,15,7,0.467,2,2,1.0,1,0,28.6,0,2,0,56,Gary Payton,-23,17,4,1,0,SEA,1610612760,4,0,0.0
8,30.0,1,0,2,5,"779,1610612766",0,0,8,4,0.5,24,10,0.417,2,2,1.0,1,0,24.4616666667,1,2,0,779,Glen Rice,9,26,1,0,0,CHH,1610612766,1,0,0.0
9,24.0,2,0,0,5,"255,1610612765",0,1,0,0,0.0,6,4,0.667,4,3,0.75,1,0,24.4333333333,2,2,0,255,Grant Hill,11,11,3,1,0,DET,1610612765,3,0,0.0
10,34.0,1,0,0,5,"165,1610612745",0,1,0,0,0.0,8,5,0.625,2,1,0.5,1,0,22.7666666667,0,2,0,165,Hakeem Olajuwon,-28,11,1,0,0,HOU,1610612745,2,0,0.0
11,34.0,1,0,0,5,"247,1610612765",0,1,4,1,0.25,4,1,0.25,0,0,0.0,1,0,9.98333333333,0,1,0,247,Joe Dumars,-4,3,1,0,0,DET,1610612765,2,0,0.0
12,35.0,3,0,0,5,"304,1610612762",0,0,2,2,1.0,6,5,0.833,0,0,0.0,1,0,19.6833333333,0,2,0,304,John Stockton,-6,12,0,1,0,UTA,1610612762,2,0,0.0
13,33.0,0,2,1,5,"252,1610612762",0,3,0,0,0.0,8,2,0.25,0,0,0.0,1,0,20.8666666667,1,0,0,252,Karl Malone,-4,4,4,0,0,UTA,1610612762,0,0,0.0
14,21.0,0,2,0,5,"708,1610612750",0,8,0,0,0.0,7,1,0.143,4,4,1.0,1,0,17.85,1,2,0,708,Kevin Garnett,6,6,9,0,0,MIN,1610612750,0,0,0.0
15,26.0,0,0,0,5,"84,1610612744",0,2,2,1,0.5,11,7,0.636,6,4,0.667,1,0,23.0333333333,1,1,0,84,Latrell Sprewell,5,19,3,0,0,GSW,1610612744,1,0,0.0
16,34.0,8,0,1,5,"893,1610612741",1,8,0,0,0.0,15,5,0.333,7,4,0.571,1,0,26.405,4,4,0,893,Michael Jordan,9,14,12,1,0,CHI,1610612741,2,0,0.0
17,32.0,1,0,0,5,"782,1610612758",0,2,4,3,0.75,7,3,0.429,0,0,0.0,1,0,21.7,1,2,0,782,Mitch Richmond,-12,9,3,0,0,SAC,1610612758,1,0,0.0
18,31.0,1,0,0,5,"937,1610612741",0,4,3,0,0.0,9,4,0.444,0,0,0.0,1,0,24.35,0,0,0,937,Scottie Pippen,20,8,4,0,0,CHI,1610612741,2,0,0.0
19,27.0,1,0,0,5,"431,1610612760",0,3,3,1,0.333,7,4,0.571,2,1,0.5,1,0,21.2833333333,0,0,0,431,Shawn Kemp,-11,10,3,1,0,SEA,1610612760,1,0,0.0
20,27.0,8,0,1,5,"210,1610612739",0,4,4,2,0.5,10,4,0.4,0,0,0.0,1,0,17.25,1,2,0,210,Terrell Brandon,3,10,5,2,0,CLE,1610612739,0,0,0.0
21,30.0,2,0,0,5,"896,1610612748",0,3,6,2,0.333,11,4,0.364,0,0,0.0,1,0,14.1666666667,0,0,0,896,Tim Hardaway,-12,10,3,1,0,MIA,1610612748,1,0,0.0
22,27.0,3,0,0,5,"339,1610612750",0,5,1,0,0.0,5,2,0.4,4,3,0.75,1,0,16.1833333333,1,3,0,339,Tom Gugliotta,16,7,6,0,0,MIN,1610612750,1,0,0.0
23,25.0,1,0,0,5,"452,1610612749",1,5,0,0,0.0,10,8,0.8,4,3,0.75,1,0,20.95,7,1,0,452,Vin Baker,5,19,12,1,0,MIL,1610612749,1,0,0.0
