,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
0,35.0,0.012,0.004,0.008,5,"920,1610612742",4,0.073,0.004,0.0,0.0,0.127,0.054,0.422,0.026,0.015,0.577,50,31,0.459,0.041,0.034,0.0,920,A.C. Green,-0.041,0.122,0.113,0.014,0,DAL,1610612742,0.009,19,0.38
1,26.0,0.047,0.001,0.003,5,"243,1610612755",0,0.054,0.015,0.003,0.194,0.112,0.045,0.401,0.029,0.021,0.71,50,22,0.454,0.013,0.043,0.0,243,Aaron McKie,-0.031,0.114,0.066,0.03,0,PHI,1610612755,0.027,28,0.56
2,27.0,0.021,0.023,0.011,5,"1425,1610612760",0,0.072,0.001,0.0,0.0,0.12,0.051,0.423,0.072,0.052,0.73,40,21,0.446,0.052,0.073,0.0,1425,Aaron Williams,-0.095,0.154,0.124,0.014,0,SEA,1610612760,0.029,19,0.475
3,29.0,0.02,0.009,0.013,5,"228,1610612762",0,0.066,0.003,0.0,0.0,0.09,0.041,0.452,0.065,0.045,0.697,44,12,0.466,0.037,0.046,0.0,228,Adam Keefe,0.038,0.126,0.103,0.012,0,UTA,1610612762,0.024,32,0.727
4,24.0,0.013,0.031,0.012,5,"1502,1610612744",1,0.083,0.0,0.0,0.0,0.087,0.038,0.43,0.037,0.018,0.49,44,28,0.441,0.057,0.065,0.0,1502,Adonal Foyle,-0.03,0.093,0.14,0.011,0,GSW,1610612744,0.022,16,0.364
5,28.0,0.072,0.0,0.0,5,"1817,1610612749",0,0.0,0.048,0.0,0.0,0.096,0.048,0.5,0.096,0.048,0.5,4,2,0.444,0.0,0.0,0.0,1817,Adonis Jordan,-0.382,0.143,0.0,0.072,0,MIL,1610612749,0.048,2,0.5
6,19.0,0.014,0.006,0.026,5,"1733,1610612754",0,0.054,0.014,0.0,0.0,0.16,0.051,0.321,0.043,0.026,0.6,21,10,0.453,0.057,0.074,0.0,1733,Al Harrington,-0.071,0.128,0.111,0.011,0,IND,1610612754,0.031,11,0.524
7,26.0,0.011,0.008,0.02,5,"673,1610612737",4,0.061,0.0,0.0,0.0,0.173,0.077,0.442,0.061,0.041,0.671,38,16,0.468,0.041,0.039,0.0,673,Alan Henderson,-0.028,0.194,0.102,0.014,0,ATL,1610612737,0.024,22,0.579
8,28.0,0.036,0.002,0.01,5,"275,1610612752",0,0.035,0.037,0.015,0.407,0.184,0.077,0.418,0.051,0.044,0.862,50,23,0.476,0.005,0.03,0.0,275,Allan Houston,0.015,0.213,0.04,0.009,0,NYK,1610612752,0.034,27,0.54
9,24.0,0.05,0.002,0.012,5,"947,1610612755",4,0.038,0.045,0.013,0.291,0.238,0.098,0.412,0.107,0.08,0.751,48,20,0.449,0.015,0.022,0.0,947,Allen Iverson,0.042,0.29,0.053,0.025,0,PHI,1610612755,0.038,28,0.583
