,AGE,AST_PCT,AST_RATIO,AST_TO,CFID,CFPARAMS,DEF_RATING,DREB_PCT,EFG_PCT,FGA,FGA_PG,FGM,FGM_PG,FG_PCT,GP,L,MIN,NET_RATING,OFF_RATING,OREB_PCT,PACE,PIE,PLAYER_ID,PLAYER_NAME,REB_PCT,TEAM_ABBREVIATION,TEAM_ID,TM_TOV_PCT,TS_PCT,USG_PCT,W,W_PCT
0,24.0,0.233,21.4,2.09,5,"201985,1610612754",102.7,0.083,0.42,320,6.4,114,2.3,0.356,50,28,15.9,1.6,104.4,0.022,95.35,0.075,201985,A.J. Price,0.051,IND,1610612754,10.2,0.454,0.227,22,0.44
1,26.0,0.289,23.8,2.35,5,"201166,1610612756",112.4,0.053,0.434,587,9.9,220,3.7,0.375,59,33,21.8,-6.5,105.9,0.017,96.73,0.078,201166,Aaron Brooks,0.035,PHX,1610612756,10.1,0.489,0.257,26,0.441
2,26.0,0.044,9.9,0.5,5,"201189,1610612740",105.2,0.273,0.566,99,2.4,56,1.4,0.566,41,20,12.9,2.2,107.4,0.14,89.75,0.065,201189,Aaron Gray,0.206,NOH,1610612740,19.8,0.566,0.132,21,0.512
3,26.0,0.182,24.6,1.95,5,"201151,1610612744",108.3,0.082,0.452,186,3.6,81,1.6,0.435,51,31,14.2,-8.2,100.1,0.019,95.98,0.07,201151,Acie Law,0.05,GSW,1610612744,12.6,0.502,0.16,20,0.392
4,31.0,0.096,10.8,0.95,5,"1733,1610612743",106.7,0.179,0.503,675,9.2,281,3.8,0.416,73,28,22.8,3.7,110.4,0.054,98.85,0.078,1733,Al Harrington,0.117,DEN,1610612743,11.4,0.527,0.221,45,0.616
5,25.0,0.169,19.2,2.24,5,"201143,1610612737",104.4,0.233,0.558,921,12.0,513,6.7,0.557,77,36,35.1,0.2,104.5,0.081,90.93,0.15,201143,Al Horford,0.158,ATL,1610612737,8.6,0.587,0.199,41,0.532
6,26.0,0.09,8.8,1.42,5,"2744,1610612762",109.2,0.228,0.496,1319,16.1,654,8.0,0.496,82,43,35.9,-3.2,106.0,0.094,93.55,0.134,2744,Al Jefferson,0.16,UTA,1610612762,6.2,0.528,0.242,39,0.476
7,27.0,0.072,10.0,0.97,5,"201154,1610612744",105.4,0.139,0.48,431,6.1,205,2.9,0.476,71,50,19.5,-4.8,100.6,0.048,95.55,0.077,201154,Al Thornton,0.093,GSW,1610612744,10.3,0.531,0.182,21,0.296
8,20.0,0.067,9.7,0.58,5,"202329,1610612746",105.1,0.154,0.45,406,5.0,160,2.0,0.394,81,50,17.9,-7.8,97.3,0.06,95.47,0.07,202329,Al-Farouq Aminu,0.107,LAC,1610612746,16.6,0.499,0.171,31,0.383
9,23.0,0.049,5.9,0.56,5,"201582,1610612761",103.4,0.208,0.489,133,3.9,59,1.7,0.444,34,28,10.0,-1.4,102.0,0.061,95.58,0.067,201582,Alexis Ajinca,0.137,TOR,1610612761,10.7,0.507,0.212,6,0.176
10,24.0,0.056,9.6,0.69,5,"202087,1610612739",109.5,0.124,0.491,264,4.7,121,2.2,0.458,56,40,20.0,-10.7,98.8,0.061,94.67,0.069,202087,Alonzo Gee,0.092,CLE,1610612739,13.8,0.544,0.144,16,0.286
11,28.0,0.128,9.2,0.81,5,"2405,1610612752",108.5,0.177,0.505,1482,19.0,744,9.5,0.502,78,39,36.8,1.2,109.7,0.08,97.92,0.137,2405,Amar'e Stoudemire,0.129,NYK,1610612752,11.4,0.565,0.309,39,0.5
12,24.0,0.064,11.3,1.17,5,"101161,1610612761",108.3,0.179,0.568,495,6.9,281,3.9,0.568,72,52,25.7,-2.8,105.5,0.117,95.4,0.097,101161,Amir Johnson,0.147,TOR,1610612761,9.6,0.608,0.154,20,0.278
13,28.0,0.074,13.4,1.13,5,"2760,1610612739",106.7,0.24,0.528,216,7.0,114,3.7,0.528,31,23,32.1,-9.0,97.7,0.111,94.92,0.107,2760,Anderson Varejao,0.174,CLE,1610612739,11.9,0.56,0.135,8,0.258
14,24.0,0.115,10.3,0.84,5,"101154,1610612764",107.2,0.19,0.447,957,15.0,426,6.7,0.445,64,43,33.9,-6.9,100.4,0.094,96.11,0.112,101154,Andray Blatche,0.14,WAS,1610612764,12.3,0.497,0.256,21,0.328
15,27.0,0.261,29.1,3.06,5,"2738,1610612755",100.8,0.151,0.486,759,11.3,338,5.0,0.445,67,31,36.8,3.4,104.2,0.029,94.06,0.126,2738,Andre Iguodala,0.09,PHI,1610612755,9.5,0.53,0.192,36,0.537
16,35.0,0.348,32.6,2.87,5,"1889,1610612757",104.0,0.098,0.462,844,10.4,388,4.8,0.46,81,34,32.7,4.7,108.7,0.044,89.18,0.126,1889,Andre Miller,0.07,POR,1610612757,11.4,0.529,0.209,47,0.58
17,25.0,0.086,7.4,0.78,5,"200745,1610612761",112.5,0.141,0.48,1173,17.8,525,8.0,0.448,66,47,35.7,-8.0,104.5,0.037,95.91,0.1,200745,Andrea Bargnani,0.088,TOR,1610612761,9.5,0.533,0.282,19,0.288
18,30.0,0.145,19.8,1.64,5,"1905,1610612762",107.7,0.135,0.5,542,8.5,253,4.0,0.467,64,31,31.2,-1.1,106.6,0.06,94.12,0.107,1905,Andrei Kirilenko,0.098,UTA,1610612762,12.1,0.567,0.178,33,0.516
19,31.0,0.076,11.4,0.96,5,"2804,1610612755",106.6,0.191,0.502,277,5.1,118,2.2,0.426,54,31,17.2,-6.9,99.7,0.024,95.06,0.073,2804,Andres Nocioni,0.106,PHI,1610612755,11.9,0.538,0.174,23,0.426
20,26.0,0.103,12.0,1.05,5,"101106,1610612749",98.6,0.262,0.495,742,11.4,367,5.6,0.495,65,37,35.3,0.0,98.7,0.099,91.2,0.126,101106,Andrew Bogut,0.18,MIL,1610612749,11.4,0.496,0.198,28,0.431
21,23.0,0.079,11.2,0.99,5,"101115,1610612747",99.2,0.252,0.574,413,7.6,237,4.4,0.574,54,18,27.8,7.1,106.3,0.133,91.53,0.144,101115,Andrew Bynum,0.194,LAL,1610612747,11.4,0.606,0.18,36,0.667
22,25.0,0.06,15.1,1.05,5,"2740,1610612744",110.5,0.242,0.534,266,4.5,142,2.4,0.534,59,33,23.7,-7.8,102.7,0.115,97.5,0.07,2740,Andris Biedrins,0.176,GSW,1610612744,14.4,0.526,0.106,26,0.441
23,24.0,0.25,16.8,0.43,5,"202360,1610612752",102.6,0.048,0.5,7,1.4,3,0.6,0.429,5,3,4.8,-18.8,83.8,0.0,94.84,0.015,202360,Andy Rautins,0.023,NYK,1610612752,39.1,0.508,0.278,2,0.4
24,35.0,0.092,8.1,1.21,5,"1712,1610612739",111.9,0.186,0.479,876,15.6,374,6.7,0.427,56,47,32.9,-10.6,101.3,0.05,96.83,0.107,1712,Antawn Jamison,0.115,CLE,1610612739,6.7,0.516,0.255,9,0.161
25,36.0,0.234,31.7,1.77,5,"1853,1610612752",103.4,0.109,0.481,106,3.2,45,1.4,0.425,33,13,14.0,1.1,104.5,0.018,97.24,0.073,1853,Anthony Carter,0.064,NYK,1610612752,17.9,0.502,0.144,20,0.606
26,25.0,0.063,8.6,1.26,5,"201627,1610612751",105.1,0.088,0.539,620,10.7,279,4.8,0.45,58,41,32.0,-4.1,101.0,0.023,92.34,0.077,201627,Anthony Morrow,0.054,NJN,1610612751,6.8,0.573,0.18,17,0.293
27,36.0,0.164,24.4,2.73,5,"1515,1610612739",107.6,0.102,0.476,552,7.7,220,3.1,0.399,72,54,29.0,-7.8,99.8,0.018,95.28,0.076,1515,Anthony Parker,0.059,CLE,1610612739,9.0,0.505,0.146,18,0.25
28,21.0,0.103,8.5,0.62,5,"201576,1610612750",107.5,0.228,0.468,264,6.6,123,3.1,0.466,40,29,14.7,-10.7,96.8,0.079,99.41,0.11,201576,Anthony Randolph,0.151,MIN,1610612750,13.7,0.505,0.262,11,0.275
29,26.0,0.09,16.3,1.67,5,"201229,1610612750",106.1,0.178,0.526,313,4.8,141,2.2,0.45,65,53,21.0,-4.0,102.2,0.074,98.0,0.091,201229,Anthony Tolliver,0.124,MIN,1610612750,9.8,0.585,0.133,12,0.185
