,AGE,CFID,CFPARAMS,GP,L,MIN,PCT_AST_2PM,PCT_AST_3PM,PCT_AST_FGM,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_UAST_2PM,PCT_UAST_3PM,PCT_UAST_FGM,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
0,26.0,5,"201985,1610612764",57,36,22.4,0.308,0.771,0.509,0.516,0.484,0.413,0.209,0.476,0.111,0.111,0.175,0.204,0.692,0.229,0.491,201985,A.J. Price,WAS,1610612764,21,0.368
1,28.0,5,"201166,1610612745",53,33,18.8,0.215,0.64,0.364,0.576,0.424,0.495,0.165,0.399,0.098,0.106,0.13,0.33,0.785,0.36,0.636,201166,Aaron Brooks,HOU,1610612745,20,0.377
2,28.0,5,"201189,1610612761",42,28,12.2,0.708,0.0,0.708,1.0,0.0,0.807,0.067,0.0,0.0,0.193,0.151,0.739,0.292,0.0,0.292,201189,Aaron Gray,TOR,1610612761,14,0.333
3,33.0,5,"1733,1610612753",10,7,11.9,0.333,1.0,0.6,0.474,0.526,0.471,0.078,0.471,0.039,0.059,0.196,0.392,0.667,0.0,0.4,1733,Al Harrington,ORL,1610612753,3,0.3
4,27.0,5,"201143,1610612737",74,32,37.3,0.771,0.667,0.771,0.994,0.006,0.889,0.306,0.007,0.104,0.104,0.154,0.583,0.229,0.333,0.229,201143,Al Horford,ATL,1610612737,42,0.568
5,28.0,5,"2744,1610612762",78,37,33.1,0.547,1.0,0.548,0.986,0.014,0.876,0.311,0.004,0.037,0.12,0.121,0.565,0.453,0.0,0.452,2744,Al Jefferson,UTA,1610612762,41,0.526
6,22.0,5,"202329,1610612740",76,51,27.2,0.71,1.0,0.716,0.96,0.04,0.796,0.105,0.022,0.286,0.182,0.209,0.692,0.29,0.0,0.284,202329,Al-Farouq Aminu,NOH,1610612740,25,0.329
7,30.0,5,"101187,1610612761",65,34,23.0,0.447,0.853,0.61,0.537,0.463,0.407,0.124,0.411,0.079,0.182,0.167,0.283,0.553,0.147,0.39,101187,Alan Anderson,TOR,1610612761,31,0.477
8,21.0,5,"202692,1610612762",64,32,17.8,0.423,0.848,0.509,0.763,0.237,0.576,0.195,0.22,0.22,0.204,0.226,0.381,0.577,0.152,0.491,202692,Alec Burks,UTA,1610612762,32,0.5
9,24.0,5,"203144,1610612750",77,47,23.9,0.331,0.706,0.466,0.546,0.454,0.454,0.132,0.383,0.173,0.162,0.241,0.322,0.669,0.294,0.534,203144,Alexey Shved,MIN,1610612750,30,0.39
