,AGE,CFID,CFPARAMS,GP,L,MIN,PCT_AST_2PM,PCT_AST_3PM,PCT_AST_FGM,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_UAST_2PM,PCT_UAST_3PM,PCT_UAST_FGM,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
0,,5,"1975,",7,5,6.6,1.0,0.0,1.0,0.833,0.167,0.941,0.471,0.0,0.294,0.059,0.176,0.471,0.0,0.0,0.0,1975,,,,2,0.286
1,36.0,5,"920,1610612747",82,15,23.5,0.686,1.0,0.688,0.99,0.01,0.833,0.378,0.007,0.104,0.16,0.172,0.455,0.314,0.0,0.312,920,A.C. Green,LAL,1610612747.0,67,0.817
2,23.0,5,"1920,1610612739",8,5,7.6,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,1.0,0.5,0.0,0.5,1920,A.J. Bramlett,CLE,1610612739.0,3,0.375
3,27.0,5,"243,1610612755",82,33,23.8,0.58,1.0,0.656,0.796,0.204,0.613,0.41,0.202,0.136,0.185,0.153,0.202,0.42,0.0,0.344,243,Aaron McKie,PHI,1610612755.0,49,0.598
4,28.0,5,"1425,1610612764",81,52,19.1,0.643,0.0,0.643,0.993,0.007,0.763,0.084,0.0,0.057,0.237,0.148,0.679,0.357,0.0,0.357,1425,Aaron Williams,WAS,1610612764.0,29,0.358
5,30.0,5,"228,1610612762",62,21,9.8,0.736,0.0,0.736,0.992,0.008,0.785,0.148,0.0,0.133,0.215,0.237,0.637,0.264,0.0,0.264,228,Adam Keefe,UTA,1610612762.0,41,0.661
6,25.0,5,"1502,1610612744",76,60,21.7,0.637,0.0,0.637,1.0,0.0,0.919,0.043,0.0,0.14,0.081,0.126,0.876,0.363,0.0,0.363,1502,Adonal Foyle,GSW,1610612744.0,16,0.211
7,25.0,5,"1559,1610612738",72,43,26.8,0.434,1.0,0.486,0.862,0.138,0.656,0.181,0.099,0.101,0.245,0.194,0.474,0.566,0.0,0.514,1559,Adrian Griffin,BOS,1610612738.0,29,0.403
8,20.0,5,"1733,1610612754",50,16,17.1,0.434,1.0,0.471,0.871,0.129,0.689,0.177,0.073,0.192,0.238,0.204,0.512,0.566,0.0,0.529,1733,Al Harrington,IND,1610612754.0,34,0.68
9,27.0,5,"673,1610612737",82,54,33.9,0.556,1.0,0.557,0.989,0.011,0.79,0.203,0.003,0.131,0.207,0.152,0.587,0.444,0.0,0.443,673,Alan Henderson,ATL,1610612737.0,28,0.341
10,23.0,5,"1893,1610612761",3,3,8.1,0.5,0.0,0.5,1.0,0.0,0.571,0.0,0.0,0.286,0.429,0.286,0.571,0.5,0.0,0.5,1893,Aleksandar Radojevic,TOR,1610612761.0,0,0.0
11,29.0,5,"275,1610612752",82,32,38.6,0.451,0.896,0.528,0.809,0.191,0.629,0.462,0.197,0.069,0.173,0.142,0.167,0.549,0.104,0.472,275,Allan Houston,NYK,1610612752.0,50,0.61
12,25.0,5,"947,1610612755",70,28,40.8,0.473,0.787,0.512,0.849,0.151,0.644,0.262,0.134,0.216,0.222,0.228,0.381,0.527,0.213,0.488,947,Allen Iverson,PHI,1610612755.0,42,0.6
13,30.0,5,"297,1610612748",79,29,34.7,0.692,0.0,0.692,0.997,0.003,0.759,0.261,0.0,0.07,0.241,0.143,0.498,0.308,0.0,0.308,297,Alonzo Mourning,MIA,1610612748.0,50,0.633
14,25.0,5,"1541,1610612761",55,26,14.1,0.439,0.438,0.439,0.808,0.192,0.671,0.404,0.164,0.233,0.164,0.171,0.267,0.561,0.563,0.561,1541,Alvin Williams,TOR,1610612761.0,29,0.527
15,24.0,5,"1754,1610612750",5,1,3.8,1.0,0.0,1.0,1.0,0.0,1.0,0.333,0.0,0.0,0.0,0.333,0.667,0.0,0.0,0.0,1754,Andrae Patterson,MIN,1610612750.0,4,0.8
16,24.0,5,"1889,1610612739",82,50,25.6,0.28,0.6,0.289,0.935,0.065,0.72,0.168,0.033,0.206,0.247,0.195,0.551,0.72,0.4,0.711,1889,Andre Miller,CLE,1610612739.0,32,0.39
