,AGE,AST_PCT,AST_RATIO,AST_TO,CFID,CFPARAMS,DEF_RATING,DREB_PCT,EFG_PCT,FGA,FGA_PG,FGM,FGM_PG,FG_PCT,GP,L,MIN,NET_RATING,OFF_RATING,OREB_PCT,PACE,PIE,PLAYER_ID,PLAYER_NAME,REB_PCT,TEAM_ABBREVIATION,TEAM_ID,TM_TOV_PCT,TS_PCT,USG_PCT,W,W_PCT
0,27.0,0.271,19.4,1.86,5,"201985,1610612750",95.1,0.081,0.478,46,1.6,19,0.7,0.413,28,13,3.5,-2.4,92.7,0.009,96.45,0.089,201985,A.J. Price,0.045,MIN,1610612750,10.5,0.469,0.23,15,0.536
1,29.0,0.238,24.0,1.99,5,"201166,1610612743",106.6,0.069,0.484,581,8.1,233,3.2,0.401,72,30,21.6,-2.5,104.1,0.031,99.87,0.079,201166,Aaron Brooks,0.05,DEN,1610612743,12.0,0.518,0.205,42,0.583
2,29.0,0.092,17.9,0.71,5,"201189,1610612758",110.0,0.226,0.443,61,1.6,27,0.7,0.443,37,25,9.6,-11.7,98.3,0.13,96.66,0.044,201189,Aaron Gray,0.176,SAC,1610612758,25.2,0.466,0.125,12,0.324
3,21.0,0.115,16.3,3.0,5,"203519,1610612755",94.9,0.091,0.464,14,2.3,6,1.0,0.429,6,4,6.3,10.8,105.7,0.0,95.48,0.04,203519,Adonis Thomas,0.047,PHI,1610612755,5.4,0.485,0.184,2,0.333
4,34.0,0.089,9.8,0.82,5,"1733,1610612764",102.5,0.157,0.478,207,6.1,82,2.4,0.396,34,14,15.0,4.1,106.6,0.036,95.0,0.061,1733,Al Harrington,0.096,WAS,1610612764,12.0,0.506,0.228,20,0.588
5,28.0,0.139,12.7,1.19,5,"201143,1610612737",100.7,0.212,0.571,420,14.5,238,8.2,0.567,29,13,33.0,3.7,104.4,0.078,97.04,0.153,201143,Al Horford,0.145,ATL,1610612737,10.7,0.588,0.246,16,0.552
6,29.0,0.122,8.7,1.25,5,"2744,1610612766",101.5,0.281,0.51,1376,18.8,700,9.6,0.509,73,35,35.0,1.2,102.7,0.07,94.49,0.17,2744,Al Jefferson,0.176,CHA,1610612766,7.0,0.532,0.297,38,0.521
7,23.0,0.083,15.1,1.3,5,"202329,1610612740",107.5,0.213,0.487,494,6.2,234,2.9,0.474,80,47,25.6,-3.8,103.7,0.071,94.63,0.093,202329,Al-Farouq Aminu,0.14,NOP,1610612740,11.6,0.516,0.142,33,0.413
8,31.0,0.074,11.9,1.31,5,"101187,1610612751",103.6,0.089,0.487,485,6.2,194,2.5,0.4,78,35,22.7,0.2,103.9,0.027,93.43,0.059,101187,Alan Anderson,0.058,BKN,1610612751,9.1,0.525,0.16,43,0.551
9,22.0,0.168,15.6,1.42,5,"202692,1610612762",108.0,0.108,0.487,831,10.7,380,4.9,0.457,78,54,28.1,-7.4,100.6,0.03,94.15,0.101,202692,Alec Burks,0.068,UTA,1610612762,11.0,0.547,0.235,24,0.308
10,21.0,0.017,3.3,0.15,5,"203458,1610612756",105.9,0.194,0.423,78,1.9,33,0.8,0.423,42,18,8.6,-5.7,100.2,0.118,99.16,0.027,203458,Alex Len,0.155,PHX,1610612756,21.4,0.469,0.14,24,0.571
11,25.0,0.162,17.3,1.42,5,"203144,1610612750",102.2,0.099,0.384,237,3.8,76,1.2,0.321,63,35,10.5,-3.6,98.6,0.033,96.07,0.072,203144,Alexey Shved,0.065,MIN,1610612750,12.2,0.452,0.213,28,0.444
12,26.0,0.067,10.5,0.63,5,"201582,1610612740",108.1,0.222,0.546,249,4.4,136,2.4,0.546,56,34,17.0,-5.7,102.4,0.12,93.67,0.084,201582,Alexis Ajinca,0.172,NOP,1610612740,16.5,0.589,0.166,22,0.393
13,22.0,0.088,13.7,2.0,5,"203459,1610612757",106.2,0.087,0.455,33,2.2,12,0.8,0.364,15,3,6.7,1.9,108.0,0.011,97.47,0.042,203459,Allen Crabbe,0.049,POR,1610612757,6.9,0.475,0.163,12,0.8
14,27.0,0.071,13.3,1.07,5,"202087,1610612739",106.6,0.128,0.456,236,3.6,98,1.5,0.415,65,36,15.7,-7.9,98.7,0.037,97.2,0.053,202087,Alonzo Gee,0.081,CLE,1610612739,12.4,0.491,0.134,29,0.446
15,31.0,0.044,4.4,0.37,5,"2405,1610612752",109.5,0.175,0.557,558,8.6,311,4.8,0.557,65,39,22.6,-6.2,103.3,0.09,90.89,0.12,2405,Amar'e Stoudemire,0.132,NYK,1610612752,11.8,0.596,0.239,26,0.4
