,AGE,CFID,CFPARAMS,GP,L,MIN,PCT_AST_2PM,PCT_AST_3PM,PCT_AST_FGM,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_UAST_2PM,PCT_UAST_3PM,PCT_UAST_FGM,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
0,31.0,5,"201166,1610612741",69,33,16.1,0.09,0.576,0.261,0.606,0.394,0.497,0.122,0.403,0.084,0.1,0.077,0.375,0.91,0.424,0.739,201166,Aaron Brooks,CHI,1610612741,36,0.522
1,20.0,5,"203932,1610612753",78,46,23.9,0.517,0.976,0.588,0.755,0.245,0.645,0.089,0.175,0.177,0.179,0.206,0.556,0.483,0.024,0.412,203932,Aaron Gordon,ORL,1610612753,32,0.41
2,21.0,5,"1626151,1610612766",21,6,4.4,1.0,0.667,0.8,0.474,0.526,0.222,0.0,0.5,0.111,0.278,0.056,0.222,0.0,0.333,0.2,1626151,Aaron Harrison,CHA,1610612766,15,0.714
3,25.0,5,"203940,1610612750",52,34,9.3,0.591,0.889,0.642,0.779,0.221,0.667,0.242,0.205,0.061,0.129,0.152,0.424,0.409,0.111,0.358,203940,Adreian Payne,MIN,1610612750,18,0.346
4,30.0,5,"201143,1610612737",82,34,32.1,0.776,1.0,0.813,0.756,0.244,0.706,0.237,0.211,0.091,0.082,0.146,0.469,0.224,0.0,0.187,201143,Al Horford,ATL,1610612737,48,0.585
5,31.0,5,"2744,1610612766",47,14,23.3,0.555,0.0,0.555,1.0,0.0,0.872,0.292,0.0,0.027,0.128,0.139,0.58,0.445,0.0,0.445,2744,Al Jefferson,CHA,1610612766,33,0.702
6,25.0,5,"202329,1610612757",82,38,28.5,0.595,0.929,0.736,0.515,0.485,0.412,0.083,0.451,0.114,0.137,0.137,0.329,0.405,0.071,0.264,202329,Al-Farouq Aminu,POR,1610612757,44,0.537
7,33.0,5,"101187,1610612764",13,5,14.8,0.333,1.0,0.714,0.373,0.627,0.277,0.092,0.554,0.138,0.169,0.108,0.185,0.667,0.0,0.286,101187,Alan Anderson,WAS,1610612764,8,0.615
8,23.0,5,"1626210,1610612756",10,7,6.8,0.5,0.0,0.5,1.0,0.0,0.69,0.069,0.0,0.0,0.31,0.0,0.621,0.5,0.0,0.5,1626210,Alan Williams,PHX,1610612756,3,0.3
9,24.0,5,"202692,1610612762",31,18,25.7,0.238,0.625,0.328,0.763,0.237,0.51,0.15,0.233,0.124,0.257,0.126,0.359,0.762,0.375,0.672,202692,Alec Burks,UTA,1610612762,13,0.419
10,23.0,5,"203458,1610612756",78,55,23.3,0.669,1.0,0.67,0.989,0.011,0.748,0.179,0.004,0.041,0.248,0.129,0.569,0.331,0.0,0.33,203458,Alex Len,PHX,1610612756,23,0.295
11,28.0,5,"1627293,1610612763",8,6,9.0,0.333,0.0,0.333,1.0,0.0,0.818,0.091,0.0,0.091,0.182,0.182,0.727,0.667,0.0,0.667,1627293,Alex Stepheson,MEM,1610612763,2,0.25
12,28.0,5,"201582,1610612740",59,39,14.6,0.767,0.0,0.767,0.997,0.003,0.852,0.352,0.0,0.014,0.148,0.094,0.5,0.233,0.0,0.233,201582,Alexis Ajinca,NOP,1610612740,20,0.339
13,24.0,5,"203459,1610612757",81,38,26.0,0.769,0.964,0.839,0.58,0.42,0.478,0.272,0.404,0.15,0.118,0.194,0.207,0.231,0.036,0.161,203459,Allen Crabbe,POR,1610612757,43,0.531
14,29.0,5,"202087,1610612740",73,46,22.4,0.696,1.0,0.735,0.765,0.235,0.708,0.043,0.157,0.326,0.135,0.295,0.665,0.304,0.0,0.265,202087,Alonzo Gee,NOP,1610612740,27,0.37
15,33.0,5,"2405,1610612748",52,22,14.7,0.712,0.0,0.712,1.0,0.0,0.833,0.133,0.0,0.033,0.167,0.157,0.7,0.288,0.0,0.288,2405,Amar'e Stoudemire,MIA,1610612748,30,0.577
16,29.0,5,"101161,1610612738",79,34,22.8,0.661,1.0,0.675,0.899,0.101,0.828,0.021,0.052,0.139,0.12,0.185,0.808,0.339,0.0,0.325,101161,Amir Johnson,BOS,1610612738,45,0.57
17,33.0,5,"2760,1610612744",53,12,9.4,0.717,0.0,0.717,0.992,0.008,0.768,0.203,0.0,0.043,0.232,0.087,0.565,0.283,0.0,0.283,2760,Anderson Varejao,GSW,1610612744,41,0.774
18,22.0,5,"203083,1610612765",81,38,32.9,0.533,0.0,0.531,0.994,0.006,0.837,0.024,0.005,0.072,0.158,0.138,0.813,0.467,1.0,0.469,203083,Andre Drummond,DET,1610612765,43,0.531
19,32.0,5,"2738,1610612744",65,6,26.6,0.631,0.944,0.727,0.582,0.418,0.534,0.118,0.354,0.252,0.112,0.269,0.416,0.369,0.056,0.273,2738,Andre Iguodala,GSW,1610612744,59,0.908
20,40.0,5,"1889,1610612759",39,19,11.8,0.333,1.0,0.356,0.925,0.075,0.792,0.194,0.042,0.076,0.167,0.201,0.597,0.667,0.0,0.644,1889,Andre Miller,SAS,1610612759,20,0.513
21,24.0,5,"203460,1610612760",70,22,22.2,0.712,0.969,0.772,0.624,0.376,0.617,0.0,0.285,0.252,0.098,0.187,0.617,0.288,0.031,0.228,203460,Andre Roberson,OKC,1610612760,48,0.686
22,30.0,5,"200745,1610612751",46,35,13.8,0.863,1.0,0.866,0.943,0.057,0.816,0.5,0.03,0.033,0.155,0.135,0.316,0.137,0.0,0.134,200745,Andrea Bargnani,BKN,1610612751,11,0.239
23,31.0,5,"101106,1610612744",70,8,20.7,0.764,0.0,0.76,0.996,0.004,0.928,0.016,0.008,0.077,0.064,0.112,0.912,0.236,1.0,0.24,101106,Andrew Bogut,GSW,1610612744,62,0.886
24,27.0,5,"202726,1610612745",8,3,6.2,0.125,0.0,0.111,0.55,0.45,0.727,0.364,0.136,0.0,0.136,0.182,0.364,0.875,1.0,0.889,202726,Andrew Goudelock,HOU,1610612745,5,0.625
25,26.0,5,"203094,1610612753",56,34,14.7,0.362,0.976,0.534,0.632,0.368,0.547,0.094,0.32,0.029,0.133,0.141,0.453,0.638,0.024,0.466,203094,Andrew Nicholson,ORL,1610612753,22,0.393
26,21.0,5,"203952,1610612750",81,52,35.1,0.51,0.825,0.54,0.853,0.147,0.641,0.185,0.102,0.125,0.257,0.164,0.456,0.49,0.175,0.46,203952,Andrew Wiggins,MIN,1610612750,29,0.358
27,23.0,5,"203461,1610612761",19,7,4.4,0.2,1.0,0.5,0.481,0.519,0.357,0.0,0.321,0.0,0.321,0.179,0.357,0.8,0.0,0.5,203461,Anthony Bennett,TOR,1610612761,12,0.632
28,23.0,5,"1626148,1610612747",29,25,20.6,0.684,0.95,0.821,0.444,0.556,0.33,0.174,0.522,0.122,0.148,0.183,0.157,0.316,0.05,0.179,1626148,Anthony Brown,LAL,1610612747,4,0.138
29,23.0,5,"203076,1610612740",61,37,35.5,0.728,0.943,0.741,0.905,0.095,0.709,0.258,0.071,0.09,0.22,0.138,0.451,0.272,0.057,0.259,203076,Anthony Davis,NOP,1610612740,24,0.393
30,30.0,5,"201627,1610612760",68,22,13.6,0.526,0.911,0.75,0.387,0.613,0.3,0.158,0.624,0.074,0.076,0.145,0.142,0.474,0.089,0.25,201627,Anthony Morrow,OKC,1610612760,46,0.676
31,31.0,5,"201229,1610612765",72,36,18.6,0.767,0.99,0.938,0.181,0.819,0.157,0.037,0.768,0.047,0.076,0.149,0.12,0.233,0.01,0.063,201229,Anthony Tolliver,DET,1610612765,36,0.5
32,21.0,5,"203462,1610612756",57,43,19.5,0.346,0.696,0.392,0.765,0.235,0.606,0.067,0.137,0.234,0.257,0.17,0.539,0.654,0.304,0.608,203462,Archie Goodwin,PHX,1610612756,14,0.246
33,29.0,5,"203382,1610612765",81,38,15.2,0.753,0.0,0.753,0.995,0.005,0.755,0.14,0.0,0.053,0.245,0.136,0.615,0.247,0.0,0.247,203382,Aron Baynes,DET,1610612765,43,0.531
34,30.0,5,"201167,1610612752",71,44,33.4,0.49,0.912,0.599,0.702,0.298,0.579,0.288,0.3,0.088,0.121,0.105,0.29,0.51,0.088,0.401,201167,Arron Afflalo,NYK,1610612752,27,0.38
35,23.0,5,"203085,1610612746",67,25,21.8,0.341,0.823,0.473,0.641,0.359,0.553,0.118,0.314,0.145,0.133,0.192,0.435,0.659,0.177,0.527,203085,Austin Rivers,LAC,1610612746,42,0.627
36,25.0,5,"202340,1610612738",76,31,33.4,0.647,0.912,0.732,0.601,0.399,0.535,0.229,0.382,0.223,0.083,0.24,0.306,0.353,0.088,0.268,202340,Avery Bradley,BOS,1610612738,45,0.592
37,23.0,5,"1626253,1610612743",21,12,14.5,0.917,1.0,0.96,0.429,0.571,0.316,0.079,0.513,0.197,0.171,0.118,0.237,0.083,0.0,0.04,1626253,Axel Toupane,DEN,1610612743,9,0.429
38,23.0,5,"203463,1610612758",68,40,21.2,0.68,0.94,0.769,0.593,0.407,0.482,0.109,0.379,0.249,0.139,0.166,0.373,0.32,0.06,0.231,203463,Ben McLemore,SAC,1610612758,28,0.412
39,33.0,5,"2757,1610612763",44,18,16.1,0.352,0.933,0.453,0.778,0.222,0.693,0.361,0.22,0.083,0.088,0.137,0.332,0.648,0.067,0.547,2757,Beno Udrih,MEM,1610612763,26,0.591
40,23.0,5,"202687,1610612761",82,26,22.0,0.737,0.0,0.737,0.997,0.003,0.687,0.066,0.0,0.044,0.313,0.137,0.621,0.263,0.0,0.263,202687,Bismack Biyombo,TOR,1610612761,56,0.683
41,27.0,5,"201933,1610612746",35,13,33.4,0.641,0.667,0.641,0.97,0.03,0.788,0.32,0.024,0.132,0.188,0.139,0.467,0.359,0.333,0.359,201933,Blake Griffin,LAC,1610612746,22,0.629
42,27.0,5,"1626246,1610612759",54,7,9.4,0.619,0.0,0.619,1.0,0.0,0.707,0.108,0.0,0.013,0.293,0.182,0.599,0.381,0.0,0.381,1626246,Boban Marjanovic,SAS,1610612759,47,0.87
43,21.0,5,"1626171,1610612741",62,33,17.8,0.629,0.938,0.656,0.881,0.119,0.78,0.243,0.11,0.11,0.11,0.108,0.537,0.371,0.063,0.344,1626171,Bobby Portis,CHI,1610612741,29,0.468
44,27.0,5,"202711,1610612751",79,58,26.8,0.59,0.907,0.716,0.549,0.451,0.44,0.099,0.436,0.184,0.124,0.156,0.34,0.41,0.093,0.284,202711,Bojan Bogdanovic,BKN,1610612751,21,0.266
45,34.0,5,"2564,1610612759",76,12,18.2,0.48,0.96,0.54,0.82,0.18,0.73,0.074,0.155,0.039,0.115,0.126,0.656,0.52,0.04,0.46,2564,Boris Diaw,SAS,1610612759,64,0.842
46,23.0,5,"203078,1610612764",55,27,31.1,0.429,0.8,0.538,0.661,0.339,0.53,0.169,0.329,0.163,0.141,0.144,0.361,0.571,0.2,0.462,203078,Bradley Beal,WAS,1610612764,28,0.509
47,28.0,5,"201148,1610612763",12,6,17.7,0.714,0.0,0.714,1.0,0.0,0.843,0.096,0.0,0.072,0.157,0.072,0.747,0.286,0.0,0.286,201148,Brandan Wright,MEM,1610612763,6,0.5
48,23.0,5,"1626183,1610612746",6,1,4.8,0.5,0.0,0.5,1.0,0.0,0.8,0.0,0.0,0.6,0.2,0.0,0.8,0.5,0.0,0.5,1626183,Branden Dawson,LAC,1610612746,5,0.833
49,31.0,5,"101138,1610612747",66,50,20.3,0.764,0.0,0.764,0.994,0.006,0.736,0.106,0.0,0.137,0.264,0.173,0.63,0.236,0.0,0.236,101138,Brandon Bass,LAL,1610612747,16,0.242
