,AGE,AST_PCT,AST_RATIO,AST_TO,CFID,CFPARAMS,DEF_RATING,DREB_PCT,EFG_PCT,FGA,FGA_PG,FGM,FGM_PG,FG_PCT,GP,L,MIN,NET_RATING,OFF_RATING,OREB_PCT,PACE,PIE,PLAYER_ID,PLAYER_NAME,REB_PCT,TEAM_ABBREVIATION,TEAM_ID,TM_TOV_PCT,TS_PCT,USG_PCT,W,W_PCT
11,29.0,0.237,26.8,2.87,5,"1541,1610612761",99.5,0.089,0.431,496,8.9,201,3.6,0.405,56,31,31.0,-5.8,93.6,0.012,89.29,0.085,1541,Alvin Williams,0.05,TOR,1610612761,9.3,0.463,0.171,25,0.446
12,30.0,0.055,11.5,0.8,5,"1043,1610612755",100.4,0.157,0.402,117,2.0,47,0.8,0.402,59,34,10.7,-4.1,96.3,0.093,88.75,0.04,1043,Amal McCaskill,0.126,PHI,1610612755,14.4,0.438,0.118,25,0.424
13,21.0,0.07,5.9,0.44,5,"2405,1610612756",103.6,0.188,0.476,865,15.7,411,7.5,0.475,55,33,36.8,-2.8,100.8,0.088,95.03,0.123,2405,Amar'e Stoudemire,0.139,PHX,1610612756,13.5,0.536,0.274,22,0.4
14,28.0,0.283,27.3,2.33,5,"1889,1610612743",100.4,0.097,0.463,941,11.5,430,5.2,0.457,82,39,34.7,2.5,102.9,0.051,96.19,0.127,1889,Andre Miller,0.074,DEN,1610612743,11.7,0.541,0.206,43,0.524
15,23.0,0.152,15.2,1.13,5,"1905,1610612762",99.8,0.174,0.479,931,11.9,412,5.3,0.443,78,36,37.3,1.2,101.0,0.095,89.63,0.163,1905,Andrei Kirilenko,0.134,UTA,1610612762,13.4,0.559,0.218,42,0.538
16,31.0,0.054,13.9,0.81,5,"692,1610612753",104.0,0.176,0.477,195,2.7,93,1.3,0.477,71,54,17.0,-3.7,100.3,0.122,92.65,0.054,692,Andrew DeClercq,0.149,ORL,1610612753,17.0,0.526,0.103,17,0.239
17,32.0,0.141,17.2,1.64,5,"358,1610612752",100.2,0.122,0.433,679,8.9,279,3.7,0.411,76,43,27.6,-1.0,99.1,0.037,93.5,0.083,358,Anfernee Hardaway,0.078,NYK,1610612752,10.5,0.472,0.185,33,0.434
18,27.0,0.057,7.9,0.83,5,"1738,1610612760",99.8,0.103,0.472,178,3.1,81,1.4,0.455,57,32,10.1,0.4,100.2,0.086,93.85,0.07,1738,Ansu Sesay,0.094,SEA,1610612760,9.6,0.504,0.177,25,0.439
19,28.0,0.047,5.9,0.86,5,"1712,1610612742",104.3,0.135,0.543,913,11.1,488,6.0,0.535,82,30,29.0,6.1,110.4,0.104,95.23,0.12,1712,Antawn Jamison,0.119,DAL,1610612742,6.8,0.581,0.206,52,0.634
20,29.0,0.279,19.7,1.0,5,"1853,1610612759",80.5,0.102,0.297,37,7.4,11,2.2,0.297,5,2,17.4,3.8,84.3,0.026,96.55,0.006,1853,Anthony Carter,0.066,SAS,1610612759,19.7,0.297,0.253,3,0.6
21,32.0,0.216,30.2,3.67,5,"924,1610612751",98.5,0.088,0.364,22,2.0,7,0.6,0.318,11,3,7.6,5.6,104.2,0.013,89.4,0.071,924,Anthony Goldwire,0.048,NJN,1610612751,8.2,0.379,0.146,8,0.727
22,29.0,0.231,27.7,2.69,5,"1533,1610612754",99.2,0.079,0.456,411,5.6,167,2.3,0.406,73,20,22.0,-0.6,98.6,0.021,88.13,0.08,1533,Anthony Johnson,0.049,IND,1610612754,10.3,0.497,0.158,53,0.726
23,34.0,0.139,21.0,1.56,5,"324,1610612758",98.6,0.095,0.546,348,4.6,156,2.1,0.448,75,25,18.4,4.9,103.5,0.025,94.54,0.085,324,Anthony Peeler,0.061,SAC,1610612758,13.5,0.575,0.147,50,0.667
24,27.0,0.195,20.7,1.83,5,"952,1610612742",105.5,0.19,0.464,1129,13.8,483,5.9,0.428,82,30,34.6,2.6,108.1,0.072,96.28,0.099,952,Antoine Walker,0.129,DAL,1610612742,11.3,0.475,0.217,52,0.634
25,29.0,0.324,35.6,4.89,5,"1498,1610612760",105.1,0.09,0.523,398,5.6,187,2.6,0.47,71,42,21.3,1.6,106.7,0.019,92.04,0.14,1498,Antonio Daniels,0.056,SEA,1610612760,7.3,0.596,0.166,29,0.408
26,35.0,0.093,13.5,1.2,5,"213,1610612741",99.2,0.203,0.403,660,8.3,266,3.3,0.403,80,53,32.2,-6.3,92.9,0.086,92.26,0.094,213,Antonio Davis,0.142,CHI,1610612741,11.3,0.465,0.155,27,0.338
27,29.0,0.066,9.2,0.63,5,"686,1610612756",98.0,0.222,0.47,268,6.4,126,3.0,0.47,42,24,22.1,-0.3,97.7,0.09,93.1,0.092,686,Antonio McDyess,0.159,PHX,1610612756,14.6,0.486,0.176,18,0.429
28,29.0,0.096,11.3,0.95,5,"1506,1610612754",95.8,0.213,0.479,307,4.0,119,1.5,0.388,77,20,13.6,2.8,98.6,0.072,88.17,0.117,1506,Austin Croshere,0.144,IND,1610612754,12.0,0.549,0.191,57,0.74
29,39.0,0.311,28.1,2.18,5,"422,1610612744",101.0,0.055,0.402,199,4.3,80,1.7,0.402,46,24,13.8,-2.7,98.2,0.006,91.03,0.081,422,Avery Johnson,0.03,GSW,1610612744,12.9,0.454,0.213,22,0.478
30,25.0,0.363,22.0,2.33,5,"1884,1610612740",98.2,0.095,0.462,1402,20.9,554,8.3,0.395,67,31,40.1,2.7,101.0,0.027,92.12,0.136,1884,Baron Davis,0.06,NOH,1610612740,9.5,0.492,0.298,36,0.537
31,30.0,0.063,8.0,0.6,5,"1052,1610612762",110.0,0.244,0.532,47,2.8,25,1.5,0.532,17,8,10.1,-4.7,105.3,0.156,88.56,0.109,1052,Ben Handlogten,0.199,UTA,1610612762,13.4,0.577,0.187,9,0.529
32,29.0,0.075,12.1,1.12,5,"1112,1610612765",91.9,0.254,0.422,748,9.2,315,3.9,0.421,81,27,37.8,7.8,99.6,0.121,90.66,0.133,1112,Ben Wallace,0.188,DET,1610612765,10.8,0.441,0.152,54,0.667
33,36.0,0.163,24.7,1.67,5,"902,1610612748",104.1,0.06,0.353,34,1.5,12,0.5,0.353,22,16,7.6,-14.1,90.1,0.013,87.09,-0.013,902,Bimbo Coles,0.034,MIA,1610612748,14.8,0.382,0.131,6,0.273
34,33.0,0.093,17.2,1.3,5,"448,1610612763",91.4,0.156,0.51,312,3.8,159,1.9,0.51,82,32,19.7,6.4,97.8,0.087,91.83,0.096,448,Bo Outlaw,0.121,MEM,1610612763,13.2,0.522,0.123,50,0.61
35,31.0,0.24,25.3,2.22,5,"682,1610612737",101.8,0.158,0.438,485,6.1,202,2.5,0.416,80,38,20.7,0.8,102.6,0.071,92.12,0.117,682,Bob Sura,0.115,ATL,1610612737,11.4,0.51,0.191,42,0.525
36,31.0,0.171,13.0,1.67,5,"1517,1610612758",100.5,0.111,0.513,592,11.8,263,5.3,0.444,50,15,23.8,4.7,105.2,0.052,93.89,0.128,1517,Bobby Jackson,0.082,SAC,1610612758,7.8,0.538,0.265,35,0.7
37,24.0,0.117,15.6,1.32,5,"2250,1610612746",103.3,0.125,0.397,373,6.7,147,2.6,0.394,56,36,24.5,-3.6,99.7,0.096,93.23,0.074,2250,Bobby Simmons,0.11,LAC,1610612746,11.8,0.488,0.168,20,0.357
38,27.0,0.136,11.3,0.86,5,"1719,1610612763",99.6,0.112,0.44,850,11.8,363,5.0,0.427,72,27,26.0,0.1,99.7,0.047,92.52,0.08,1719,Bonzi Wells,0.079,MEM,1610612763,13.1,0.476,0.263,45,0.625
39,22.0,0.154,27.5,1.44,5,"2564,1610612737",102.2,0.138,0.457,313,4.1,140,1.8,0.447,76,48,25.2,-5.9,96.3,0.068,93.41,0.063,2564,Boris Diaw,0.103,ATL,1610612737,19.0,0.483,0.114,28,0.368
40,23.0,0.103,15.2,1.3,5,"2411,1610612745",97.0,0.136,0.443,132,2.9,47,1.0,0.356,45,20,11.3,2.0,99.1,0.021,89.96,0.049,2411,Bostjan Nachbar,0.084,HOU,1610612745,11.6,0.477,0.159,25,0.556
41,28.0,0.179,23.4,2.17,5,"1802,1610612758",100.7,0.228,0.518,731,10.2,373,5.2,0.51,72,23,36.5,8.9,109.6,0.087,95.54,0.132,1802,Brad Miller,0.161,SAC,1610612758,10.8,0.579,0.176,49,0.681
42,24.0,0.065,6.5,0.58,5,"2220,1610612751",107.4,0.092,0.426,175,3.1,65,1.2,0.371,56,25,7.6,-14.0,93.4,0.035,88.83,0.024,2220,Brandon Armstrong,0.063,NJN,1610612751,11.2,0.427,0.229,31,0.554
43,23.0,0.077,10.8,0.86,5,"2599,1610612738",97.2,0.185,0.457,116,3.2,53,1.5,0.457,36,22,11.2,-0.8,96.4,0.134,96.83,0.083,2599,Brandon Hunter,0.159,BOS,1610612738,12.5,0.463,0.168,14,0.389
44,24.0,0.051,7.0,0.54,5,"2217,1610612764",99.0,0.159,0.515,388,5.0,200,2.6,0.515,77,53,19.4,-2.7,96.3,0.133,93.15,0.098,2217,Brendan Haywood,0.146,WAS,1610612764,13.0,0.547,0.17,24,0.312
45,32.0,0.29,35.8,2.46,5,"699,1610612760",105.5,0.118,0.637,427,7.2,215,3.6,0.504,59,29,30.6,1.2,106.7,0.014,93.99,0.124,699,Brent Barry,0.066,SEA,1610612760,14.5,0.668,0.156,30,0.508
46,28.0,0.343,37.1,2.83,5,"1510,1610612749",99.4,0.115,0.431,246,4.4,105,1.9,0.427,56,38,18.5,-4.4,95.0,0.016,93.64,0.105,1510,Brevin Knight,0.064,MIL,1610612749,13.1,0.475,0.156,18,0.321
47,27.0,0.106,13.3,1.23,5,"2073,1610612744",100.9,0.156,0.531,466,6.1,220,2.9,0.472,76,44,21.5,3.7,104.7,0.07,91.57,0.121,2073,Brian Cardinal,0.113,GSW,1610612744,10.9,0.626,0.189,32,0.421
48,23.0,0.079,10.5,1.18,5,"2567,1610612747",100.6,0.19,0.475,141,4.0,67,1.9,0.475,35,12,12.5,-2.5,98.1,0.071,95.2,0.089,2567,Brian Cook,0.126,LAL,1610612747,8.9,0.505,0.172,23,0.657
49,32.0,0.051,8.5,0.84,5,"258,1610612748",99.4,0.183,0.471,613,8.1,289,3.8,0.471,76,36,30.3,0.2,99.6,0.086,90.81,0.082,258,Brian Grant,0.133,MIA,1610612748,10.1,0.502,0.151,40,0.526
50,26.0,0.123,18.3,1.55,5,"2243,1610612751",95.8,0.168,0.417,218,3.2,86,1.2,0.394,69,26,13.3,-0.7,95.2,0.054,89.98,0.075,2243,Brian Scalabrine,0.111,NJN,1610612751,11.8,0.482,0.152,43,0.623
51,28.0,0.052,7.0,0.63,5,"1730,1610612749",104.7,0.208,0.497,513,9.2,255,4.6,0.497,56,27,28.2,-1.9,102.8,0.085,92.69,0.09,1730,Brian Skinner,0.147,MIL,1610612749,11.1,0.513,0.189,29,0.518
52,24.0,0.072,13.0,0.86,5,"2639,1610612753",105.5,0.127,0.297,59,3.0,17,0.9,0.288,20,16,14.6,-16.4,89.1,0.053,89.23,0.008,2639,Britton Johnsen,0.087,ORL,1610612753,15.2,0.318,0.126,4,0.2
53,33.0,0.068,15.0,1.26,5,"1477,1610612759",90.4,0.086,0.497,502,6.1,211,2.6,0.42,82,25,32.0,8.7,99.1,0.02,90.82,0.057,1477,Bruce Bowen,0.054,SAS,1610612759,11.9,0.512,0.115,57,0.695
54,24.0,0.091,6.0,0.33,5,"1743,1610612752",84.2,0.267,0.4,10,2.0,4,0.8,0.4,5,4,6.1,-9.9,74.3,0.063,89.47,0.0,1743,Bruno Sundov,0.161,NYK,1610612752,18.0,0.435,0.24,1,0.2
55,29.0,0.26,32.2,1.63,5,"1724,1610612740",108.2,0.098,0.25,18,1.2,4,0.3,0.222,15,6,5.1,-14.1,94.1,0.0,96.65,0.045,1724,Bryce Drew,0.045,NOH,1610612740,19.8,0.311,0.16,9,0.6
56,33.0,0.122,18.7,1.92,5,"935,1610612747",99.7,0.144,0.49,244,3.4,98,1.4,0.402,72,26,13.0,1.2,100.9,0.038,94.62,0.08,935,Bryon Russell,0.089,LAL,1610612747,9.7,0.53,0.149,46,0.639
57,32.0,0.112,16.3,1.6,5,"384,1610612744",100.8,0.103,0.481,578,7.3,278,3.5,0.481,79,42,26.1,1.1,101.9,0.043,91.34,0.068,384,Calbert Cheaney,0.073,GSW,1610612744,10.2,0.493,0.158,37,0.468
58,28.0,0.037,6.9,0.62,5,"1916,1610612760",104.0,0.178,0.466,290,4.1,135,1.9,0.466,71,40,16.9,-2.6,101.4,0.081,93.84,0.078,1916,Calvin Booth,0.13,SEA,1610612760,11.1,0.521,0.144,31,0.437
59,24.0,0.329,25.8,2.28,5,"2306,1610612762",102.6,0.091,0.466,768,10.8,339,4.8,0.441,71,36,28.2,-1.4,101.2,0.025,89.07,0.122,2306,Carlos Arroyo,0.057,UTA,1610612762,11.3,0.517,0.236,35,0.493
60,22.0,0.098,11.3,1.1,5,"2430,1610612739",101.2,0.268,0.524,900,12.0,471,6.3,0.523,75,41,34.6,0.5,101.7,0.099,94.2,0.154,2430,Carlos Boozer,0.183,CLE,1610612739,10.2,0.567,0.198,34,0.453
61,20.0,0.134,10.5,0.92,5,"2546,1610612743",101.6,0.122,0.449,1465,17.9,624,7.6,0.426,82,39,36.5,0.6,102.2,0.069,96.86,0.105,2546,Carmelo Anthony,0.095,DEN,1610612743,11.4,0.509,0.283,43,0.524
62,24.0,0.106,13.6,1.38,5,"2406,1610612748",98.3,0.138,0.388,631,9.3,240,3.5,0.38,68,29,29.8,1.9,100.2,0.052,90.72,0.072,2406,Caron Butler,0.094,MIA,1610612748,9.8,0.44,0.185,39,0.574
63,23.0,0.084,17.0,1.44,5,"2418,1610612756",100.0,0.099,0.521,360,4.6,150,1.9,0.417,78,53,23.5,-3.1,96.9,0.026,95.2,0.066,2418,Casey Jacobsen,0.063,PHX,1610612756,11.8,0.57,0.118,25,0.321
64,24.0,0.0,0.0,0.0,5,"2456,1610612752",100.6,0.125,0.0,4,0.6,0,0.0,0.0,7,5,1.8,-53.8,46.8,0.0,94.56,-0.325,2456,Cezary Trybanski,0.05,NYK,1610612752,29.1,0.102,0.258,2,0.286
65,40.0,0.1,17.2,2.0,5,"891,1610612745",123.8,0.217,0.333,6,0.9,2,0.3,0.333,7,5,3.4,-7.9,115.9,0.0,101.56,0.025,891,Charles Oakley,0.122,HOU,1610612745,8.6,0.521,0.165,2,0.286
66,33.0,0.303,30.2,2.24,5,"369,1610612759",96.8,0.119,0.518,390,5.5,160,2.3,0.41,71,33,17.6,-2.5,94.3,0.011,92.59,0.114,369,Charlie Ward,0.065,SAS,1610612759,13.5,0.528,0.184,38,0.535
67,27.0,0.289,24.3,2.36,5,"1497,1610612765",93.1,0.098,0.459,996,12.8,392,5.0,0.394,78,27,35.5,7.5,100.6,0.015,90.62,0.137,1497,Chauncey Billups,0.057,DET,1610612765,10.3,0.55,0.233,51,0.654
68,31.0,0.03,6.4,0.5,5,"685,1610612744",96.3,0.13,0.4,10,0.8,4,0.3,0.4,12,5,4.9,-12.6,83.7,0.08,96.66,0.033,685,Cherokee Parks,0.104,GSW,1610612744,12.8,0.475,0.12,7,0.583
69,25.0,0.053,10.5,0.73,5,"2365,1610612743",97.6,0.219,0.443,203,2.9,90,1.3,0.443,71,32,14.5,0.5,98.1,0.096,96.57,0.096,2365,Chris Andersen,0.158,DEN,1610612743,14.4,0.486,0.128,39,0.549
70,20.0,0.056,7.6,0.73,5,"2547,1610612761",99.0,0.171,0.463,712,9.5,327,4.4,0.459,75,46,33.5,-3.4,95.6,0.087,89.61,0.1,2547,Chris Bosh,0.129,TOR,1610612761,10.5,0.513,0.182,29,0.387
71,29.0,0.068,7.2,0.82,5,"1544,1610612737",107.0,0.117,0.495,471,8.4,211,3.8,0.448,56,38,21.6,-5.2,101.7,0.054,94.03,0.087,1544,Chris Crawford,0.084,ATL,1610612737,8.8,0.544,0.214,18,0.321
72,24.0,0.058,6.6,0.37,5,"2423,1610612741",97.7,0.136,0.493,72,3.4,27,1.3,0.375,21,16,9.4,5.6,103.3,0.027,98.88,0.03,2423,Chris Jefferies,0.081,CHI,1610612741,17.8,0.52,0.219,5,0.238
73,22.0,0.078,11.5,0.55,5,"2549,1610612746",106.1,0.202,0.46,435,5.3,200,2.4,0.46,82,54,22.6,-7.5,98.6,0.08,92.5,0.068,2549,Chris Kaman,0.143,LAC,1610612746,21.0,0.502,0.16,28,0.341
74,24.0,0.029,3.7,0.23,5,"2036,1610612738",99.2,0.214,0.488,381,5.0,186,2.4,0.488,76,49,17.5,-2.5,96.7,0.136,95.01,0.093,2036,Chris Mihm,0.176,BOS,1610612738,15.9,0.531,0.184,27,0.355
75,31.0,0.227,16.5,1.75,5,"185,1610612758",102.2,0.198,0.414,421,18.3,174,7.6,0.413,23,12,36.2,-0.7,101.6,0.065,95.84,0.112,185,Chris Webber,0.132,SAC,1610612758,9.4,0.456,0.289,11,0.478
76,32.0,0.146,20.8,2.33,5,"43,1610612764",102.6,0.077,0.467,45,2.8,17,1.1,0.378,16,13,11.5,-16.0,86.6,0.016,93.75,0.08,43,Chris Whitney,0.044,WAS,1610612764,8.9,0.498,0.128,3,0.188
77,21.0,0.067,8.1,0.64,5,"2404,1610612746",105.1,0.159,0.521,436,6.7,227,3.5,0.521,65,40,20.6,-4.7,100.4,0.102,93.81,0.089,2404,Chris Wilcox,0.13,LAC,1610612746,12.6,0.557,0.192,25,0.385
78,34.0,0.155,21.8,2.12,5,"363,1610612764",103.2,0.211,0.477,256,5.3,119,2.5,0.465,48,37,20.5,-8.8,94.3,0.055,94.72,0.11,363,Christian Laettner,0.132,WAS,1610612764,10.3,0.511,0.147,11,0.229
79,29.0,0.248,26.5,2.42,5,"1088,1610612738",97.3,0.061,0.48,484,7.6,192,3.0,0.397,64,27,24.0,2.1,99.5,0.007,92.58,0.089,1088,Chucky Atkins,0.035,BOS,1610612738,10.9,0.511,0.185,37,0.578
80,33.0,0.063,9.8,0.86,5,"221,1610612745",100.6,0.175,0.493,211,4.1,104,2.0,0.493,52,28,16.8,-5.0,95.6,0.104,90.25,0.103,221,Clar. Weatherspoon,0.141,HOU,1610612745,11.4,0.538,0.152,24,0.462
81,37.0,0.16,18.5,1.57,5,"361,1610612744",102.1,0.106,0.447,945,11.5,366,4.5,0.387,82,45,34.7,-2.0,100.1,0.021,92.11,0.067,361,Clifford Robinson,0.064,GSW,1610612744,11.8,0.473,0.194,37,0.451
82,24.0,0.154,13.0,1.08,5,"1894,1610612746",106.2,0.146,0.485,1013,13.9,453,6.2,0.447,73,48,36.0,-4.3,101.9,0.041,94.52,0.13,1894,Corey Maggette,0.093,LAC,1610612746,12.1,0.586,0.251,25,0.342
83,35.0,0.084,15.2,1.28,5,"916,1610612761",97.8,0.189,0.455,253,4.1,115,1.9,0.455,62,44,16.8,-0.3,97.5,0.107,93.05,0.085,916,Corie Blount,0.148,TOR,1610612761,11.8,0.462,0.136,18,0.29
84,30.0,0.072,6.6,0.5,5,"722,1610612765",93.3,0.124,0.505,602,7.6,304,3.8,0.505,79,27,19.9,5.8,99.1,0.071,89.78,0.098,722,Corliss Williamson,0.098,DET,1610612765,13.2,0.546,0.24,52,0.658
85,23.0,0.097,15.5,0.83,5,"2414,1610612762",104.4,0.203,0.393,56,3.5,22,1.4,0.393,16,8,16.1,-6.2,98.3,0.066,90.59,0.053,2414,Curtis Borchardt,0.136,UTA,1610612762,18.6,0.454,0.149,8,0.5
86,28.0,0.144,16.0,1.43,5,"1749,1610612745",96.8,0.112,0.501,1081,13.5,460,5.8,0.426,80,36,40.4,1.8,98.6,0.015,90.46,0.103,1749,Cuttino Mobley,0.066,HOU,1610612745,11.1,0.535,0.2,44,0.55
87,23.0,0.138,14.7,1.0,5,"2563,1610612763",101.9,0.122,0.292,53,2.7,15,0.8,0.283,20,7,7.7,-11.2,90.7,0.052,92.7,-0.008,2563,Dahntay Jones,0.087,MEM,1610612763,14.7,0.311,0.21,13,0.65
88,21.0,0.131,12.2,1.24,5,"2402,1610612739",103.4,0.077,0.417,306,7.0,112,2.5,0.366,44,21,16.1,-7.9,95.5,0.013,92.45,0.038,2402,Dajuan Wagner,0.044,CLE,1610612739,9.8,0.439,0.232,23,0.523
89,35.0,0.067,16.4,1.8,5,"905,1610612757",104.1,0.171,0.473,281,3.7,133,1.8,0.473,76,40,22.2,-4.9,99.2,0.11,88.31,0.078,905,Dale Davis,0.14,POR,1610612757,9.1,0.505,0.103,36,0.474
90,27.0,0.363,42.1,4.64,5,"1800,1610612749",105.1,0.087,0.494,524,6.4,210,2.6,0.401,82,41,24.5,0.1,105.2,0.009,95.19,0.104,1800,Damon Jones,0.048,MIL,1610612749,9.1,0.516,0.147,41,0.5
91,30.0,0.268,28.4,2.78,5,"757,1610612757",102.7,0.097,0.477,1018,12.4,408,5.0,0.401,82,41,38.1,-2.6,100.0,0.02,88.58,0.101,757,Damon Stoudamire,0.059,POR,1610612757,10.2,0.508,0.192,41,0.5
92,25.0,0.0,0.0,0.0,5,"2245,1610612751",136.0,0.167,0.1,10,3.3,1,0.3,0.1,3,1,5.4,-90.2,45.9,0.143,94.43,-0.099,2245,Damone Brown,0.152,NJN,1610612751,8.4,0.138,0.325,2,0.667
93,25.0,0.226,22.6,1.46,5,"2424,1610612757",101.2,0.075,0.429,98,2.3,37,0.9,0.378,43,27,6.8,-5.6,95.7,0.026,93.33,0.047,2424,Dan Dickau,0.05,POR,1610612757,15.5,0.456,0.198,16,0.372
94,26.0,0.037,5.9,0.62,5,"2429,1610612749",101.1,0.205,0.524,349,4.7,183,2.4,0.524,75,39,16.7,2.1,103.1,0.116,94.8,0.095,2429,Dan Gadzuric,0.16,MIL,1610612749,9.5,0.529,0.16,36,0.48
95,26.0,0.0,0.0,0.0,5,"2061,1610612749",83.6,0.154,0.393,14,2.3,5,0.8,0.357,6,2,5.8,15.7,99.3,0.0,95.14,-0.012,2061,Dan Langhi,0.077,MIL,1610612749,11.8,0.437,0.224,4,0.667
96,37.0,0.0,0.0,0.0,5,"344,1610612738",155.5,0.0,0.667,3,3.0,2,2.0,0.667,1,0,10.9,-58.2,97.3,0.0,108.5,0.058,344,Dana Barros,0.0,BOS,1610612738,0.0,0.773,0.146,1,1.0
97,28.0,0.052,9.3,0.75,5,"2091,1610612749",99.5,0.156,0.479,163,3.0,78,1.4,0.479,54,26,13.1,2.9,102.4,0.056,94.34,0.059,2091,Daniel Santiago,0.106,MIL,1610612749,12.4,0.536,0.153,28,0.519
98,28.0,0.02,4.0,0.24,5,"1504,1610612742",103.8,0.254,0.511,139,2.5,71,1.3,0.511,56,22,11.1,6.2,110.0,0.197,95.96,0.075,1504,Danny Fortson,0.224,DAL,1610612742,16.4,0.605,0.15,34,0.607
99,22.0,0.142,14.3,1.25,5,"2032,1610612757",100.0,0.129,0.489,753,9.5,365,4.6,0.485,79,44,26.3,-2.8,97.2,0.064,90.63,0.104,2032,Darius Miles,0.097,POR,1610612757,11.5,0.514,0.219,35,0.443
100,26.0,0.077,11.9,1.12,5,"2443,1610612758",100.9,0.156,0.487,273,3.7,133,1.8,0.487,73,24,13.3,7.0,107.9,0.107,94.47,0.089,2443,Darius Songaila,0.132,SAC,1610612758,10.7,0.541,0.164,49,0.671
101,19.0,0.095,7.3,0.54,5,"2545,1610612765",98.2,0.212,0.262,65,1.9,17,0.5,0.262,34,5,4.7,-12.6,85.5,0.08,88.49,0.008,2545,Darko Milicic,0.149,DET,1610612765,13.6,0.318,0.271,29,0.853
102,36.0,0.244,24.6,2.01,5,"353,1610612740",98.2,0.086,0.487,736,9.3,291,3.7,0.395,79,40,28.4,1.6,99.8,0.031,92.92,0.11,353,Darrell Armstrong,0.057,NOH,1610612740,12.2,0.525,0.191,39,0.494
103,33.0,0.258,22.8,3.29,5,"239,1610612750",86.2,0.032,0.343,67,4.2,20,1.3,0.299,16,2,10.9,5.2,91.4,0.013,91.8,0.023,239,Darrick Martin,0.022,MIN,1610612750,6.9,0.388,0.205,14,0.875
104,30.0,0.062,11.6,0.52,5,"1032,1610612765",89.4,0.111,0.5,75,1.4,37,0.7,0.493,54,14,8.7,2.5,91.9,0.115,91.32,0.049,1032,Darvin Ham,0.113,DET,1610612765,22.6,0.531,0.121,40,0.741
105,33.0,0.159,15.2,1.75,5,"133,1610612740",99.1,0.062,0.446,800,13.1,311,5.1,0.389,61,30,32.9,-1.4,97.7,0.015,92.23,0.073,133,David Wesley,0.038,NOH,1610612740,8.7,0.483,0.222,31,0.508
