,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
0,28.0,46,0,5,5,"201985,1610612739",0,26,57,15,0.263,137,51,0.372,24,16,0.667,26,15,323.49,6,15,31,201985,A.J. Price,-64,133,32,7,0,CLE,1610612739,14,11,0.423
1,30.0,261,15,52,5,"201166,1610612741",1,134,313,121,0.387,817,344,0.421,174,145,0.833,82,32,1884.61833333,32,189,148,201166,Aaron Brooks,211,954,166,54,0,CHI,1610612741,157,50,0.61
2,19.0,33,22,15,5,"203932,1610612753",1,123,48,13,0.271,208,93,0.447,61,44,0.721,47,33,796.925,46,83,52,203932,Aaron Gordon,-163,243,169,21,0,ORL,1610612753,38,14,0.298
3,24.0,30,9,10,5,"203940,1610612750",3,114,9,1,0.111,220,91,0.414,46,30,0.652,32,25,739.621666667,48,88,43,203940,Adreian Payne,-245,213,162,19,0,MIN,1610612750,44,7,0.219
4,29.0,244,98,37,5,"201143,1610612737",14,413,36,11,0.306,965,519,0.538,141,107,0.759,76,20,2318.175,131,121,126,201143,Al Horford,285,1156,544,68,1,ATL,1610612737,100,56,0.737
5,30.0,113,84,53,5,"2744,1610612766",22,449,5,2,0.4,1010,486,0.481,165,108,0.655,65,40,1991.825,99,139,137,2744,Al Jefferson,-116,1082,548,47,0,CHA,1610612766,68,25,0.385
6,24.0,59,62,22,5,"202329,1610612742",4,228,124,34,0.274,357,147,0.412,118,84,0.712,74,29,1365.73666667,114,137,94,202329,Al-Farouq Aminu,105,412,342,70,0,DAL,1610612742,55,45,0.608
7,32.0,83,5,29,5,"101187,1610612751",0,173,210,73,0.348,440,195,0.443,101,82,0.812,74,39,1744.33166667,31,148,128,101187,Alan Anderson,-59,545,204,56,0,BKN,1610612751,60,35,0.473
8,23.0,82,5,24,5,"202692,1610612762",2,95,68,26,0.382,300,121,0.403,129,106,0.822,27,18,899.055,19,64,96,202692,Alec Burks,-130,374,114,17,0,UTA,1610612762,52,9,0.333
9,23.0,1,0,0,5,"203945,1610612739",0,0,0,0,0.0,4,1,0.25,2,2,1.0,5,3,13.985,1,1,1,203945,Alex Kirk,-14,4,1,0,0,CLE,1610612739,0,2,0.4
10,22.0,32,105,31,5,"203458,1610612756",10,312,3,1,0.333,353,179,0.507,104,73,0.702,69,34,1518.0,142,213,101,203458,Alex Len,-25,432,454,34,0,PHX,1610612756,74,35,0.507
11,26.0,106,6,26,5,"203144,1610612752",2,76,139,47,0.338,335,133,0.397,150,121,0.807,42,32,767.24,23,48,99,203144,Alexey Shved,-132,434,99,30,0,NYK,1610612752,48,10,0.238
12,27.0,47,51,18,5,"201582,1610612740",5,211,0,0,0.0,329,181,0.55,99,81,0.818,68,27,956.52,104,151,91,201582,Alexis Ajinca,-11,443,315,21,0,NOP,1610612740,69,41,0.603
13,23.0,39,15,2,5,"203459,1610612757",0,66,85,30,0.353,153,63,0.412,16,12,0.75,51,15,682.998333333,7,74,19,203459,Allen Crabbe,-25,168,73,19,0,POR,1610612757,15,36,0.706
14,28.0,25,7,24,5,"202087,1610612757",0,57,35,13,0.371,186,87,0.468,77,54,0.701,54,33,661.486666667,37,58,47,202087,Alonzo Gee,-99,241,94,35,0,POR,1610612757,33,21,0.389
15,32.0,45,38,44,5,"2405,1610612742",4,219,4,0,0.0,490,273,0.557,186,134,0.72,59,40,1244.41166667,110,161,189,2405,Amar'e Stoudemire,-57,680,329,29,0,DAL,1610612742,78,19,0.322
16,28.0,117,59,52,5,"101161,1610612761",6,297,46,19,0.413,519,298,0.574,129,79,0.612,75,31,1978.75,159,225,130,101161,Amir Johnson,61,694,456,44,0,TOR,1610612761,110,44,0.587
17,32.0,35,16,16,5,"2760,1610612739",2,113,2,0,0.0,200,111,0.555,45,33,0.733,26,10,635.551666667,57,58,48,2760,Anderson Varejao,4,255,170,19,0,CLE,1610612739,35,16,0.615
18,23.0,1,0,0,5,"203958,1610612748",0,2,6,1,0.167,6,1,0.167,0,0,0.0,4,2,21.6783333333,0,3,0,203958,Andre Dawkins,-4,3,2,0,0,MIA,1610612748,1,2,0.5
