,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
0,,0.9,0.0,0.0,5,"1975,",0,0.6,0.4,0.0,0.0,2.6,1.1,0.444,0.1,0.1,1.0,7,5,6.6,0.1,0.3,0.0,1975,,-5.9,2.4,0.7,0.1,0,,,0.7,2,0.286
1,36.0,1.0,0.2,0.3,5,"920,1610612747",2,4.0,0.0,0.0,0.25,4.7,2.1,0.447,1.2,0.8,0.695,82,15,23.5,2.0,1.5,0.2,920,A.C. Green,4.0,5.0,5.9,0.6,0,LAL,1610612747.0,0.6,67,0.817
2,23.0,0.0,0.0,0.3,5,"1920,1610612739",0,1.3,0.0,0.0,0.0,2.6,0.5,0.19,0.0,0.0,0.0,8,5,7.6,1.5,1.6,0.3,1920,A.J. Bramlett,-5.3,1.0,2.8,0.1,0,CLE,1610612739.0,0.4,3,0.375
3,27.0,2.9,0.2,0.5,5,"243,1610612755",0,2.4,1.5,0.5,0.364,7.2,3.0,0.411,1.8,1.5,0.829,82,33,23.8,0.6,2.4,0.1,243,Aaron McKie,0.6,8.0,3.0,1.3,0,PHI,1610612755.0,1.4,49,0.598
4,28.0,0.7,1.1,0.6,5,"1425,1610612764",5,3.1,0.0,0.0,0.0,5.6,2.9,0.522,2.5,1.8,0.726,81,52,19.1,2.0,2.9,0.2,1425,Aaron Williams,0.4,7.6,5.0,0.5,0,WAS,1610612764.0,1.0,29,0.358
5,30.0,0.5,0.2,0.3,5,"228,1610612762",0,1.5,0.0,0.0,0.0,2.1,0.9,0.408,0.6,0.5,0.806,62,21,9.8,0.7,1.5,0.1,228,Adam Keefe,-0.6,2.2,2.2,0.3,0,UTA,1610612762.0,0.7,41,0.661
6,25.0,0.6,1.8,0.4,5,"1502,1610612744",4,3.3,0.0,0.0,0.0,5.0,2.5,0.508,1.2,0.4,0.378,76,60,21.7,2.3,2.9,0.2,1502,Adonal Foyle,-4.6,5.5,5.6,0.3,0,GSW,1610612744.0,0.9,16,0.211
7,25.0,2.5,0.2,0.5,5,"1559,1610612738",4,3.4,0.8,0.2,0.281,5.7,2.4,0.424,2.2,1.7,0.753,72,43,26.8,1.8,3.1,0.2,1559,Adrian Griffin,-0.4,6.7,5.2,1.6,0,BOS,1610612738.0,1.3,29,0.403
8,20.0,0.8,0.2,0.5,5,"1733,1610612754",0,2.2,0.7,0.2,0.235,5.3,2.4,0.458,2.2,1.6,0.703,50,16,17.1,0.9,2.6,0.3,1733,Al Harrington,1.8,6.6,3.2,0.5,0,IND,1610612754.0,1.3,34,0.68
9,27.0,0.9,0.7,1.1,5,"673,1610612737",14,3.7,0.1,0.0,0.1,11.3,5.2,0.461,4.1,2.7,0.671,82,54,33.9,3.2,2.8,0.2,673,Alan Henderson,-4.7,13.2,7.0,1.0,0,ATL,1610612737.0,1.7,28,0.341
10,23.0,0.3,0.3,0.3,5,"1893,1610612761",0,2.0,0.0,0.0,0.0,2.3,0.7,0.286,2.0,1.0,0.5,3,3,8.1,0.7,1.7,0.3,1893,Aleksandar Radojevic,-2.7,2.3,2.7,0.7,0,TOR,1610612761.0,1.7,0,0.0
11,29.0,2.7,0.2,0.5,5,"275,1610612752",0,2.8,3.0,1.3,0.436,15.5,7.5,0.483,4.1,3.4,0.838,82,32,38.6,0.5,2.7,0.4,275,Allan Houston,1.9,19.7,3.3,0.8,0,NYK,1610612752.0,2.3,50,0.61
12,25.0,4.7,0.1,1.9,5,"947,1610612755",1,2.8,3.7,1.3,0.341,24.8,10.4,0.421,8.9,6.3,0.713,70,28,40.8,1.0,2.3,0.5,947,Allen Iverson,1.9,28.4,3.8,2.1,0,PHI,1610612755.0,3.3,42,0.6
13,30.0,1.6,3.7,0.9,5,"297,1610612748",38,6.8,0.1,0.0,0.0,15.0,8.3,0.551,7.4,5.2,0.711,79,29,34.7,2.7,3.9,0.4,297,Alonzo Mourning,3.4,21.7,9.5,0.5,0,MIA,1610612748.0,2.7,50,0.633
14,25.0,2.3,0.2,0.2,5,"1541,1610612761",0,1.1,1.0,0.3,0.291,5.2,2.1,0.397,1.2,0.9,0.738,55,26,14.1,0.5,1.4,0.1,1541,Alvin Williams,-1.6,5.3,1.5,0.6,0,TOR,1610612761.0,0.9,29,0.527
15,24.0,0.2,0.0,0.0,5,"1754,1610612750",0,0.2,0.0,0.0,0.0,0.8,0.6,0.75,0.0,0.0,0.0,5,1,3.8,0.2,0.8,0.2,1754,Andrae Patterson,-0.2,1.2,0.4,0.2,0,MIN,1610612750.0,0.2,4,0.8
16,24.0,5.8,0.2,1.1,5,"1889,1610612739",8,2.4,0.6,0.1,0.204,9.2,4.1,0.449,3.6,2.8,0.774,82,50,25.6,1.0,2.4,0.4,1889,Andre Miller,-1.3,11.1,3.4,1.0,1,CLE,1610612739.0,2.0,32,0.39
17,27.0,0.7,0.8,0.7,5,"692,1610612739",4,3.5,0.0,0.0,0.0,5.4,2.7,0.508,2.0,1.1,0.588,82,50,22.2,1.9,3.4,0.5,692,Andrew DeClercq,-2.0,6.6,5.4,0.8,0,CLE,1610612739.0,1.3,32,0.39
18,34.0,0.2,0.3,0.3,5,"457,1610612752",0,2.3,0.0,0.0,0.0,3.4,1.5,0.438,0.4,0.2,0.429,19,11,12.8,0.8,1.6,0.0,457,Andrew Lang,0.2,3.1,3.2,0.4,0,NYK,1610612752.0,0.3,8,0.421
19,28.0,5.3,0.6,0.8,5,"358,1610612756",8,4.3,1.7,0.6,0.324,13.3,6.3,0.474,4.8,3.8,0.79,60,18,37.5,1.5,2.7,0.3,358,Anfernee Hardaway,6.1,16.9,5.8,1.6,1,PHX,1610612756.0,2.6,42,0.7
20,24.0,2.1,0.3,1.3,5,"1712,1610612744",16,4.3,0.2,0.0,0.286,17.6,8.3,0.471,4.8,3.0,0.611,43,33,36.3,4.0,2.7,0.2,1712,Antawn Jamison,-5.8,19.6,8.3,0.7,0,GSW,1610612744.0,2.6,10,0.233
21,30.0,0.2,0.3,0.2,5,"138,1610612746",0,1.0,0.0,0.0,0.0,2.0,0.6,0.302,0.7,0.5,0.719,49,38,7.7,0.5,1.3,0.0,138,Anthony Avent,-1.4,1.7,1.5,0.3,0,LAC,1610612746.0,0.5,11,0.224
22,25.0,4.8,0.1,0.4,5,"1853,1610612748",2,1.9,0.3,0.0,0.13,6.4,2.5,0.395,1.6,1.2,0.75,79,29,23.6,0.6,2.1,0.2,1853,Anthony Carter,0.3,6.3,2.5,1.2,0,MIA,1610612748.0,2.2,50,0.633
23,25.0,1.3,0.1,0.1,5,"1533,1610612753",0,0.5,0.2,0.0,0.182,2.9,1.1,0.378,0.7,0.5,0.718,56,32,11.4,0.4,1.0,0.1,1533,Anthony Johnson,-0.3,2.8,0.9,0.6,0,ORL,1610612753.0,0.6,24,0.429
24,33.0,4.5,0.4,0.9,5,"193,1610612766",22,6.8,0.0,0.0,0.0,8.1,3.9,0.48,5.1,3.8,0.746,82,33,38.2,1.8,2.7,0.3,193,Anthony Mason,2.1,11.6,8.5,0.9,3,CHH,1610612766.0,2.0,49,0.598
25,28.0,0.5,0.3,0.3,5,"292,1610612745",1,3.3,0.0,0.0,0.0,2.8,1.5,0.536,1.5,0.7,0.51,35,16,13.6,1.4,1.9,0.1,292,Anthony Miller,2.0,3.7,4.7,0.3,0,HOU,1610612745.0,0.5,19,0.543
26,25.0,0.6,0.3,0.1,5,"1515,1610612753",0,1.4,0.9,0.1,0.071,3.6,1.5,0.421,0.7,0.5,0.727,16,10,11.6,0.3,0.8,0.3,1515,Anthony Parker,-1.7,3.6,1.7,0.5,0,ORL,1610612753.0,0.7,6,0.375
27,30.0,2.4,0.1,0.4,5,"324,1610612750",0,2.1,3.1,1.0,0.333,8.8,3.9,0.436,1.3,1.1,0.798,82,32,25.3,0.7,2.1,0.1,324,Anthony Peeler,-0.9,9.8,2.8,0.8,0,MIN,1610612750.0,1.0,50,0.61
28,38.0,0.3,0.3,0.2,5,"156,1610612763",0,1.1,0.0,0.0,0.0,3.0,1.3,0.438,0.7,0.5,0.786,21,17,10.4,0.4,2.0,0.0,156,Antoine Carr,-4.1,3.2,1.5,0.1,0,VAN,1610612763.0,0.4,4,0.19
29,23.0,3.7,0.4,1.7,5,"952,1610612738",23,5.5,3.5,0.9,0.256,18.4,7.9,0.43,5.4,3.8,0.699,82,47,36.6,2.4,3.2,0.1,952,Antoine Walker,-0.1,20.5,8.0,1.4,1,BOS,1610612738.0,3.2,35,0.427
30,25.0,2.6,0.1,0.2,5,"1498,1610612759",1,1.0,1.0,0.3,0.333,5.1,2.4,0.474,1.5,1.1,0.713,68,23,17.5,0.2,1.1,0.3,1498,Antonio Daniels,2.4,6.2,1.3,0.8,0,SAS,1610612759.0,0.9,45,0.662
31,31.0,1.3,1.3,1.1,5,"213,1610612761",23,5.8,0.0,0.0,0.0,9.0,4.0,0.44,4.7,3.6,0.765,79,36,31.4,3.0,3.4,0.5,213,Antonio Davis,0.2,11.5,8.8,0.5,0,TOR,1610612761.0,1.5,43,0.544
32,29.0,0.3,0.3,0.2,5,"176,1610612757",0,1.3,0.0,0.0,0.0,1.6,0.9,0.567,0.6,0.4,0.583,19,5,7.1,0.4,1.1,0.1,176,Antonio Harvey,1.3,2.2,1.7,0.1,0,POR,1610612757.0,0.6,14,0.737
33,28.0,0.2,0.1,0.1,5,"226,1610612755",0,0.5,0.0,0.0,0.0,0.6,0.1,0.167,0.5,0.4,0.8,10,4,3.8,0.0,0.8,0.0,226,Antonio Lang,-1.3,0.6,0.5,0.4,0,PHI,1610612755.0,0.2,6,0.6
34,25.0,2.0,1.7,1.0,5,"686,1610612743",31,5.6,0.0,0.0,0.0,15.0,7.6,0.507,6.4,4.0,0.626,81,47,33.3,2.9,3.9,0.3,686,Antonio McDyess,-2.7,19.1,8.5,0.9,0,DEN,1610612743.0,2.8,34,0.42
35,36.0,0.8,0.3,0.6,5,"288,1610612762",1,2.7,0.0,0.0,0.0,6.1,2.7,0.436,1.7,1.3,0.779,50,17,15.7,1.4,1.7,0.0,288,Armen Gilliam,-1.2,6.7,4.2,0.2,0,UTA,1610612762.0,1.1,33,0.66
36,35.0,1.8,1.2,0.4,5,"717,1610612757",17,6.3,0.3,0.1,0.368,9.1,4.6,0.505,3.0,2.5,0.843,66,16,25.5,1.5,2.8,0.2,717,Arvydas Sabonis,4.5,11.8,7.8,0.7,0,POR,1610612757.0,1.5,50,0.758
37,25.0,1.1,0.7,0.6,5,"1506,1610612754",11,4.7,2.1,0.8,0.362,8.1,3.6,0.441,2.9,2.4,0.848,81,26,23.3,1.7,2.5,0.2,1506,Austin Croshere,3.8,10.3,6.4,0.5,0,IND,1610612754.0,1.5,55,0.679
38,35.0,6.0,0.2,0.7,5,"422,1610612759",5,1.5,0.1,0.0,0.111,10.4,4.9,0.473,1.9,1.4,0.735,82,29,31.4,0.4,1.8,0.1,422,Avery Johnson,3.1,11.2,1.9,0.9,0,SAS,1610612759.0,1.7,53,0.646
39,32.0,2.9,0.0,0.2,5,"769,1610612741",0,1.7,1.1,0.5,0.448,6.9,3.1,0.446,0.9,0.8,0.88,27,22,21.6,0.1,1.3,0.2,769,B.J. Armstrong,-5.5,7.4,1.7,0.3,0,CHI,1610612741.0,1.5,5,0.185
40,21.0,3.8,0.2,0.3,5,"1884,1610612766",0,1.4,1.4,0.3,0.225,5.3,2.2,0.42,1.9,1.2,0.634,82,33,18.6,0.6,2.5,0.1,1884,Baron Davis,0.7,5.9,2.0,1.2,0,CHH,1610612766.0,1.7,49,0.598
