,AGE,CFID,CFPARAMS,GP,L,MIN,PCT_AST_2PM,PCT_AST_3PM,PCT_AST_FGM,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_UAST_2PM,PCT_UAST_3PM,PCT_UAST_FGM,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
0,34.0,5,"243,1610612747",10,6,13.1,0.818,0.0,0.818,1.0,0.0,1.0,0.727,0.0,0.0,0.0,0.091,0.273,0.182,0.0,0.182,243,Aaron McKie,LAL,1610612747,4,0.4
1,35.0,5,"1425,1610612746",38,23,9.8,0.586,0.0,0.586,0.981,0.019,0.763,0.158,0.0,0.0,0.237,0.171,0.605,0.414,0.0,0.414,1425,Aaron Williams,LAC,1610612746,15,0.395
2,22.0,5,"200747,1610612766",78,48,29.8,0.496,0.851,0.583,0.727,0.273,0.585,0.321,0.285,0.08,0.131,0.149,0.264,0.504,0.149,0.417,200747,Adam Morrison,CHA,1610612766,30,0.385
3,32.0,5,"1502,1610612744",48,29,9.9,0.646,0.0,0.646,1.0,0.0,0.897,0.056,0.0,0.056,0.103,0.234,0.841,0.354,0.0,0.354,1502,Adonal Foyle,GSW,1610612744,19,0.396
4,32.0,5,"1559,1610612741",54,22,10.8,0.557,0.0,0.557,0.953,0.047,0.891,0.321,0.0,0.095,0.109,0.263,0.569,0.443,0.0,0.443,1559,Adrian Griffin,CHI,1610612741,32,0.593
5,27.0,5,"1733,1610612744",78,36,32.9,0.568,0.937,0.663,0.729,0.271,0.573,0.177,0.296,0.128,0.131,0.173,0.395,0.432,0.063,0.337,1733,Al Harrington,GSW,1610612744,42,0.538
6,22.0,5,"2744,1610612738",69,49,33.6,0.521,0.0,0.521,0.999,0.001,0.818,0.11,0.0,0.032,0.182,0.117,0.708,0.479,0.0,0.479,2744,Al Jefferson,BOS,1610612738,20,0.29
7,24.0,5,"101187,1610612766",17,10,15.0,0.406,1.0,0.486,0.753,0.247,0.653,0.204,0.153,0.082,0.194,0.316,0.449,0.594,0.0,0.514,101187,Alan Anderson,CHA,1610612766,7,0.412
8,34.0,5,"673,1610612755",38,29,11.0,0.558,0.0,0.558,1.0,0.0,0.723,0.0,0.0,0.092,0.277,0.218,0.723,0.442,0.0,0.442,673,Alan Henderson,PHI,1610612755,9,0.237
9,24.0,5,"200792,1610612763",59,44,12.8,0.626,0.0,0.626,1.0,0.0,0.7,0.077,0.0,0.081,0.3,0.165,0.623,0.374,0.0,0.374,200792,Alexander Johnson,MEM,1610612763,15,0.254
10,23.0,5,"200810,1610612738",47,38,15.1,0.577,0.958,0.76,0.552,0.448,0.359,0.172,0.497,0.169,0.145,0.228,0.186,0.423,0.042,0.24,200810,Allan Ray,BOS,1610612738,9,0.191
11,32.0,5,"947,1610612743",65,34,42.5,0.183,0.823,0.251,0.85,0.15,0.607,0.247,0.109,0.192,0.284,0.193,0.36,0.817,0.177,0.749,947,Allen Iverson,DEN,1610612743,31,0.477
12,37.0,5,"297,1610612748",77,34,20.4,0.655,0.0,0.655,1.0,0.0,0.72,0.021,0.0,0.056,0.28,0.121,0.699,0.345,0.0,0.345,297,Alonzo Mourning,MIA,1610612748,43,0.558
13,32.0,5,"1541,1610612746",2,0,4.8,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1541,Alvin Williams,LAC,1610612746,2,1.0
14,24.0,5,"2405,1610612756",82,21,32.8,0.649,0.0,0.649,0.997,0.003,0.727,0.136,0.0,0.095,0.273,0.133,0.59,0.351,0.0,0.351,2405,Amar'e Stoudemire,PHX,1610612756,61,0.744
15,20.0,5,"101161,1610612765",8,5,15.5,0.5,0.0,0.5,0.909,0.091,0.766,0.0,0.0,0.191,0.234,0.277,0.766,0.5,0.0,0.5,101161,Amir Johnson,DET,1610612765,3,0.375
16,24.0,5,"2760,1610612739",81,32,23.9,0.607,0.0,0.607,0.978,0.022,0.698,0.073,0.0,0.06,0.302,0.177,0.625,0.393,0.0,0.393,2760,Anderson Varejao,CLE,1610612739,49,0.605
