,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
0,24.0,1.8,0.2,0.1,5,"2062,1610612741",0,0.7,2.7,1.0,0.374,5.4,2.0,0.361,0.6,0.5,0.815,45,35,13.4,0.3,0.5,0.0,2062,A.J. Guyton,-1.0,5.4,1.0,0.2,0,CHI,1610612741,0.8,10,0.222
1,29.0,3.7,0.3,0.9,5,"243,1610612755",1,3.5,2.7,1.1,0.398,10.2,4.6,0.449,2.5,2.0,0.787,48,22,30.6,0.5,1.5,0.0,243,Aaron McKie,2.4,12.2,4.0,1.2,0,PHI,1610612755,1.9,26,0.542
2,30.0,0.9,0.9,0.5,5,"1425,1610612751",0,2.7,0.0,0.0,0.0,5.4,2.8,0.526,2.3,1.6,0.699,82,30,18.9,1.4,2.6,0.0,1425,Aaron Williams,1.5,7.2,4.1,0.4,0,NJN,1610612751,1.0,52,0.634
3,27.0,0.5,2.1,0.4,5,"1502,1610612744",3,3.0,0.0,0.0,0.0,4.9,2.2,0.444,1.2,0.5,0.398,79,60,18.8,1.9,2.3,0.0,1502,Adonal Foyle,-2.6,4.8,4.9,0.5,0,GSW,1610612744,1.0,19,0.241
4,27.0,1.8,0.2,0.4,5,"1559,1610612742",0,2.8,0.9,0.3,0.296,6.2,3.1,0.499,0.8,0.7,0.837,58,18,23.9,1.2,2.4,0.0,1559,Adrian Griffin,2.6,7.2,3.9,1.3,0,DAL,1610612742,0.7,40,0.69
5,22.0,1.2,0.5,0.6,5,"1733,1610612754",5,4.1,0.1,0.0,0.333,11.0,5.2,0.475,3.3,2.6,0.799,44,22,29.8,2.2,3.8,0.0,1733,Al Harrington,-1.2,13.1,6.3,0.9,0,IND,1610612754,1.8,22,0.5
6,29.0,0.4,0.6,0.7,5,"673,1610612737",1,2.5,0.0,0.0,1.0,4.5,2.3,0.509,1.7,0.9,0.533,26,12,16.2,1.2,1.5,0.0,673,Alan Henderson,1.2,5.5,3.7,0.4,0,ATL,1610612737,0.8,14,0.538
7,31.0,2.5,0.1,0.6,5,"275,1610612752",1,2.8,4.5,1.8,0.393,16.9,7.4,0.437,4.4,3.8,0.87,77,49,37.9,0.5,2.4,0.0,275,Allan Houston,-4.5,20.4,3.3,0.7,0,NYK,1610612752,2.2,28,0.364
8,27.0,5.5,0.2,1.6,5,"947,1610612755",4,3.8,4.5,1.3,0.291,27.8,11.1,0.398,9.8,7.9,0.812,60,24,43.7,0.7,1.7,0.0,947,Allen Iverson,4.6,31.4,4.5,2.8,1,PHI,1610612755,4.0,36,0.6
9,32.0,1.2,2.5,0.8,5,"297,1610612748",26,6.0,0.0,0.0,0.333,11.5,6.0,0.516,5.7,3.8,0.657,75,41,32.7,2.4,3.4,0.0,297,Alonzo Mourning,0.7,15.7,8.4,0.4,0,MIA,1610612748,2.4,34,0.453
