,AGE,CFID,CFPARAMS,GP,L,MIN,PCT_AST_2PM,PCT_AST_3PM,PCT_AST_FGM,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_UAST_2PM,PCT_UAST_3PM,PCT_UAST_FGM,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
0,25.0,5,"2062,1610612744",2,1,4.3,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2062,A.J. Guyton,GSW,1610612744,1,0.5
1,30.0,5,"243,1610612755",80,33,29.7,0.59,1.0,0.643,0.832,0.168,0.691,0.261,0.154,0.234,0.155,0.207,0.43,0.41,0.0,0.357,243,Aaron McKie,PHI,1610612755,47,0.588
2,31.0,5,"1425,1610612751",81,32,19.8,0.623,0.0,0.623,0.998,0.002,0.796,0.124,0.0,0.056,0.204,0.18,0.672,0.377,0.0,0.377,1425,Aaron Williams,NJN,1610612751,49,0.605
3,22.0,5,"2492,1610612743",19,6,5.8,0.833,1.0,0.909,0.622,0.378,0.4,0.267,0.5,0.0,0.1,0.433,0.133,0.167,0.0,0.091,2492,Adam Harrington,DEN,1610612743,13,0.684
4,28.0,5,"1502,1610612744",82,44,21.8,0.605,0.0,0.605,0.997,0.003,0.841,0.114,0.0,0.07,0.159,0.15,0.727,0.395,0.0,0.395,1502,Adonal Foyle,GSW,1610612744,38,0.463
5,28.0,5,"1559,1610612742",74,18,18.5,0.65,1.0,0.664,0.929,0.071,0.862,0.425,0.055,0.132,0.083,0.209,0.437,0.35,0.0,0.336,1559,Adrian Griffin,DAL,1610612742,56,0.757
6,23.0,5,"1733,1610612754",82,34,30.1,0.532,1.0,0.548,0.949,0.051,0.75,0.367,0.039,0.145,0.211,0.18,0.383,0.468,0.0,0.452,1733,Al Harrington,IND,1610612754,48,0.585
7,30.0,5,"673,1610612737",82,47,18.2,0.595,0.0,0.595,0.994,0.006,0.777,0.183,0.0,0.102,0.223,0.132,0.594,0.405,0.0,0.405,673,Alan Henderson,ATL,1610612737,35,0.427
8,32.0,5,"275,1610612752",82,45,37.9,0.397,0.848,0.52,0.693,0.307,0.514,0.413,0.289,0.054,0.197,0.135,0.101,0.603,0.152,0.48,275,Allan Houston,NYK,1610612752,37,0.451
9,28.0,5,"947,1610612755",82,34,42.5,0.385,0.786,0.427,0.844,0.156,0.637,0.306,0.111,0.201,0.252,0.245,0.331,0.615,0.214,0.573,947,Allen Iverson,PHI,1610612755,48,0.585
10,22.0,5,"2228,1610612756",11,8,2.7,0.667,0.0,0.667,1.0,0.0,0.857,0.571,0.0,0.0,0.143,0.0,0.286,0.333,0.0,0.333,2228,Alton Ford,PHX,1610612756,3,0.273
11,28.0,5,"1541,1610612761",78,54,33.9,0.362,0.458,0.374,0.839,0.161,0.678,0.444,0.14,0.155,0.182,0.167,0.234,0.638,0.542,0.626,1541,Alvin Williams,TOR,1610612761,24,0.308
12,29.0,5,"1043,1610612737",11,7,6.3,0.5,0.0,0.5,1.0,0.0,0.727,0.0,0.0,0.0,0.273,0.091,0.727,0.5,0.0,0.5,1043,Amal McCaskill,ATL,1610612737,4,0.364
13,20.0,5,"2405,1610612756",82,38,31.3,0.554,0.5,0.554,0.988,0.012,0.705,0.04,0.005,0.072,0.289,0.163,0.665,0.446,0.5,0.446,2405,Amar'e Stoudemire,PHX,1610612756,44,0.537
14,27.0,5,"1889,1610612746",80,53,36.4,0.268,0.783,0.3,0.884,0.116,0.651,0.233,0.063,0.131,0.286,0.17,0.417,0.732,0.217,0.7,1889,Andre Miller,LAC,1610612746,27,0.338
15,22.0,5,"1905,1610612762",80,34,27.7,0.683,0.892,0.708,0.822,0.178,0.577,0.118,0.115,0.173,0.307,0.213,0.459,0.317,0.108,0.292,1905,Andrei Kirilenko,UTA,1610612762,46,0.575
16,30.0,5,"692,1610612753",77,39,17.3,0.725,0.0,0.725,1.0,0.0,0.816,0.027,0.0,0.085,0.184,0.197,0.789,0.275,0.0,0.275,692,Andrew DeClercq,ORL,1610612753,38,0.494
17,31.0,5,"358,1610612756",58,24,30.6,0.543,0.923,0.582,0.873,0.127,0.748,0.423,0.127,0.109,0.125,0.171,0.325,0.457,0.077,0.418,358,Anfernee Hardaway,PHX,1610612756,34,0.586
18,26.0,5,"1738,1610612760",45,24,9.9,0.61,0.0,0.61,1.0,0.0,0.872,0.319,0.0,0.064,0.128,0.191,0.553,0.39,0.0,0.39,1738,Ansu Sesay,SEA,1610612760,21,0.467
19,27.0,5,"1712,1610612744",82,44,39.4,0.669,0.985,0.699,0.858,0.142,0.687,0.252,0.107,0.147,0.206,0.126,0.435,0.331,0.015,0.301,1712,Antawn Jamison,GSW,1610612744,38,0.463
20,28.0,5,"1853,1610612748",49,38,18.6,0.506,0.0,0.506,0.966,0.034,0.834,0.432,0.0,0.206,0.166,0.221,0.402,0.494,0.0,0.494,1853,Anthony Carter,MIA,1610612748,11,0.224
21,31.0,5,"924,1610612764",15,6,5.8,0.333,1.0,0.556,0.64,0.36,0.48,0.32,0.36,0.12,0.16,0.24,0.16,0.667,0.0,0.444,924,Anthony Goldwire,WAS,1610612764,9,0.6
22,28.0,5,"1533,1610612751",66,25,12.8,0.456,0.923,0.515,0.848,0.152,0.667,0.259,0.144,0.196,0.189,0.196,0.407,0.544,0.077,0.485,1533,Anthony Johnson,NJN,1610612751,41,0.621
23,36.0,5,"193,1610612749",65,32,32.6,0.586,0.0,0.586,0.997,0.003,0.82,0.236,0.0,0.021,0.18,0.075,0.584,0.414,0.0,0.414,193,Anthony Mason,MIL,1610612749,33,0.508
24,33.0,5,"324,1610612750",82,31,27.4,0.648,0.954,0.754,0.652,0.348,0.524,0.356,0.414,0.149,0.062,0.165,0.168,0.352,0.046,0.246,324,Anthony Peeler,MIN,1610612750,51,0.622
25,31.0,5,"2541,1610612742",11,3,8.1,0.857,1.0,0.875,0.857,0.143,0.824,0.353,0.176,0.118,0.0,0.471,0.471,0.143,0.0,0.125,2541,Antoine Rigaudeau,DAL,1610612742,8,0.727
26,26.0,5,"952,1610612738",78,36,41.5,0.354,0.872,0.516,0.625,0.375,0.529,0.073,0.359,0.097,0.112,0.211,0.456,0.646,0.128,0.484,952,Antoine Walker,BOS,1610612738,42,0.538
27,28.0,5,"1498,1610612757",67,28,13.0,0.439,0.778,0.512,0.683,0.317,0.526,0.135,0.215,0.275,0.259,0.331,0.39,0.561,0.222,0.488,1498,Antonio Daniels,POR,1610612757,39,0.582
28,34.0,5,"213,1610612761",53,34,35.8,0.655,0.0,0.655,1.0,0.0,0.707,0.333,0.0,0.112,0.293,0.13,0.374,0.345,0.0,0.345,213,Antonio Davis,TOR,1610612761,19,0.358
29,32.0,5,"176,1610612737",4,1,8.2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,176,Antonio Harvey,ATL,1610612737,3,0.75
30,30.0,5,"1609,1610612761",26,12,8.1,0.692,0.5,0.679,0.96,0.04,0.867,0.267,0.1,0.133,0.033,0.1,0.6,0.308,0.5,0.321,1609,Art Long,TOR,1610612761,14,0.538
31,38.0,5,"717,1610612757",78,30,15.4,0.74,1.0,0.744,0.983,0.017,0.71,0.185,0.019,0.013,0.271,0.134,0.525,0.26,0.0,0.256,717,Arvydas Sabonis,POR,1610612757,48,0.615
32,28.0,5,"1506,1610612754",49,20,12.9,0.61,0.889,0.698,0.67,0.33,0.468,0.206,0.321,0.119,0.21,0.099,0.262,0.39,0.111,0.302,1506,Austin Croshere,IND,1610612754,29,0.592
33,38.0,5,"422,1610612742",48,9,8.9,0.302,0.0,0.302,0.987,0.013,0.808,0.179,0.0,0.147,0.192,0.147,0.628,0.698,0.0,0.698,422,Avery Johnson,DAL,1610612742,39,0.813
34,24.0,5,"1884,1610612740",50,22,37.9,0.352,0.697,0.455,0.645,0.355,0.544,0.168,0.347,0.175,0.109,0.217,0.376,0.648,0.303,0.545,1884,Baron Davis,NOH,1610612740,28,0.56
35,28.0,5,"1112,1610612765",73,28,39.3,0.632,1.0,0.633,0.986,0.014,0.826,0.107,0.006,0.045,0.168,0.136,0.719,0.368,0.0,0.367,1112,Ben Wallace,DET,1610612765,45,0.616
36,35.0,5,"902,1610612738",35,28,19.7,0.571,0.571,0.571,0.81,0.19,0.636,0.494,0.136,0.052,0.227,0.188,0.143,0.429,0.429,0.429,902,Bimbo Coles,BOS,1610612738,7,0.2
37,32.0,5,"448,1610612756",80,37,22.5,0.699,0.0,0.699,0.993,0.007,0.81,0.048,0.0,0.111,0.19,0.167,0.762,0.301,0.0,0.301,448,Bo Outlaw,PHX,1610612756,43,0.538
38,30.0,5,"682,1610612744",55,26,20.5,0.514,0.893,0.593,0.741,0.259,0.534,0.06,0.209,0.249,0.257,0.18,0.474,0.486,0.107,0.407,682,Bob Sura,GSW,1610612744,29,0.527
39,30.0,5,"1517,1610612758",59,14,28.4,0.522,0.742,0.579,0.679,0.321,0.561,0.217,0.298,0.223,0.141,0.2,0.344,0.478,0.258,0.421,1517,Bobby Jackson,SAC,1610612758,45,0.763
