,AGE,AST_PCT,AST_RATIO,AST_TO,CFID,CFPARAMS,DEF_RATING,DREB_PCT,EFG_PCT,FGA,FGA_PG,FGM,FGM_PG,FG_PCT,GP,L,MIN,NET_RATING,OFF_RATING,OREB_PCT,PACE,PIE,PLAYER_ID,PLAYER_NAME,REB_PCT,TEAM_ABBREVIATION,TEAM_ID,TM_TOV_PCT,TS_PCT,USG_PCT,W,W_PCT
98,29.0,0.103,12.0,1.0,5,"2863,1610612760",106.8,0.104,0.425,213,5.2,77,1.9,0.362,41,29,15.5,-11.7,95.1,0.034,95.57,0.052,2863,Damien Wilkins,0.065,OKC,1610612760,12.0,0.467,0.187,12,0.293
99,32.0,0.086,14.9,1.17,5,"1800,1610612749",110.3,0.065,0.485,34,1.9,11,0.6,0.324,18,12,6.0,1.7,112.0,0.0,95.38,0.037,1800,Damon Jones,0.031,MIL,1610612749,12.8,0.485,0.17,6,0.333
100,31.0,0.063,11.0,0.95,5,"2429,1610612749",107.2,0.213,0.48,244,3.6,117,1.7,0.48,67,42,14.0,-2.5,104.7,0.118,95.41,0.066,2429,Dan Gadzuric,0.164,MIL,1610612749,11.6,0.495,0.151,25,0.373
101,23.0,0.119,17.4,2.16,5,"200789,1610612739",100.9,0.079,0.493,527,7.0,206,2.7,0.391,75,15,23.9,7.0,108.0,0.022,91.35,0.064,200789,Daniel Gibson,0.052,CLE,1610612739,8.0,0.519,0.165,60,0.8
102,20.0,0.054,9.0,1.0,5,"201568,1610612752",105.1,0.115,0.576,125,4.5,56,2.0,0.448,28,14,14.7,4.9,110.0,0.035,98.88,0.08,201568,Danilo Gallinari,0.075,NYK,1610612752,9.0,0.621,0.161,14,0.5
103,26.0,0.127,10.0,1.11,5,"101122,1610612754",107.5,0.133,0.518,1277,19.1,571,8.5,0.447,67,40,36.2,1.2,108.7,0.022,99.33,0.133,101122,Danny Granger,0.077,IND,1610612754,9.0,0.584,0.294,27,0.403
104,27.0,0.116,11.3,0.81,5,"2032,1610612763",105.5,0.158,0.49,99,2.9,48,1.4,0.485,34,27,8.8,-13.2,92.3,0.076,91.68,0.109,2032,Darius Miles,0.116,MEM,1610612763,13.9,0.533,0.211,7,0.206
105,31.0,0.101,14.1,1.27,5,"2443,1610612764",107.8,0.121,0.532,457,5.9,243,3.2,0.532,77,59,19.8,-5.4,102.4,0.058,93.48,0.081,2443,Darius Songaila,0.089,WAS,1610612764,11.1,0.57,0.172,18,0.234
106,24.0,0.054,8.6,0.71,5,"2545,1610612763",103.5,0.203,0.515,266,4.4,137,2.2,0.515,61,39,17.0,-4.0,99.5,0.096,92.4,0.087,2545,Darko Milicic,0.15,MEM,1610612763,12.2,0.533,0.162,22,0.361
107,23.0,0.03,6.5,0.57,5,"201616,1610612739",111.2,0.155,0.43,86,1.7,37,0.7,0.43,51,10,8.4,-7.5,103.6,0.094,90.38,0.028,201616,Darnell Jackson,0.126,CLE,1610612739,11.3,0.483,0.128,41,0.804
108,21.0,0.049,7.8,0.91,5,"201589,1610612763",107.1,0.203,0.438,436,5.7,191,2.5,0.438,76,55,19.3,-7.3,99.8,0.088,92.48,0.066,201589,Darrell Arthur,0.144,MEM,1610612763,8.5,0.456,0.163,21,0.276
109,26.0,0.098,12.3,1.16,5,"101135,1610612752",109.6,0.277,0.549,951,11.7,522,6.4,0.549,81,49,34.9,-3.3,106.4,0.096,99.31,0.133,101135,David Lee,0.184,NYK,1610612752,10.6,0.59,0.192,32,0.395
110,28.0,0.105,9.6,1.06,5,"2561,1610612740",104.6,0.196,0.474,1292,17.0,610,8.0,0.472,76,31,39.2,4.1,108.7,0.065,90.27,0.131,2561,David West,0.131,NOH,1610612740,9.0,0.54,0.263,45,0.592
111,20.0,0.025,4.5,0.27,5,"201599,1610612746",112.4,0.256,0.633,147,2.8,93,1.8,0.633,53,42,14.6,-15.9,96.6,0.107,93.87,0.084,201599,DeAndre Jordan,0.18,LAC,1610612746,16.6,0.585,0.14,11,0.208
112,23.0,0.12,14.7,0.87,5,"201634,1610612744",107.5,0.113,0.444,54,4.2,24,1.8,0.444,13,10,13.1,-13.8,93.8,0.036,104.98,0.034,201634,DeMarcus Nelson,0.073,GSW,1610612744,17.0,0.44,0.178,3,0.231
113,27.0,0.047,11.8,0.82,5,"2205,1610612766",108.8,0.19,0.433,171,2.3,74,1.0,0.433,75,37,13.8,-7.8,101.0,0.136,90.61,0.052,2205,DeSagana Diop,0.163,CHA,1610612766,14.4,0.425,0.108,38,0.507
114,28.0,0.164,25.3,3.06,5,"2052,1610612764",112.0,0.089,0.387,231,7.2,72,2.3,0.312,32,25,27.7,-11.0,100.9,0.014,94.08,0.044,2052,DeShawn Stevenson,0.05,WAS,1610612764,8.3,0.41,0.148,7,0.219
115,24.0,0.185,34.5,2.12,5,"200793,1610612756",110.2,0.098,0.439,49,2.6,18,0.9,0.367,19,14,13.7,-5.9,104.3,0.028,94.63,0.042,200793,Dee Brown,0.062,PHX,1610612756,16.3,0.449,0.118,5,0.263
116,25.0,0.162,22.8,2.46,5,"2753,1610612739",96.3,0.09,0.53,624,9.8,285,4.5,0.457,64,12,33.6,15.3,111.6,0.018,91.63,0.098,2753,Delonte West,0.056,CLE,1610612739,9.3,0.559,0.168,52,0.813
117,24.0,0.111,9.2,0.0,5,"201193,1610612752",68.0,0.125,0.333,9,2.3,3,0.8,0.333,4,3,3.6,35.6,103.6,0.0,96.09,0.067,201193,Demetris Nichols,0.059,NYK,1610612752,0.0,0.354,0.3,1,0.25
118,34.0,0.146,24.2,3.63,5,"965,1610612747",102.2,0.074,0.512,688,8.4,292,3.6,0.424,82,17,29.8,10.7,112.9,0.012,96.15,0.075,965,Derek Fisher,0.044,LAL,1610612747,6.7,0.546,0.148,65,0.793
119,25.0,0.457,34.4,3.18,5,"101114,1610612762",107.5,0.081,0.506,984,14.5,463,6.8,0.471,68,29,36.8,3.0,110.5,0.011,96.19,0.149,101114,Deron Williams,0.046,UTA,1610612762,10.8,0.573,0.247,39,0.574
120,20.0,0.283,25.2,2.53,5,"201565,1610612741",107.5,0.085,0.482,1208,14.9,574,7.1,0.475,81,41,37.0,-2.5,105.0,0.037,95.97,0.113,201565,Derrick Rose,0.061,CHI,1610612741,9.9,0.516,0.225,40,0.494
121,27.0,0.054,9.6,0.5,5,"2824,1610612759",108.1,0.133,0.393,14,4.7,4,1.3,0.286,3,3,18.0,5.9,114.0,0.0,86.18,0.005,2824,Desmon Farmer,0.065,SAS,1610612759,19.2,0.437,0.173,0,0.0
122,31.0,0.065,10.8,0.82,5,"2046,1610612760",105.0,0.119,0.435,285,7.3,124,3.2,0.435,39,28,27.3,-4.0,101.0,0.044,96.52,0.043,2046,Desmond Mason,0.082,OKC,1610612760,13.2,0.456,0.158,11,0.282
123,31.0,0.031,8.2,0.88,5,"1904,1610612742",107.8,0.088,0.458,142,3.3,54,1.3,0.38,43,16,16.5,-4.1,103.6,0.041,92.48,0.037,1904,Devean George,0.064,DAL,1610612742,9.3,0.485,0.111,27,0.628
124,30.0,0.112,11.6,1.0,5,"2484,1610612740",100.4,0.122,0.399,313,5.0,111,1.8,0.355,63,25,13.8,-0.1,100.4,0.044,90.56,0.063,2484,Devin Brown,0.083,NOH,1610612740,11.6,0.459,0.228,38,0.603
125,26.0,0.332,23.9,2.25,5,"2734,1610612751",109.1,0.097,0.469,1039,15.1,455,6.6,0.438,69,39,36.1,-2.0,107.1,0.014,94.0,0.138,2734,Devin Harris,0.054,NJN,1610612751,10.6,0.563,0.279,30,0.435
126,43.0,0.0,0.0,0.0,5,"87,1610612745",105.1,0.241,0.385,13,1.4,5,0.6,0.385,9,3,10.7,1.8,106.9,0.152,89.84,0.068,87,Dikembe Mutombo,0.199,HOU,1610612745,26.1,0.472,0.111,6,0.667
127,31.0,0.117,8.9,1.25,5,"1717,1610612742",105.6,0.224,0.498,1616,20.0,774,9.6,0.479,81,32,37.7,4.1,109.7,0.033,94.22,0.16,1717,Dirk Nowitzki,0.128,DAL,1610612742,7.1,0.564,0.302,49,0.605
128,23.0,0.137,30.1,2.15,5,"201187,1610612764",111.9,0.185,0.435,324,4.1,140,1.8,0.432,79,61,26.2,-9.4,102.5,0.063,93.15,0.077,201187,Dominic McGuire,0.122,WAS,1610612764,14.0,0.483,0.101,18,0.228
129,21.0,0.067,9.4,0.81,5,"201590,1610612758",108.6,0.107,0.381,236,4.3,77,1.4,0.326,55,44,13.2,-11.9,96.7,0.028,97.46,0.029,201590,Donte Greene,0.067,SAC,1610612758,11.6,0.416,0.176,11,0.2
130,25.0,0.231,22.0,1.5,5,"200971,1610612766",96.9,0.147,0.523,22,3.7,11,1.8,0.5,6,5,14.0,-5.1,91.8,0.014,92.79,0.107,200971,Dontell Jefferson,0.081,CHA,1610612766,14.6,0.559,0.186,1,0.167
131,36.0,0.12,15.5,2.5,5,"923,1610612755",108.1,0.214,0.623,73,2.9,33,1.3,0.452,25,13,7.6,11.2,119.3,0.038,94.21,0.115,923,Donyell Marshall,0.126,PHI,1610612755,6.2,0.621,0.196,12,0.48
132,23.0,0.061,6.5,0.33,5,"2748,1610612748",96.6,0.257,0.4,20,3.3,8,1.3,0.4,6,2,12.2,-14.6,82.0,0.032,88.39,0.065,2748,Dorell Wright,0.152,MIA,1610612748,19.6,0.398,0.194,4,0.667
133,27.0,0.069,6.9,0.63,5,"2400,1610612759",104.4,0.228,0.468,506,9.9,237,4.6,0.468,51,25,24.8,-4.6,99.7,0.1,94.26,0.118,2400,Drew Gooden,0.163,SAS,1610612759,10.9,0.526,0.235,26,0.51
