,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
0,23.0,1.9,0.1,0.3,5,"201985,1610612754",0,1.4,3.1,1.1,0.345,6.3,2.6,0.41,1.3,1.1,0.8,56,33,15.5,0.2,0.9,1.4,201985,A.J. Price,0.9,7.3,1.6,0.6,0,IND,1610612754,1.1,23,0.411
1,25.0,5.3,0.2,1.0,5,"201166,1610612745",6,2.0,6.4,2.5,0.398,16.2,7.0,0.432,3.6,3.0,0.822,82,40,35.6,0.7,2.4,3.0,201166,Aaron Brooks,-0.3,19.6,2.6,0.8,0,HOU,1610612745,2.8,42,0.512
2,25.0,0.7,0.3,0.3,5,"201189,1610612740",0,1.9,0.0,0.0,0.0,2.6,1.3,0.512,0.9,0.6,0.714,32,21,9.7,1.4,1.7,0.6,201189,Aaron Gray,-0.5,3.3,3.3,0.3,0,NOH,1610612740,0.6,11,0.344
3,25.0,1.0,0.0,0.5,5,"201151,1610612741",0,0.5,0.6,0.2,0.313,2.9,1.3,0.467,1.9,1.5,0.776,26,15,9.0,0.1,0.6,1.2,201151,Acie Law,0.9,4.3,0.7,0.4,0,CHI,1610612741,0.7,11,0.423
4,25.0,0.6,0.1,0.2,5,"200747,1610612747",0,0.7,0.7,0.2,0.238,2.7,1.0,0.376,0.3,0.2,0.625,31,8,7.8,0.3,0.5,0.2,200747,Adam Morrison,-1.3,2.4,1.0,0.1,0,LAL,1610612747,0.3,23,0.742
5,30.0,1.5,0.4,0.7,5,"1733,1610612752",6,4.4,5.7,1.9,0.342,14.3,6.2,0.435,4.4,3.3,0.757,72,46,30.5,1.2,2.9,3.7,1733,Al Harrington,-3.1,17.7,5.6,0.9,0,NYK,1610612752,1.8,26,0.361
6,24.0,2.3,1.1,0.7,5,"201143,1610612737",39,7.0,0.0,0.0,1.0,10.5,5.8,0.551,3.3,2.6,0.789,81,29,35.1,2.9,2.8,3.0,201143,Al Horford,5.7,14.2,9.9,0.7,0,ATL,1610612737,1.5,52,0.642
7,25.0,1.8,1.3,0.8,5,"2744,1610612750",35,6.9,0.1,0.0,0.0,14.8,7.4,0.498,3.5,2.4,0.68,76,61,32.4,2.4,2.7,2.9,2744,Al Jefferson,-6.8,17.1,9.3,0.8,0,MIN,1610612750,1.8,15,0.197
8,26.0,1.2,0.5,0.6,5,"201154,1610612764",3,2.4,0.4,0.1,0.355,9.0,4.3,0.473,2.8,2.0,0.725,75,50,27.7,1.5,2.7,2.9,201154,Al Thornton,-4.0,10.7,3.9,0.6,0,WAS,1610612764,1.4,25,0.333
9,26.0,0.3,0.0,0.2,5,"201169,1610612750",0,0.3,0.5,0.1,0.143,2.6,1.1,0.436,1.4,1.1,0.762,15,10,6.4,0.4,0.4,0.9,201169,Alando Tucker,-2.9,3.4,0.7,0.0,0,MIN,1610612750,0.3,5,0.333
