,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
0,25.0,2.0,0.0,0.1,5,"201985,1610612754",0,1.1,2.0,0.6,0.295,4.0,1.3,0.339,0.8,0.6,0.8,44,17,12.9,0.3,0.7,0.7,201985,A.J. Price,0.8,3.9,1.4,0.5,0,IND,1610612754,0.7,27,0.614
1,27.0,0.6,0.3,0.3,5,"201189,1610612761",2,4.0,0.0,0.0,0.0,3.3,1.7,0.516,1.0,0.5,0.532,49,32,16.6,1.7,2.6,0.8,201189,Aaron Gray,-3.1,3.9,5.7,0.4,0,TOR,1610612761,1.0,17,0.347
2,32.0,1.4,0.2,0.8,5,"1733,1610612743",9,5.0,4.7,1.6,0.333,12.1,5.4,0.446,2.8,1.9,0.676,64,28,27.5,1.1,2.8,2.2,1733,Al Harrington,2.6,14.2,6.1,0.9,0,DEN,1610612743,1.8,36,0.563
3,26.0,2.2,1.3,0.6,5,"201143,1610612737",2,4.6,0.1,0.0,0.0,9.4,5.2,0.553,2.7,2.0,0.733,11,4,31.6,2.4,1.9,2.5,201143,Al Horford,4.7,12.4,7.0,0.9,0,ATL,1610612737,1.5,7,0.636
4,27.0,2.2,1.7,1.0,5,"2744,1610612762",31,7.4,0.1,0.0,0.25,17.2,8.5,0.492,2.9,2.2,0.774,61,29,34.0,2.2,2.5,2.3,2744,Al Jefferson,2.7,19.2,9.6,0.8,0,UTA,1610612762,1.0,32,0.525
5,21.0,1.0,0.5,0.6,5,"202329,1610612740",2,3.2,0.7,0.2,0.277,5.5,2.3,0.411,1.7,1.3,0.754,66,45,22.4,1.4,2.1,1.6,202329,Al-Farouq Aminu,-0.5,6.0,4.7,0.9,0,NOH,1610612740,1.4,21,0.318
6,29.0,1.5,0.2,0.4,5,"101187,1610612761",0,1.5,3.6,1.4,0.393,8.4,3.2,0.387,2.0,1.7,0.853,17,10,27.1,0.5,2.1,1.9,101187,Alan Anderson,-1.4,9.6,2.0,0.3,0,TOR,1610612761,1.5,7,0.412
7,20.0,0.9,0.1,0.6,5,"202692,1610612762",0,1.3,0.8,0.3,0.333,6.1,2.6,0.429,2.4,1.8,0.727,59,26,15.9,1.0,1.4,1.7,202692,Alec Burks,-0.4,7.2,2.2,0.5,0,UTA,1610612762,0.9,33,0.559
8,25.0,1.8,0.3,0.9,5,"202087,1610612739",2,3.5,2.2,0.7,0.321,8.7,3.6,0.412,3.4,2.7,0.788,63,43,29.0,1.6,2.4,2.2,202087,Alonzo Gee,-3.4,10.6,5.1,1.3,0,CLE,1610612739,1.8,20,0.317
9,29.0,1.1,1.0,1.3,5,"2405,1610612752",16,5.6,0.4,0.1,0.238,13.9,6.7,0.483,5.2,4.0,0.765,47,25,32.8,2.3,2.9,4.1,2405,Amar'e Stoudemire,-0.9,17.5,7.8,0.8,0,NYK,1610612752,2.4,22,0.468
