,AGE,CFID,CFPARAMS,GP,L,MIN,PCT_AST_2PM,PCT_AST_3PM,PCT_AST_FGM,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_UAST_2PM,PCT_UAST_3PM,PCT_UAST_FGM,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
0,27.0,5,"201985,1610612750",28,13,3.5,0.231,0.833,0.421,0.522,0.478,0.591,0.409,0.409,0.114,0.0,0.114,0.182,0.769,0.167,0.579,201985,A.J. Price,MIN,1610612750,15,0.536
1,29.0,5,"201166,1610612743",72,30,21.6,0.139,0.698,0.369,0.573,0.427,0.425,0.099,0.447,0.109,0.129,0.138,0.326,0.861,0.302,0.631,201166,Aaron Brooks,DEN,1610612743,42,0.583
2,29.0,5,"201189,1610612758",37,25,9.6,0.667,0.0,0.667,0.984,0.016,0.831,0.092,0.0,0.031,0.169,0.108,0.738,0.333,0.0,0.333,201189,Aaron Gray,SAC,1610612758,12,0.324
3,21.0,5,"203519,1610612755",6,4,6.3,0.2,1.0,0.333,0.643,0.357,0.714,0.286,0.214,0.429,0.071,0.357,0.429,0.8,0.0,0.667,203519,Adonis Thomas,PHI,1610612755,2,0.333
4,34.0,5,"1733,1610612764",34,14,15.0,0.646,1.0,0.793,0.517,0.483,0.427,0.053,0.453,0.098,0.12,0.164,0.373,0.354,0.0,0.207,1733,Al Harrington,WAS,1610612764,20,0.588
5,28.0,5,"201143,1610612737",29,13,33.0,0.709,1.0,0.714,0.974,0.026,0.87,0.327,0.022,0.112,0.108,0.158,0.543,0.291,0.0,0.286,201143,Al Horford,ATL,1610612737,16,0.552
6,29.0,5,"2744,1610612766",73,35,35.0,0.611,1.0,0.613,0.989,0.011,0.875,0.257,0.006,0.017,0.12,0.14,0.617,0.389,0.0,0.387,2744,Al Jefferson,CHA,1610612766,38,0.521
7,23.0,5,"202329,1610612740",80,47,25.6,0.674,1.0,0.692,0.903,0.097,0.773,0.15,0.068,0.199,0.159,0.191,0.622,0.326,0.0,0.308,202329,Al-Farouq Aminu,NOP,1610612740,33,0.413
8,31.0,5,"101187,1610612751",78,35,22.7,0.436,0.893,0.634,0.489,0.511,0.39,0.135,0.447,0.115,0.163,0.154,0.255,0.564,0.107,0.366,101187,Alan Anderson,BKN,1610612751,43,0.551
9,22.0,5,"202692,1610612762",78,54,28.1,0.327,0.82,0.392,0.828,0.172,0.606,0.151,0.138,0.164,0.256,0.155,0.455,0.673,0.18,0.608,202692,Alec Burks,UTA,1610612762,24,0.308
10,21.0,5,"203458,1610612756",42,18,8.6,0.485,0.0,0.485,1.0,0.0,0.767,0.093,0.0,0.058,0.233,0.116,0.674,0.515,0.0,0.515,203458,Alex Len,PHX,1610612756,24,0.571
11,25.0,5,"203144,1610612750",63,35,10.5,0.391,0.633,0.487,0.57,0.43,0.368,0.032,0.36,0.236,0.272,0.168,0.336,0.609,0.367,0.513,203144,Alexey Shved,MIN,1610612750,28,0.444
12,26.0,5,"201582,1610612740",56,34,17.0,0.706,0.0,0.706,0.996,0.004,0.829,0.201,0.0,0.018,0.171,0.152,0.628,0.294,0.0,0.294,201582,Alexis Ajinca,NOP,1610612740,22,0.393
13,22.0,5,"203459,1610612757",15,3,6.7,0.667,0.833,0.75,0.576,0.424,0.364,0.121,0.545,0.061,0.091,0.152,0.242,0.333,0.167,0.25,203459,Allen Crabbe,POR,1610612757,12,0.8
14,27.0,5,"202087,1610612739",65,36,15.7,0.633,0.947,0.694,0.754,0.246,0.612,0.085,0.221,0.221,0.167,0.178,0.527,0.367,0.053,0.306,202087,Alonzo Gee,CLE,1610612739,29,0.446
15,31.0,5,"2405,1610612752",65,39,22.6,0.621,0.0,0.621,1.0,0.0,0.806,0.212,0.0,0.028,0.194,0.145,0.593,0.379,0.0,0.379,2405,Amar'e Stoudemire,NYK,1610612752,26,0.4
16,27.0,5,"101161,1610612761",77,34,28.8,0.71,0.95,0.724,0.892,0.108,0.811,0.103,0.075,0.079,0.114,0.173,0.708,0.29,0.05,0.276,101161,Amir Johnson,TOR,1610612761,43,0.558
17,31.0,5,"2760,1610612739",65,40,27.7,0.683,0.0,0.683,0.985,0.015,0.832,0.275,0.0,0.059,0.168,0.123,0.557,0.317,0.0,0.317,2760,Anderson Varejao,CLE,1610612739,25,0.385
18,27.0,5,"101154,1610612751",73,33,22.2,0.539,0.933,0.558,0.92,0.08,0.745,0.2,0.055,0.061,0.2,0.172,0.546,0.461,0.067,0.442,101154,Andray Blatche,BKN,1610612751,40,0.548
19,20.0,5,"203083,1610612765",81,52,32.3,0.574,0.0,0.574,0.997,0.003,0.875,0.004,0.0,0.153,0.125,0.191,0.871,0.426,0.0,0.426,203083,Andre Drummond,DET,1610612765,29,0.358
20,30.0,5,"2738,1610612744",63,22,32.4,0.506,0.903,0.618,0.618,0.382,0.537,0.116,0.316,0.255,0.146,0.236,0.422,0.494,0.097,0.382,2738,Andre Iguodala,GSW,1610612744,41,0.651
21,38.0,5,"1889,1610612764",58,26,16.9,0.189,0.909,0.264,0.909,0.091,0.671,0.113,0.117,0.095,0.212,0.113,0.558,0.811,0.091,0.736,1889,Andre Miller,WAS,1610612764,32,0.552
22,22.0,5,"203460,1610612760",40,10,10.0,0.452,1.0,0.485,0.809,0.191,0.827,0.0,0.08,0.28,0.093,0.227,0.827,0.548,0.0,0.515,203460,Andre Roberson,OKC,1610612760,30,0.75
23,28.0,5,"200745,1610612752",42,27,29.9,0.76,0.967,0.788,0.785,0.215,0.688,0.305,0.161,0.039,0.151,0.177,0.384,0.24,0.033,0.212,200745,Andrea Bargnani,NYK,1610612752,15,0.357
24,33.0,5,"1905,1610612751",45,15,19.1,0.691,1.0,0.695,0.969,0.031,0.717,0.035,0.013,0.115,0.27,0.212,0.681,0.309,0.0,0.305,1905,Andrei Kirilenko,BKN,1610612751,30,0.667
25,29.0,5,"101106,1610612744",67,27,26.4,0.715,0.0,0.715,1.0,0.0,0.955,0.02,0.0,0.069,0.045,0.171,0.935,0.285,0.0,0.285,101106,Andrew Bogut,GSW,1610612744,40,0.597
26,26.0,5,"101115,1610612754",26,15,19.8,0.479,0.0,0.479,1.0,0.0,0.836,0.187,0.0,0.018,0.164,0.138,0.649,0.521,0.0,0.521,101115,Andrew Bynum,IND,1610612754,11,0.423
27,24.0,5,"203094,1610612753",76,57,15.4,0.586,0.964,0.644,0.788,0.212,0.699,0.359,0.193,0.03,0.108,0.106,0.34,0.414,0.036,0.356,203094,Andrew Nicholson,ORL,1610612753,19,0.25
