,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
0,26.0,3.6,0.1,0.2,5,"201985,1610612764",1,1.6,3.5,1.2,0.35,7.2,2.8,0.39,1.1,0.9,0.79,57,36,22.4,0.4,1.3,1.2,201985,A.J. Price,-1.1,7.7,2.0,0.6,0,WAS,1610612764,1.1,21,0.368
1,28.0,2.2,0.2,0.6,5,"201166,1610612745",0,1.3,2.5,0.9,0.373,6.0,2.7,0.453,1.0,0.8,0.769,53,33,18.8,0.2,1.8,1.3,201166,Aaron Brooks,-3.8,7.1,1.5,0.6,0,HOU,1610612745,1.3,20,0.377
2,28.0,0.8,0.1,0.3,5,"201189,1610612761",1,2.0,0.0,0.0,0.0,2.1,1.1,0.533,1.0,0.5,0.523,42,28,12.2,1.1,2.0,0.9,201189,Aaron Gray,-2.1,2.8,3.2,0.2,0,TOR,1610612761,0.9,14,0.333
3,33.0,1.0,0.1,0.1,5,"1733,1610612753",0,2.1,3.0,0.8,0.267,5.7,2.0,0.351,0.4,0.3,0.75,10,7,11.9,0.6,1.8,0.3,1733,Al Harrington,-3.5,5.1,2.7,0.4,0,ORL,1610612753,0.7,3,0.3
4,27.0,3.2,1.1,0.5,5,"201143,1610612737",43,7.6,0.1,0.0,0.5,14.3,7.8,0.543,2.8,1.8,0.644,74,32,37.3,2.6,2.2,2.6,201143,Al Horford,2.2,17.4,10.2,1.1,0,ATL,1610612737,2.0,42,0.568
5,28.0,2.1,1.1,1.1,5,"2744,1610612762",37,7.2,0.2,0.0,0.118,15.8,7.8,0.494,2.8,2.1,0.77,78,37,33.1,2.0,2.2,2.3,2744,Al Jefferson,-2.0,17.8,9.2,1.0,0,UTA,1610612762,1.3,41,0.526
6,22.0,1.4,0.7,0.5,5,"202329,1610612740",10,5.9,0.3,0.1,0.211,6.2,3.0,0.475,1.8,1.3,0.737,76,51,27.2,1.8,2.0,1.3,202329,Al-Farouq Aminu,-1.0,7.3,7.7,1.2,0,NOH,1610612740,1.5,25,0.329
7,30.0,1.6,0.1,0.5,5,"101187,1610612761",0,1.8,4.4,1.5,0.333,9.5,3.6,0.383,2.3,1.9,0.857,65,34,23.0,0.5,2.0,2.4,101187,Alan Anderson,-1.2,10.7,2.3,0.7,0,TOR,1610612761,1.2,31,0.477
8,21.0,1.4,0.2,0.5,5,"202692,1610612762",0,1.7,1.4,0.5,0.359,6.1,2.5,0.42,2.0,1.4,0.713,64,32,17.8,0.6,1.8,1.9,202692,Alec Burks,1.5,7.0,2.3,0.5,0,UTA,1610612762,1.2,32,0.5
9,24.0,3.7,0.4,0.5,5,"203144,1610612750",2,1.7,3.7,1.1,0.295,8.2,3.1,0.372,1.9,1.4,0.72,77,47,23.9,0.5,1.5,1.8,203144,Alexey Shved,-1.0,8.6,2.3,0.7,0,MIN,1610612750,1.9,30,0.39
