,AGE,CFID,CFPARAMS,GP,L,MIN,PCT_AST_2PM,PCT_AST_3PM,PCT_AST_FGM,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_UAST_2PM,PCT_UAST_3PM,PCT_UAST_FGM,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
0,24.0,5,"2062,1610612741",45,35,13.4,0.357,0.783,0.58,0.496,0.504,0.344,0.18,0.566,0.045,0.09,0.156,0.164,0.643,0.217,0.42,2062,A.J. Guyton,CHI,1610612741,10,0.222
1,29.0,5,"243,1610612755",48,22,30.6,0.485,0.961,0.595,0.739,0.261,0.576,0.293,0.261,0.131,0.164,0.174,0.283,0.515,0.039,0.405,243,Aaron McKie,PHI,1610612755,26,0.542
2,30.0,5,"1425,1610612751",82,30,18.9,0.727,0.0,0.727,0.995,0.005,0.78,0.115,0.0,0.064,0.22,0.1,0.666,0.273,0.0,0.273,1425,Aaron Williams,NJN,1610612751,52,0.634
3,27.0,5,"1502,1610612744",79,60,18.8,0.538,0.0,0.538,1.0,0.0,0.902,0.106,0.0,0.074,0.098,0.142,0.797,0.462,0.0,0.462,1502,Adonal Foyle,GSW,1610612744,19,0.241
4,27.0,5,"1559,1610612742",58,18,23.9,0.503,1.0,0.547,0.85,0.15,0.786,0.227,0.116,0.152,0.099,0.13,0.559,0.497,0.0,0.453,1559,Adrian Griffin,DAL,1610612742,40,0.69
5,22.0,5,"1733,1610612754",44,22,29.8,0.541,1.0,0.543,0.994,0.006,0.795,0.295,0.005,0.149,0.2,0.141,0.5,0.459,0.0,0.457,1733,Al Harrington,IND,1610612754,22,0.5
6,29.0,5,"673,1610612737",26,12,16.2,0.672,1.0,0.678,0.991,0.009,0.811,0.07,0.021,0.175,0.168,0.189,0.741,0.328,0.0,0.322,673,Alan Henderson,ATL,1610612737,14,0.538
7,31.0,5,"275,1610612752",77,49,37.9,0.544,0.765,0.597,0.734,0.266,0.551,0.428,0.26,0.08,0.188,0.134,0.124,0.456,0.235,0.403,275,Allan Houston,NYK,1610612752,28,0.364
8,27.0,5,"947,1610612755",60,24,43.7,0.375,0.782,0.423,0.839,0.161,0.623,0.3,0.124,0.211,0.252,0.195,0.324,0.625,0.218,0.577,947,Allen Iverson,PHI,1610612755,36,0.6
9,32.0,5,"297,1610612748",75,41,32.7,0.635,1.0,0.635,0.997,0.003,0.757,0.207,0.003,0.053,0.24,0.139,0.55,0.365,0.0,0.365,297,Alonzo Mourning,MIA,1610612748,34,0.453
10,21.0,5,"2228,1610612756",53,26,8.5,0.721,0.0,0.721,1.0,0.0,0.744,0.171,0.0,0.079,0.256,0.152,0.573,0.279,0.0,0.279,2228,Alton Ford,PHX,1610612756,27,0.509
11,23.0,5,"2264,1610612755",23,6,5.4,0.5,0.0,0.5,1.0,0.0,0.615,0.154,0.0,0.192,0.385,0.269,0.462,0.5,0.0,0.5,2264,Alvin Jones,PHI,1610612755,17,0.739
12,27.0,5,"1541,1610612761",82,40,35.8,0.493,0.742,0.531,0.801,0.199,0.702,0.414,0.192,0.193,0.106,0.193,0.288,0.507,0.258,0.469,1541,Alvin Williams,TOR,1610612761,42,0.512
13,28.0,5,"1043,1610612759",27,5,5.7,0.6,0.0,0.6,1.0,0.0,0.769,0.192,0.0,0.25,0.231,0.365,0.577,0.4,0.0,0.4,1043,Amal McCaskill,SAS,1610612759,22,0.815
14,26.0,5,"1889,1610612739",81,52,37.3,0.252,0.727,0.274,0.917,0.083,0.677,0.298,0.049,0.147,0.273,0.169,0.379,0.748,0.273,0.726,1889,Andre Miller,CLE,1610612739,29,0.358
15,21.0,5,"1905,1610612762",82,38,26.3,0.677,0.88,0.695,0.842,0.158,0.591,0.057,0.085,0.163,0.324,0.265,0.534,0.323,0.12,0.305,1905,Andrei Kirilenko,UTA,1610612762,44,0.537
