,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
0,27.0,0.5,0.0,0.0,5,"201985,1610612750",0,0.3,0.8,0.2,0.273,1.6,0.7,0.413,0.1,0.0,0.0,28,13,3.5,0.0,0.2,0.1,201985,A.J. Price,0.0,1.6,0.4,0.0,0,MIN,1610612750,0.3,15,0.536
1,29.0,3.2,0.2,0.5,5,"201166,1610612743",2,1.3,3.4,1.3,0.387,8.1,3.2,0.401,1.3,1.2,0.874,72,30,21.6,0.6,2.0,1.5,201166,Aaron Brooks,-1.3,9.0,1.9,0.7,0,DEN,1610612743,1.6,42,0.583
2,29.0,0.6,0.2,0.3,5,"201189,1610612758",0,1.9,0.0,0.0,0.0,1.6,0.7,0.443,0.5,0.3,0.55,37,25,9.6,1.1,1.7,0.4,201189,Aaron Gray,-2.3,1.8,3.0,0.3,0,SAC,1610612758,0.8,12,0.324
3,21.0,0.5,0.0,0.2,5,"203519,1610612755",0,0.5,0.8,0.2,0.2,2.3,1.0,0.429,0.2,0.2,1.0,6,4,6.3,0.0,1.0,0.3,203519,Adonis Thomas,1.3,2.3,0.5,0.0,0,PHI,1610612755,0.2,2,0.333
4,34.0,0.8,0.0,0.3,5,"1733,1610612764",0,1.9,2.9,1.0,0.34,6.1,2.4,0.396,1.0,0.8,0.771,34,14,15.0,0.4,2.1,1.2,1733,Al Harrington,1.4,6.6,2.4,0.4,0,WAS,1610612764,1.0,20,0.588
5,28.0,2.6,1.5,0.5,5,"201143,1610612737",9,6.1,0.4,0.1,0.364,14.5,8.2,0.567,2.9,2.0,0.682,29,13,33.0,2.3,1.9,2.3,201143,Al Horford,2.5,18.6,8.4,0.9,0,ATL,1610612737,2.2,16,0.552
6,29.0,2.1,1.1,1.0,5,"2744,1610612766",42,8.7,0.2,0.0,0.2,18.8,9.6,0.509,3.8,2.6,0.69,73,35,35.0,2.1,2.4,2.9,2744,Al Jefferson,0.5,21.8,10.8,0.9,0,CHA,1610612766,1.7,38,0.521
7,23.0,1.4,0.5,0.6,5,"202329,1610612740",5,4.6,0.6,0.2,0.271,6.2,2.9,0.474,1.7,1.1,0.664,80,47,25.6,1.6,1.8,1.4,202329,Al-Farouq Aminu,-3.2,7.2,6.2,1.0,0,NOP,1610612740,1.1,33,0.413
8,31.0,1.0,0.1,0.3,5,"101187,1610612751",0,1.7,3.2,1.1,0.339,6.2,2.5,0.4,1.5,1.2,0.78,78,35,22.7,0.5,1.9,1.7,101187,Alan Anderson,-0.7,7.2,2.2,0.6,0,BKN,1610612751,0.8,43,0.551
9,22.0,2.7,0.2,0.9,5,"202692,1610612762",0,2.5,1.8,0.6,0.35,10.7,4.9,0.457,4.8,3.6,0.748,78,54,28.1,0.8,2.4,4.0,202692,Alec Burks,-3.7,14.0,3.3,0.9,0,UTA,1610612762,1.9,24,0.308
10,21.0,0.1,0.4,0.2,5,"203458,1610612756",0,1.4,0.0,0.0,0.0,1.9,0.8,0.423,0.7,0.5,0.645,42,18,8.6,0.9,1.6,0.6,203458,Alex Len,-1.3,2.0,2.4,0.1,0,PHX,1610612756,0.6,24,0.571
11,25.0,1.1,0.3,0.2,5,"203144,1610612750",0,1.0,1.6,0.5,0.294,3.8,1.2,0.321,1.4,1.1,0.756,63,35,10.5,0.3,0.6,1.2,203144,Alexey Shved,-0.6,4.0,1.3,0.4,0,MIN,1610612750,0.8,28,0.444
12,26.0,0.7,0.8,0.3,5,"201582,1610612740",3,3.3,0.0,0.0,0.0,4.4,2.4,0.546,1.2,1.0,0.836,56,34,17.0,1.7,3.3,1.1,201582,Alexis Ajinca,-1.8,5.9,4.9,0.4,0,NOP,1610612740,1.1,22,0.393
13,22.0,0.4,0.1,0.1,5,"203459,1610612757",0,0.5,0.9,0.4,0.429,2.2,0.8,0.364,0.3,0.2,0.75,15,3,6.7,0.1,0.7,0.3,203459,Allen Crabbe,0.1,2.2,0.6,0.1,0,POR,1610612757,0.2,12,0.8
14,27.0,0.7,0.2,0.2,5,"202087,1610612739",0,1.8,0.9,0.3,0.328,3.6,1.5,0.415,0.9,0.7,0.705,65,36,15.7,0.5,1.5,0.7,202087,Alonzo Gee,-3.5,4.0,2.3,0.6,0,CLE,1610612739,0.7,29,0.446
15,31.0,0.5,0.6,0.5,5,"2405,1610612752",5,3.2,0.0,0.0,0.0,8.6,4.8,0.557,3.1,2.3,0.739,65,39,22.6,1.7,2.4,2.8,2405,Amar'e Stoudemire,-2.4,11.9,4.9,0.4,0,NYK,1610612752,1.4,26,0.4
16,27.0,1.5,1.1,0.5,5,"101161,1610612761",13,4.3,0.9,0.3,0.303,7.9,4.5,0.562,1.9,1.2,0.636,77,34,28.8,2.2,3.5,2.0,101161,Amir Johnson,2.4,10.4,6.6,0.7,0,TOR,1610612761,1.6,43,0.558
17,31.0,2.2,0.6,0.4,5,"2760,1610612739",16,6.8,0.1,0.0,0.0,7.1,3.5,0.495,2.1,1.4,0.681,65,40,27.7,2.9,2.5,2.3,2760,Anderson Varejao,1.0,8.4,9.7,1.1,0,CLE,1610612739,1.1,25,0.385
18,27.0,1.5,0.5,0.6,5,"101154,1610612751",6,3.7,0.7,0.2,0.278,9.2,4.4,0.476,3.0,2.2,0.742,73,33,22.2,1.6,2.3,2.6,101154,Andray Blatche,0.3,11.2,5.3,1.0,0,BKN,1610612751,1.5,40,0.548
19,20.0,0.4,1.6,0.5,5,"203083,1610612765",57,7.8,0.0,0.0,0.0,9.5,5.9,0.623,4.0,1.7,0.418,81,52,32.3,5.4,3.4,3.2,203083,Andre Drummond,-2.9,13.5,13.2,1.2,0,DET,1610612765,1.4,29,0.358
20,30.0,4.2,0.3,0.3,5,"2738,1610612744",2,3.8,2.8,1.0,0.354,7.3,3.5,0.48,2.1,1.4,0.652,63,22,32.4,0.8,1.6,2.1,2738,Andre Iguodala,9.0,9.3,4.7,1.5,0,GSW,1610612744,1.6,41,0.651
21,38.0,3.4,0.2,0.4,5,"1889,1610612764",0,1.8,0.4,0.2,0.524,4.0,1.8,0.459,1.3,1.0,0.779,58,26,16.9,0.5,1.3,1.4,1889,Andre Miller,0.8,4.9,2.2,0.6,0,WAS,1610612764,1.1,32,0.552
22,22.0,0.4,0.3,0.1,5,"203460,1610612760",0,1.5,0.3,0.1,0.154,1.7,0.8,0.485,0.3,0.2,0.7,40,10,10.0,0.9,1.9,0.4,203460,Andre Roberson,0.7,1.9,2.4,0.5,0,OKC,1610612760,0.5,30,0.75
23,28.0,1.1,1.2,0.5,5,"200745,1610612752",4,3.6,2.6,0.7,0.278,12.0,5.3,0.442,2.4,2.0,0.824,42,27,29.9,1.6,2.4,2.5,200745,Andrea Bargnani,-2.9,13.3,5.3,0.3,0,NYK,1610612752,1.4,15,0.357
24,33.0,1.6,0.4,0.4,5,"1905,1610612751",1,2.0,0.1,0.0,0.2,3.6,1.8,0.513,2.6,1.4,0.513,45,15,19.1,1.2,1.4,2.2,1905,Andrei Kirilenko,-1.1,5.0,3.2,0.9,0,BKN,1610612751,1.2,30,0.667
25,29.0,1.7,1.8,0.2,5,"101106,1610612744",13,7.3,0.0,0.0,0.0,5.6,3.5,0.627,1.0,0.3,0.344,67,27,26.4,2.7,3.1,1.4,101106,Andrew Bogut,4.6,7.3,10.0,0.7,0,GSW,1610612744,1.4,40,0.597
26,26.0,1.1,1.1,0.5,5,"101115,1610612754",2,3.5,0.0,0.0,0.0,8.7,3.6,0.418,1.9,1.4,0.755,26,15,19.8,2.0,1.2,1.6,101115,Andrew Bynum,-5.2,8.7,5.6,0.2,0,IND,1610612754,1.3,11,0.423
27,24.0,0.3,0.3,0.2,5,"203094,1610612753",3,2.7,1.2,0.4,0.315,5.5,2.4,0.429,0.8,0.6,0.825,76,57,15.4,0.7,2.0,1.0,203094,Andrew Nicholson,-2.0,5.7,3.4,0.2,0,ORL,1610612753,0.7,19,0.25
28,28.0,0.0,0.0,0.0,5,"2740,1610612762",0,2.5,0.0,0.0,0.0,0.2,0.2,1.0,1.0,0.2,0.167,6,6,7.4,0.3,1.0,0.8,2740,Andris Biedrins,0.3,0.5,2.8,0.0,0,UTA,1610612762,0.3,0,0.0
29,38.0,0.3,0.1,0.1,5,"1712,1610612746",0,2.1,1.9,0.4,0.195,4.2,1.3,0.315,1.1,0.8,0.72,22,7,11.3,0.4,1.3,0.9,1712,Antawn Jamison,2.5,3.8,2.5,0.4,0,LAC,1610612746,0.3,15,0.682
30,21.0,0.3,0.2,0.3,5,"203461,1610612739",2,2.0,1.0,0.3,0.245,4.3,1.5,0.356,1.3,0.8,0.638,52,32,12.7,0.9,1.8,0.9,203461,Anthony Bennett,-1.6,4.2,3.0,0.4,0,CLE,1610612739,0.9,20,0.385
31,21.0,1.6,2.8,1.0,5,"203076,1610612740",36,7.0,0.1,0.0,0.222,15.0,7.8,0.519,6.6,5.2,0.791,67,38,35.2,3.1,3.0,5.4,203076,Anthony Davis,-1.7,20.8,10.0,1.3,0,NOP,1610612740,1.6,29,0.433
32,28.0,0.8,0.2,0.1,5,"201627,1610612740",0,1.5,2.6,1.2,0.451,6.8,3.1,0.458,1.1,0.9,0.828,76,44,18.8,0.4,1.3,1.0,201627,Anthony Morrow,0.6,8.4,1.8,0.5,0,NOP,1610612740,0.7,32,0.421
33,24.0,0.7,0.4,0.3,5,"201576,1610612743",0,2.4,1.4,0.4,0.295,4.1,1.6,0.386,1.6,1.2,0.754,43,28,12.2,0.5,1.5,1.2,201576,Anthony Randolph,-2.7,4.8,2.8,0.6,0,DEN,1610612743,0.9,15,0.349
34,29.0,0.7,0.2,0.1,5,"201229,1610612766",0,2.1,3.9,1.6,0.413,4.8,2.0,0.42,0.6,0.5,0.805,64,31,20.3,0.5,1.3,0.9,201229,Anthony Tolliver,1.2,6.1,2.6,0.3,0,CHA,1610612766,0.4,33,0.516
35,19.0,0.4,0.2,0.3,5,"203462,1610612756",0,1.2,0.7,0.1,0.139,3.2,1.5,0.455,1.1,0.7,0.673,52,20,10.2,0.5,0.9,1.1,203462,Archie Goodwin,-1.7,3.7,1.7,0.4,0,PHX,1610612756,0.8,32,0.615
36,26.0,0.6,0.0,0.2,5,"202620,1610612739",0,1.2,0.0,0.0,0.0,1.0,0.2,0.2,0.4,0.2,0.5,5,3,6.0,0.4,0.6,0.6,202620,Arinze Onuaku,-1.2,0.6,1.6,0.0,0,CLE,1610612739,0.2,2,0.4
37,23.0,0.2,0.3,0.3,5,"203102,1610612755",0,2.0,0.0,0.0,0.0,3.2,1.3,0.421,0.4,0.3,0.8,12,12,15.6,0.9,1.8,0.4,203102,Arnett Moultrie,-4.8,3.0,2.9,0.7,0,PHI,1610612755,0.6,0,0.0
38,27.0,0.6,0.1,0.3,5,"203382,1610612759",0,1.7,0.0,0.0,0.0,3.1,1.3,0.436,0.4,0.4,0.905,53,12,9.3,1.1,1.5,0.7,203382,Aron Baynes,0.5,3.0,2.7,0.0,0,SAS,1610612759,0.7,41,0.774
