,AGE,CFID,CFPARAMS,GP,L,MIN,PCT_AST_2PM,PCT_AST_3PM,PCT_AST_FGM,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_UAST_2PM,PCT_UAST_3PM,PCT_UAST_FGM,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
0,28.0,5,"201985,1610612739",26,15,12.4,0.111,0.667,0.275,0.584,0.416,0.541,0.316,0.338,0.038,0.12,0.211,0.226,0.889,0.333,0.725,201985,A.J. Price,CLE,1610612739,11,0.423
1,30.0,5,"201166,1610612741",82,32,23.0,0.126,0.612,0.297,0.617,0.383,0.468,0.105,0.381,0.095,0.152,0.071,0.363,0.874,0.388,0.703,201166,Aaron Brooks,CHI,1610612741,50,0.61
2,19.0,5,"203932,1610612753",47,33,17.0,0.488,0.923,0.548,0.769,0.231,0.658,0.041,0.16,0.21,0.181,0.251,0.617,0.513,0.077,0.452,203932,Aaron Gordon,ORL,1610612753,14,0.298
3,24.0,5,"203940,1610612750",32,25,23.1,0.633,1.0,0.637,0.959,0.041,0.845,0.31,0.014,0.028,0.141,0.136,0.535,0.367,0.0,0.363,203940,Adreian Payne,MIN,1610612750,7,0.219
4,29.0,5,"201143,1610612737",76,20,30.5,0.789,0.909,0.792,0.963,0.037,0.879,0.356,0.029,0.082,0.093,0.124,0.522,0.211,0.091,0.208,201143,Al Horford,ATL,1610612737,56,0.737
5,30.0,5,"2744,1610612766",65,40,30.6,0.597,0.5,0.597,0.995,0.005,0.895,0.262,0.006,0.023,0.1,0.121,0.632,0.403,0.5,0.403,2744,Al Jefferson,CHA,1610612766,25,0.385
6,24.0,5,"202329,1610612742",74,29,18.5,0.673,1.0,0.748,0.653,0.347,0.549,0.039,0.248,0.209,0.204,0.265,0.51,0.327,0.0,0.252,202329,Al-Farouq Aminu,DAL,1610612742,45,0.608
7,32.0,5,"101187,1610612751",74,39,23.6,0.541,0.822,0.646,0.523,0.477,0.448,0.11,0.402,0.083,0.15,0.136,0.338,0.459,0.178,0.354,101187,Alan Anderson,BKN,1610612751,35,0.473
8,23.0,5,"202692,1610612762",27,18,33.3,0.316,0.769,0.413,0.773,0.227,0.508,0.182,0.209,0.201,0.283,0.139,0.326,0.684,0.231,0.587,202692,Alec Burks,UTA,1610612762,9,0.333
9,23.0,5,"203945,1610612739",5,3,2.8,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,203945,Alex Kirk,CLE,1610612739,2,0.4
10,22.0,5,"203458,1610612756",69,34,22.0,0.663,1.0,0.665,0.992,0.008,0.824,0.134,0.007,0.06,0.169,0.137,0.69,0.337,0.0,0.335,203458,Alex Len,PHX,1610612756,35,0.507
11,26.0,5,"203144,1610612752",42,32,18.3,0.302,0.681,0.436,0.585,0.415,0.396,0.06,0.325,0.196,0.279,0.138,0.336,0.698,0.319,0.564,203144,Alexey Shved,NYK,1610612752,10,0.238
12,27.0,5,"201582,1610612740",68,27,14.1,0.613,0.0,0.613,1.0,0.0,0.817,0.221,0.0,0.02,0.183,0.088,0.596,0.387,0.0,0.387,201582,Alexis Ajinca,NOP,1610612740,41,0.603
13,23.0,5,"203459,1610612757",51,15,13.4,0.848,1.0,0.921,0.444,0.556,0.393,0.06,0.536,0.202,0.071,0.244,0.333,0.152,0.0,0.079,203459,Allen Crabbe,POR,1610612757,36,0.706
14,28.0,5,"202087,1610612757",54,33,12.2,0.473,1.0,0.552,0.812,0.188,0.614,0.033,0.162,0.332,0.224,0.286,0.581,0.527,0.0,0.448,202087,Alonzo Gee,POR,1610612757,21,0.389
15,32.0,5,"2405,1610612742",59,40,21.1,0.469,0.0,0.469,0.992,0.008,0.803,0.109,0.0,0.029,0.197,0.146,0.694,0.531,0.0,0.531,2405,Amar'e Stoudemire,DAL,1610612742,19,0.322
16,28.0,5,"101161,1610612761",75,31,26.4,0.685,1.0,0.705,0.911,0.089,0.804,0.04,0.082,0.089,0.114,0.117,0.764,0.315,0.0,0.295,101161,Amir Johnson,TOR,1610612761,44,0.587
17,32.0,5,"2760,1610612739",26,10,24.4,0.883,0.0,0.883,0.99,0.01,0.871,0.204,0.0,0.094,0.129,0.122,0.667,0.117,0.0,0.117,2760,Anderson Varejao,CLE,1610612739,16,0.615
18,23.0,5,"203958,1610612748",4,2,5.4,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203958,Andre Dawkins,MIA,1610612748,2,0.5
19,21.0,5,"203083,1610612765",82,50,30.5,0.579,0.0,0.579,0.998,0.002,0.874,0.012,0.0,0.145,0.126,0.145,0.862,0.421,0.0,0.421,203083,Andre Drummond,DET,1610612765,32,0.39
20,31.0,5,"2738,1610612744",77,13,26.9,0.643,0.905,0.727,0.573,0.427,0.52,0.116,0.368,0.296,0.113,0.26,0.404,0.357,0.095,0.273,2738,Andre Iguodala,GSW,1610612744,64,0.831
21,39.0,5,"1889,1610612758",81,37,15.5,0.29,0.714,0.31,0.883,0.117,0.777,0.18,0.059,0.065,0.163,0.118,0.597,0.71,0.286,0.69,1889,Andre Miller,SAC,1610612758,44,0.543
22,23.0,5,"203460,1610612760",67,26,19.2,0.761,0.952,0.804,0.577,0.423,0.623,0.009,0.276,0.25,0.101,0.232,0.614,0.239,0.048,0.196,203460,Andre Roberson,OKC,1610612760,41,0.612
23,29.0,5,"200745,1610612752",29,24,27.1,0.685,1.0,0.713,0.886,0.114,0.693,0.34,0.105,0.033,0.202,0.098,0.353,0.315,0.0,0.287,200745,Andrea Bargnani,NYK,1610612752,5,0.172
24,34.0,5,"1905,1610612751",7,4,5.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1905,Andrei Kirilenko,BKN,1610612751,3,0.429
25,30.0,5,"101106,1610612744",67,9,23.6,0.66,0.0,0.66,1.0,0.0,0.948,0.019,0.0,0.026,0.052,0.14,0.929,0.34,0.0,0.34,101106,Andrew Bogut,GSW,1610612744,58,0.866
26,25.0,5,"203094,1610612753",40,26,12.3,0.743,0.923,0.771,0.784,0.216,0.722,0.33,0.201,0.015,0.077,0.155,0.392,0.257,0.077,0.229,203094,Andrew Nicholson,ORL,1610612753,14,0.35
27,20.0,5,"203952,1610612750",82,66,36.2,0.489,0.872,0.519,0.889,0.111,0.66,0.199,0.084,0.13,0.255,0.193,0.461,0.511,0.128,0.481,203952,Andrew Wiggins,MIN,1610612750,16,0.195
28,22.0,5,"203461,1610612750",57,45,15.7,0.754,1.0,0.768,0.923,0.077,0.792,0.329,0.07,0.104,0.138,0.181,0.463,0.246,0.0,0.232,203461,Anthony Bennett,MIN,1610612750,12,0.211
29,22.0,5,"203076,1610612740",68,29,36.1,0.715,1.0,0.715,0.99,0.01,0.774,0.28,0.002,0.106,0.224,0.146,0.494,0.285,0.0,0.285,203076,Anthony Davis,NOP,1610612740,39,0.574
30,29.0,5,"201627,1610612760",74,32,24.4,0.59,0.972,0.779,0.472,0.528,0.365,0.17,0.535,0.17,0.1,0.159,0.195,0.41,0.028,0.221,201627,Anthony Morrow,OKC,1610612760,42,0.568
31,30.0,5,"201229,1610612765",76,40,18.9,0.764,1.0,0.919,0.262,0.738,0.228,0.037,0.66,0.087,0.112,0.205,0.191,0.236,0.0,0.081,201229,Anthony Tolliver,DET,1610612765,36,0.474
32,20.0,5,"203462,1610612756",41,25,13.0,0.358,0.917,0.443,0.796,0.204,0.58,0.043,0.156,0.234,0.264,0.195,0.537,0.642,0.083,0.557,203462,Archie Goodwin,PHX,1610612756,16,0.39
33,27.0,5,"202620,1610612750",6,6,11.4,0.75,0.0,0.75,1.0,0.0,0.889,0.0,0.0,0.074,0.111,0.148,0.889,0.25,0.0,0.25,202620,Arinze Onuaku,MIN,1610612750,0,0.0
34,28.0,5,"203382,1610612759",70,21,16.0,0.793,1.0,0.795,0.988,0.012,0.798,0.104,0.007,0.05,0.195,0.174,0.694,0.207,0.0,0.205,203382,Aron Baynes,SAS,1610612759,49,0.7
35,29.0,5,"201167,1610612757",78,43,32.1,0.549,0.958,0.677,0.623,0.377,0.497,0.251,0.342,0.099,0.161,0.143,0.245,0.451,0.042,0.323,201167,Arron Afflalo,POR,1610612757,35,0.449
36,27.0,5,"201948,1610612737",34,17,10.1,0.577,0.958,0.76,0.496,0.504,0.403,0.233,0.558,0.062,0.039,0.171,0.171,0.423,0.042,0.24,201948,Austin Daye,ATL,1610612737,17,0.5
37,22.0,5,"203085,1610612746",76,30,20.6,0.378,0.897,0.478,0.736,0.264,0.619,0.113,0.221,0.147,0.16,0.213,0.506,0.622,0.103,0.522,203085,Austin Rivers,LAC,1610612746,46,0.605
38,24.0,5,"202340,1610612738",77,40,31.5,0.661,0.895,0.728,0.653,0.347,0.579,0.34,0.347,0.165,0.074,0.183,0.239,0.339,0.105,0.272,202340,Avery Bradley,BOS,1610612738,37,0.481
39,32.0,5,"2732,1610612753",56,39,14.1,0.33,0.714,0.434,0.671,0.329,0.539,0.298,0.301,0.086,0.16,0.129,0.241,0.67,0.286,0.566,2732,Ben Gordon,ORL,1610612753,17,0.304
40,22.0,5,"203463,1610612758",82,53,32.6,0.628,0.914,0.738,0.529,0.471,0.448,0.133,0.422,0.245,0.131,0.187,0.315,0.372,0.086,0.262,203463,Ben McLemore,SAC,1610612758,29,0.354
41,32.0,5,"2757,1610612763",79,24,18.9,0.423,0.885,0.472,0.808,0.192,0.727,0.377,0.129,0.119,0.144,0.15,0.35,0.577,0.115,0.528,2757,Beno Udrih,MEM,1610612763,55,0.696
42,30.0,5,"203108,1610612742",16,10,9.9,0.833,0.0,0.833,1.0,0.0,0.545,0.0,0.0,0.091,0.455,0.227,0.545,0.167,0.0,0.167,203108,Bernard James,DAL,1610612742,6,0.375
